seed_frame,path_kind,direction,source_frame,destination_frame,object_type,status,reasons,best_score,best_offset_m,second_score,second_offset_m,second_ratio,node_support_fraction,p0_dx_px,p0_dy_px,pair_separation_m
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,150,149,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04644608497619629,0.010000616312026978,-0.041498154401779175,-0.20999982953071594,-0.8934693725649225,0.8235294117647058,3.1134369373321533,-0.2213289588689804,2.091424582165951
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,150,149,SAR_BOUNDARY_FAR,SUPPORTED,,0.014001250267028809,0.11000081896781921,-0.014246314764022827,-0.2399998903274536,-1.0175030438225303,0.6470588235294118,3.1134369373321533,-0.2213289588689804,2.091424582165951
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,149,148,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04295344650745392,5.960464477539062e-07,-0.013419121503829956,-0.25999993085861206,-0.3124108213645038,1.0,3.161857843399048,-0.2512061297893524,2.1114246226971094
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,149,148,SAR_BOUNDARY_FAR,SUPPORTED,,0.02905943989753723,0.0200006365776062,-0.019056379795074463,0.22000104188919067,-0.655772439601958,0.6470588235294118,3.161857843399048,-0.2512061297893524,2.1114246226971094
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,148,147,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04632355272769928,0.010000616312026978,-0.027297794818878174,0.24000108242034912,-0.5892854328194779,1.0,3.160459041595459,-0.24330353736877441,2.051424501103634
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,148,147,SAR_BOUNDARY_FAR,SUPPORTED,,0.020818009972572327,-0.049999505281448364,-0.011672765016555786,0.190000981092453,-0.560705131371088,0.6470588235294118,3.160459041595459,-0.24330353736877441,2.051424501103634
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,147,146,SAR_BOUNDARY_NEAR,SUPPORTED,,0.033547788858413696,-0.00999942421913147,-0.007720589637756348,0.2700011134147644,-0.23013706418448632,0.9411764705882353,3.1663882732391357,-0.21945394575595856,2.141424683493847
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,147,146,SAR_BOUNDARY_FAR,SUPPORTED,,0.028982847929000854,0.08000075817108154,-0.025061264634132385,-0.2799999713897705,-0.8646929623867484,0.5882352941176471,3.1663882732391357,-0.21945394575595856,2.141424683493847
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,146,145,SAR_BOUNDARY_NEAR,SUPPORTED,,0.043213844299316406,0.030000656843185425,-0.0016620755195617676,-0.2799999713897705,-0.038461644561163466,0.8823529411764706,3.15510630607605,-0.1874239593744278,2.0614245213692133
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,146,145,SAR_BOUNDARY_FAR,SUPPORTED,,0.016176491975784302,-0.049999505281448364,-0.009329050779342651,0.16000092029571533,-0.5767041947851207,0.5882352941176471,3.15510630607605,-0.1874239593744278,2.0614245213692133
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,145,144,SAR_BOUNDARY_NEAR,SUPPORTED,,0.03680300712585449,-0.00999942421913147,-0.017432600259780884,-0.2699999511241913,-0.47367325719246195,1.0,3.2363715171813965,-0.2219981551170349,2.0814245619003717
150,PAIR_SAFE_FROZEN,F150_BACKWARD_PAIR_SAFE,145,144,SAR_BOUNDARY_FAR,SUPPORTED,,0.03164827823638916,0.010000616312026978,-0.0085248202085495,0.21000105142593384,-0.26936126334821175,0.6470588235294118,3.2363715171813965,-0.2219981551170349,2.0814245619003717
