window_id,run_id,source_sar_frame,destination_sar_frame,source_optical_frame,destination_optical_frame,raw_track_fragment_id,d_left_observed_deg,d_right_observed_deg,d_mid_observed_deg,d_width_observed_deg,background_gmc_state,hybrid_common_state,reference_used,d_left_common_deg,d_right_common_deg,d_mid_common_deg,common_uncertainty_deg,residual_left_low_deg,residual_left_high_deg,residual_right_low_deg,residual_right_high_deg,residual_mid_descriptor_deg,optical_residual_state
CMRW_B60470708196AD1F0D90,R01ZF,35,36,21,22,R01ZF_REUSED_R01ZF_PERSON003,1.8823804027997486,1.6709063553438384,1.7766433790717935,-0.2114740474559102,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_MILD_DISAGREEMENT,False,0.817718147216729,0.8326281207032421,0.8251731339599855,0.7798349757536179,0.2848272798294018,1.8444972313366375,0.05844325888697832,1.6181132103942142,0.951470245111808,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_BFC7108B2E909A3682A3,R01ZF,37,38,22,23,R01ZF_REUSED_R01ZF_PERSON001,1.7129957712224242,1.6311866154117585,1.6720911933170912,-0.08180915581066582,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_MILD_DISAGREEMENT,False,0.7525533430494858,0.7688165255015753,0.7606849342755306,0.7694068354347744,0.19103559273816395,1.7298492636077127,0.09296325447540887,1.6317769253449574,0.9114062590415606,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_BFC7108B2E909A3682A3,R01ZF,37,38,22,23,R01ZF_REUSED_R01ZF_PERSON002,1.5753950692130878,1.7539703326873726,1.6646827009502303,0.1785752634742847,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_MILD_DISAGREEMENT,False,0.7609142147818899,0.7793446887414178,0.7701294517616539,0.7694068354347744,0.04507401899642338,1.5838876898659722,0.20521880851118035,1.7440324793807291,0.8945532491885764,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_BFC7108B2E909A3682A3,R01ZF,37,38,22,23,R01ZF_REUSED_R01ZF_PERSON003,1.9174275193614008,1.5830916334476703,1.7502595764045354,-0.33433588591373026,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_MILD_DISAGREEMENT,False,0.6962890668166842,0.7185962023308781,0.7074426345737812,0.7694068354347744,0.45173161710994214,1.990545287979491,0.095088595682018,1.6339022665515666,1.0428169418307542,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_E84D400B6F7BA85E1A1E,R01ZF,39,40,23,24,R01ZF_REUSED_R01ZF_PERSON001,1.6428201618572071,1.666298832962139,1.6545594974096731,0.023478671104932146,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_MILD_DISAGREEMENT,False,0.8530424620498602,0.8610590969449299,0.857050779497395,0.8427836927020416,-0.053005992894694653,1.6325613925093885,-0.03754395668483235,1.6480234287192508,0.7975087179122781,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_E84D400B6F7BA85E1A1E,R01ZF,39,40,23,24,R01ZF_REUSED_R01ZF_PERSON002,1.7005745028248302,1.814670493331609,1.7576224980782196,0.11409599050677867,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_MILD_DISAGREEMENT,False,0.854923920554103,0.8637143794785364,0.8593191500163198,0.8427836927020416,0.0028668895686856377,1.6884342749727688,0.1081724211510311,1.7937398065551142,0.8983033480618998,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_E84D400B6F7BA85E1A1E,R01ZF,39,40,23,24,R01ZF_REUSED_R01ZF_PERSON003,1.9307276510868236,1.5786777865036374,1.7547027187952304,-0.35204986458318627,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_MILD_DISAGREEMENT,False,0.8405406592064489,0.8501637569491596,0.8453522080778042,0.8427836927020416,0.24740329917833304,1.9329706845824162,-0.1142696631475637,1.5712977222565194,0.9093505107174262,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_EAA0B64F7809545F52B0,R01ZF,40,41,24,25,R01ZF_REUSED_R01ZF_PERSON001,1.6071545859146374,1.6990836902141564,1.653119138064397,0.09192910429951891,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8263053303508803,0.8318671147800202,0.8290862225654503,0.7504794979402912,0.030369757623465832,1.5313287535040483,0.11673707749384499,1.6176960733744274,0.8240329154989467,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_EAA0B64F7809545F52B0,R01ZF,40,41,24,25,R01ZF_REUSED_R01ZF_PERSON002,1.632823905245071,1.468007735455675,1.550415820350373,-0.1648161697893958,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8290734104316262,0.835571045715168,0.8323222280733971,0.7504794979402912,0.05327099687315373,1.554229992753736,-0.11804280819978419,1.3829161876807983,0.718093592276976,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_EAA0B64F7809545F52B0,R01ZF,40,41,24,25,R01ZF_REUSED_R01ZF_PERSON003,1.9950783496027245,1.6016210019847463,1.7983496757937354,-0.393457347617978,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8078834820606847,0.8150851908178851,0.811484336439285,0.7504794979402912,0.4367153696017485,1.937674365482331,0.03605631322656988,1.5370153091071526,0.9868653393544504,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_69A3AEE9F54CFEC37C45,R01ZF,42,43,25,26,R01ZF_REUSED_R01ZF_PERSON001,1.6470972967310458,1.711016701202955,1.6790569989670003,0.06391940447190925,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8393468928532627,0.8419775254639283,0.8406622091585956,0.8380962942171629,-0.030345890339379844,1.645846698094946,0.030942881521863752,1.7071354699561896,0.8383947898084048,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_69A3AEE9F54CFEC37C45,R01ZF,42,43,25,26,R01ZF_REUSED_R01ZF_PERSON002,1.6066207578166665,1.704324319701438,1.655472538759052,0.09770356188477161,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8397394700338545,0.8425751381101684,0.8411573040720115,0.8380962942171629,-0.07121500643435108,1.6049775819999748,0.023652887374106646,1.6998454758084325,0.8143152346870406,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_69A3AEE9F54CFEC37C45,R01ZF,42,43,25,26,R01ZF_REUSED_R01ZF_PERSON003,1.8573734860135562,1.6421528767380777,1.749763181375817,-0.21522060927547848,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8369448788924138,0.8399309953081916,0.8384379371003027,0.8380962942171629,0.18233231290397955,1.8585249013383054,-0.035874412787276766,1.640318175647049,0.9113252442755143,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_39DE1F7C929EEBFA9326,R01ZF,44,45,26,27,R01ZF_REUSED_R01ZF_PERSON001,1.6477059909595189,1.677951909707141,1.66282895033333,0.030245918747621964,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.881310604877032,0.873627847109252,0.877469225993142,0.8698227125306713,-0.10342732644818442,1.6362180986131583,-0.06549864993278254,1.6741467751285604,0.785359724340188,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_39DE1F7C929EEBFA9326,R01ZF,44,45,26,27,R01ZF_REUSED_R01ZF_PERSON002,1.5569747448307318,1.5454388498643747,1.5512067973475534,-0.01153589496635715,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8741575041307607,0.8646918137213025,0.8694246589260316,0.8698227125306713,-0.18700547183070015,1.5526399532306425,-0.18907567638759915,1.5505697486737435,0.6817821384215218,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_39DE1F7C929EEBFA9326,R01ZF,44,45,26,27,R01ZF_REUSED_R01ZF_PERSON003,1.809608891565332,1.6410038443108932,1.7253063679381127,-0.16860504725443884,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.9291648139028033,0.9191028261795452,0.9241338200411742,0.8698227125306713,0.010621365131857408,1.7502667901932,-0.14792169439932334,1.5917237306620193,0.8011725478969385,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_0C5EA017F503DC038E0D,R01ZF,45,46,27,28,R01ZF_REUSED_R01ZF_PERSON001,1.5947137872228259,1.6835115340293223,1.6391126606260742,0.08879774680649634,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8834994973933585,0.8799266995907024,0.8817130984920305,0.8408896832421401,-0.12967539341267265,1.5521039730716075,-0.03730484880352014,1.64447451768076,0.7573995621340437,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_0C5EA017F503DC038E0D,R01ZF,45,46,27,28,R01ZF_REUSED_R01ZF_PERSON002,1.6414497860742139,1.6597431635308166,1.6505964748025153,0.018293377456602703,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8782266951885709,0.8735225420872985,0.8758746186379347,0.8408896832421401,-0.07766659235649698,1.604112774127783,-0.054669061798621854,1.627110304685658,0.7747218561645806,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_0C5EA017F503DC038E0D,R01ZF,45,46,27,28,R01ZF_REUSED_R01ZF_PERSON003,1.6072392171975838,1.6375339616807498,1.622386589439167,0.030294744483166082,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.9194696249040931,0.9145993546322881,0.9170344897681906,0.8408896832421401,-0.15312009094864942,1.5286592755356307,-0.11795507619367851,1.5638242902906017,0.7053520996709763,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_B040F931A35CF15867F6,R01ZF,47,48,28,29,R01ZF_REUSED_R01ZF_PERSON001,1.5898507434664357,1.7058281525082568,1.6478394479873462,0.11597740904182123,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8600512364580554,0.857399256379594,0.8587252464188246,0.8230149784070414,-0.09321547139866104,1.5528144854154218,0.025413917721621493,1.6714438745357043,0.7891142015685215,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_B040F931A35CF15867F6,R01ZF,47,48,28,29,R01ZF_REUSED_R01ZF_PERSON002,1.5315528092510649,1.6473674658277337,1.5894601375393993,0.11581465657666891,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8562078058007434,0.85280313039366,0.8545054680972017,0.8230149784070414,-0.14766997495671985,1.4983599818573627,-0.02845064297296762,1.6175793138411152,0.7349546694421976,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_B040F931A35CF15867F6,R01ZF,47,48,28,29,R01ZF_REUSED_R01ZF_PERSON003,1.6155721435841173,1.6041794707913624,1.60987580718774,-0.011392672792754747,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8859891073990225,0.8824641612499614,0.884226634324492,0.8230149784070414,-0.0934319422219465,1.552598014592136,-0.10129966886564046,1.5447302879484424,0.7256491728632479,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_EF14CC418DDD989F8FE8,R01ZF,49,50,29,30,R01ZF_REUSED_R01ZF_PERSON001,1.5373012264386918,1.712878589441112,1.625089907939902,0.17557736300242027,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.749939707893675,0.7562540688983407,0.7530968883960079,0.8619324545862519,-0.07457093604123499,1.6492939731312686,0.09469206595651936,1.8185569751290234,0.8719930195438941,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_EF14CC418DDD989F8FE8,R01ZF,49,50,29,30,R01ZF_REUSED_R01ZF_PERSON002,1.5436030020185076,1.613977169390944,1.5787900857047257,0.07037416737243633,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.7534161308448277,0.7607107803483061,0.757063455596567,0.8619324545862519,-0.07174558341257198,1.6521193257599318,-0.008666065543614154,1.7151988436288899,0.8217266301081587,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_EF14CC418DDD989F8FE8,R01ZF,49,50,29,30,R01ZF_REUSED_R01ZF_PERSON003,1.626600250847461,1.6103673196415702,1.6184837852445155,-0.016232931205891,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.7263553320180245,0.7338033362412503,0.7300793341296374,0.8619324545862519,0.038312464243184685,1.7621773734156885,0.014631528814068151,1.738496437986572,0.8884044511148781,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_A248F69205CC4F14BC51,R01ZF,50,51,30,31,R01ZF_REUSED_R01ZF_PERSON001,1.594349221693415,1.6874826942617385,1.6409159579775767,0.09313347256832336,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.77606619256022,0.7912368609024123,0.7836515267313162,0.8786417130794523,-0.06035868394625732,1.6969247422126472,0.017604120279874014,1.7748875464387783,0.8572644312462605,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_A248F69205CC4F14BC51,R01ZF,50,51,30,31,R01ZF_REUSED_R01ZF_PERSON002,1.623520974147022,1.5455039508531034,1.5845124625000628,-0.07801702329391878,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.7835426610726611,0.8007653997694212,0.7921540304210412,0.8786417130794523,-0.038663400005091386,1.7186200261538132,-0.13390316199577001,1.6233802641631345,0.7923584320790217,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_A248F69205CC4F14BC51,R01ZF,50,51,30,31,R01ZF_REUSED_R01ZF_PERSON003,1.7179629765586462,1.6327815895995963,1.6753722830791213,-0.0851813869590499,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.7253633334276893,0.7428418571437858,0.7341025952857376,0.8786417130794523,0.11395793005150456,1.871241356210409,0.011298019376358326,1.7685814455352626,0.9412696877933837,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_56E49AEAD657554D60AE,R01ZF,52,53,31,32,R01ZF_REUSED_R01ZF_PERSON001,1.5959767463796186,1.6313070522367714,1.613641899308195,0.03533030585715285,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8232903035318279,0.826384846455262,0.8248375749935449,0.8280894630668434,-0.05540302021905252,1.600775905914634,-0.023167257285333864,1.633011668848353,0.78880432431465,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_56E49AEAD657554D60AE,R01ZF,52,53,31,32,R01ZF_REUSED_R01ZF_PERSON002,1.5037481775340822,1.6838109985700043,1.5937795880520431,0.18006282103592225,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8242126798204995,0.8276168338319965,0.8259147568262479,0.8280894630668434,-0.14855396535326082,1.5076249607804262,0.02810470167116441,1.6842836278048512,0.7678648312257952,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_56E49AEAD657554D60AE,R01ZF,52,53,31,32,R01ZF_REUSED_R01ZF_PERSON003,1.683729622338762,1.6524746382911892,1.6681021303149757,-0.03125498404757273,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8171987199920737,0.8206912618781249,0.8189449909350993,0.8280894630668434,0.03844143927984489,1.694620365413532,0.003693913346220823,1.6598728394799078,0.8491571393798764,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_ADFEF29ACD5C67302FF4,R01ZF,54,55,32,33,R01ZF_REUSED_R01ZF_PERSON001,1.545634152825225,1.6381101054215281,1.5918721291233766,0.09247595259630288,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.823245945019208,0.8151955721432474,0.8192207585812277,0.811701921884958,-0.08931371407894106,1.5340901296909752,0.011212611393322636,1.6346164551632387,0.7726513705421489,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_ADFEF29ACD5C67302FF4,R01ZF,54,55,32,33,R01ZF_REUSED_R01ZF_PERSON002,1.4887619302398025,1.557521593124848,1.5231417616823253,0.0687596628850455,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8170121032695233,0.8077081392066816,0.8123601212381024,0.811701921884958,-0.13995209491467886,1.4834517488552372,-0.06188846796679148,1.5615153758031246,0.7107816404442229,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_ADFEF29ACD5C67302FF4,R01ZF,54,55,32,33,R01ZF_REUSED_R01ZF_PERSON003,1.779190455202781,1.6902136806806156,1.7347020679416985,-0.08897677452216549,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8656144740056587,0.8566367033728319,0.8611255886892453,0.811701921884958,0.10187405931216431,1.7252779030820804,0.02187505542282575,1.6452788991927418,0.8735764792524532,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_71D8BF6BB096421259B2,R01ZF,55,56,33,34,R01ZF_REUSED_R01ZF_PERSON001,1.5396383518868317,1.6459352441050483,1.59278679799594,0.10629689221821645,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8641306710144182,0.8541220053973223,0.8591263382058703,0.7649295172253915,-0.08942183635297796,1.440437198097805,0.026883721482334533,1.5567427559331175,0.7336604597900698,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_71D8BF6BB096421259B2,R01ZF,55,56,33,34,R01ZF_REUSED_R01ZF_PERSON002,1.5950458022565386,1.561199798911987,1.578122800584263,-0.033846003344551595,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8567854522347629,0.8453013642237371,0.85104340822925,0.7649295172253915,-0.026669167203615674,1.5031898672471673,-0.04903108253714161,1.4808279519136414,0.727079392355013,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_71D8BF6BB096421259B2,R01ZF,55,56,33,34,R01ZF_REUSED_R01ZF_PERSON003,1.816424964943566,1.7909867541187174,1.8037058595311417,-0.025438210824848456,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.9144891778092582,0.9036722051466388,0.9090806914779486,0.7649295172253915,0.1370062699089163,1.6668653043596993,0.12238503174668702,1.6522440661974702,0.8946251680531931,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_4C1CD406BFD2321E6C25,R01ZF,57,58,34,35,R01ZF_REUSED_R01ZF_PERSON001,1.4875445417721853,1.6610256529818272,1.5742850973770062,0.17348111120964183,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8603597944917505,0.8543348045975215,0.8573472995446361,0.7693048504097525,-0.14212010312931755,1.3964895976901874,0.03738599797455322,1.5759956987940582,0.7169377978323701,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_4C1CD406BFD2321E6C25,R01ZF,57,58,34,35,R01ZF_REUSED_R01ZF_PERSON002,1.5889197993460231,1.5792913633096666,1.5841055813278448,-0.009628436036356674,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8544131934697505,0.8476304841151858,0.8510218387924682,0.7693048504097525,-0.034798244533479794,1.5038114562860252,-0.03764397121527163,1.5009657296042334,0.7330837425353767,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_4C1CD406BFD2321E6C25,R01ZF,57,58,34,35,R01ZF_REUSED_R01ZF_PERSON003,1.7939911646859867,1.7103396509367168,1.7521654078113518,-0.08365151374926992,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8985182063834339,0.8923399578846568,0.8954290821340454,0.7693048504097525,0.1261681078928003,1.6647778087123053,0.0486948426423075,1.5873045434618125,0.8567363256773064,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_F18C5419CF12BAF4CACF,R01ZF,59,60,35,36,R01ZF_REUSED_R01ZF_PERSON001,1.5485506770631796,1.4855199010662081,1.5170352890646939,-0.06303077599697152,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8582108622983804,0.8456147608564247,0.8519128115774026,0.7680923194508348,-0.07775250468603567,1.458432134215634,-0.12818717924105139,1.4079974596606182,0.6651224774872913,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_F18C5419CF12BAF4CACF,R01ZF,59,60,35,36,R01ZF_REUSED_R01ZF_PERSON002,1.4567973454276257,1.5578861586515913,1.5073417520396086,0.10108881322396536,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.848194046114891,0.8345519408276059,0.8413729934712484,0.7680923194508348,-0.15948902013810007,1.3766956187635695,-0.044758101626849456,1.4914265372748203,0.6659687585683602,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_F18C5419CF12BAF4CACF,R01ZF,59,60,35,36,R01ZF_REUSED_R01ZF_PERSON003,1.8005370689702003,1.7179141508177667,1.7592256098939836,-0.08262291815243379,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.9219963930848095,0.9094319493067221,0.9157141711957658,0.7680923194508348,0.11044835643455597,1.6466329953362255,0.04038988206020977,1.5765745209618793,0.8435114386982178,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_4C4CE8AE8DF61B01838A,R01ZF,60,61,36,37,R01ZF_REUSED_R01ZF_PERSON001,1.501912329690883,1.1860944196412677,1.3440033746660753,-0.3158179100496151,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8507162319818766,0.8402734533972167,0.8454948426895467,0.6702130035339581,-0.019016905824951635,1.3214091012429643,-0.3243920372899072,1.0160339697780092,0.49850853197652867,OPTICAL_RESIDUAL_COMMON_COMPATIBLE
CMRW_4C4CE8AE8DF61B01838A,R01ZF,60,61,36,37,R01ZF_REUSED_R01ZF_PERSON002,0.319307322973976,1.6099409081751346,0.9646241155745553,1.2906335852011586,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8422016905455955,0.8305441210804485,0.836372905813022,0.6702130035339581,-1.1931073711055775,0.14731863596233863,0.10918378356072811,1.449609790628644,0.12825120976153326,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_4C4CE8AE8DF61B01838A,R01ZF,60,61,36,37,R01ZF_REUSED_R01ZF_PERSON003,1.7258499611818587,1.669254417788529,1.6975521894851937,-0.056595543393329784,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.9053290239952575,0.8950094959431008,0.9001692599691791,0.6702130035339581,0.15030793365264317,1.4907339407205593,0.10403191831147018,1.4444579253793863,0.7973829295160146,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_897CEAABDE4CC4CA73BA,R01ZF,62,63,37,38,R01ZF_REUSED_R01ZF_PERSON001,1.4845759367469828,1.5516559941612442,1.5181159654541134,0.06708005741426144,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.7963320081945597,0.7940939468588311,0.7952129775266954,0.6766093942219772,0.011634534330445812,1.3648533227744002,0.08095265308043587,1.4341714415243905,0.722902987927418,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_897CEAABDE4CC4CA73BA,R01ZF,62,63,37,38,R01ZF_REUSED_R01ZF_PERSON002,1.1600995953751942,1.5402112405759059,1.3501554179755502,0.3801116452007118,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.7949892302615147,0.7917503788678348,0.7933698045646748,0.6766093942219772,-0.3114990291082975,1.0417197593356566,0.07185146748609372,1.425070255930048,0.5567856134108754,OPTICAL_RESIDUAL_DEFORMATION_OR_MIXED
CMRW_897CEAABDE4CC4CA73BA,R01ZF,62,63,37,38,R01ZF_REUSED_R01ZF_PERSON003,1.6814575978793507,1.5863027396514187,1.6338801687653848,-0.09515485822793204,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_AGREE,False,0.8083368015234622,0.8060010791816289,0.8071689403525455,0.6766093942219772,0.19651140213391138,1.5497301905778658,0.10369226624781258,1.456911054691767,0.8267112284128393,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_BDF425C7E92FEE2843DF,R01ZF,64,65,38,39,R01ZF_REUSED_R01ZF_PERSON001,1.5437527342901827,1.7973992013764375,1.67057596783331,0.2536464670862549,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_STRONG_DISAGREEMENT,False,0.7676824651736022,0.7647664077408743,0.7662244364572383,0.40872548436795314,0.3673447847486273,1.1847957534845337,0.62390730926761,1.4413582780035163,0.9043515313760718,OPTICAL_RESIDUAL_COMMON_ESTIMATE_AMBIGUOUS
CMRW_BDF425C7E92FEE2843DF,R01ZF,64,65,38,39,R01ZF_REUSED_R01ZF_PERSON002,1.7835717516537837,1.524157337085684,1.6538645443697337,-0.2594144145680996,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_STRONG_DISAGREEMENT,False,0.7646295599171326,0.7592332381534543,0.7619313990352934,0.40872548436795314,0.6102167073686979,1.4276676761046043,0.3561986145642766,1.1736495833001828,0.8919331453344403,OPTICAL_RESIDUAL_COMMON_ESTIMATE_AMBIGUOUS
CMRW_BDF425C7E92FEE2843DF,R01ZF,64,65,38,39,R01ZF_REUSED_R01ZF_PERSON003,1.6305323504861067,1.3468417777164883,1.4886870641012975,-0.28369057276961834,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_STRONG_DISAGREEMENT,False,0.7953037945974324,0.7927679128388876,0.79403585371816,0.40872548436795314,0.4265030715207212,1.2439540402566274,0.1453483805096476,0.9627993492455538,0.6946512103831375,OPTICAL_RESIDUAL_COMMON_ESTIMATE_AMBIGUOUS
CMRW_E9FA7C8FD7E37233139B,R01ZF,65,66,39,40,R01ZF_REUSED_R01ZF_PERSON001,1.5697084979651532,1.8996663424769171,1.7346874202210352,0.32995784451176396,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_MILD_DISAGREEMENT,False,0.8086658129167217,0.7972189374854836,0.8029423752011027,0.7100331236738472,0.051009561374584456,1.4710758087222788,0.3924142813175864,1.8124805286652808,0.9317450450199325,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_E9FA7C8FD7E37233139B,R01ZF,65,66,39,40,R01ZF_REUSED_R01ZF_PERSON002,2.064918688879857,1.614087841071516,1.8395032649756866,-0.4508308478083413,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_MILD_DISAGREEMENT,False,0.8017767559073357,0.7856516653813352,0.7937142106443354,0.7100331236738472,0.5531088092986742,1.9731750566463688,0.11840305201633372,1.5384692993640279,1.045789054331351,OPTICAL_RESIDUAL_ABOVE_COMMON
CMRW_E9FA7C8FD7E37233139B,R01ZF,65,66,39,40,R01ZF_REUSED_R01ZF_PERSON003,1.6209983108824728,1.6847972785320366,1.6528977947072547,0.06379896764956391,BACKGROUND_GMC_AVAILABLE,COMMON_ESTIMATORS_MILD_DISAGREEMENT,False,0.8704163120126677,0.8602696365807357,0.8653429742967017,0.7100331236738472,0.040548875195957956,1.4606151225436523,0.11449451827745372,1.534560765625148,0.787554820410553,OPTICAL_RESIDUAL_ABOVE_COMMON
