window_id,run_id,source_sar_frame,destination_sar_frame,source_optical_frame,destination_optical_frame,source_optical_path,destination_optical_path,active_branch_count,branch_consensus_state,branch_consensus_left_deg,branch_consensus_right_deg,branch_consensus_mid_deg,branch_consensus_uncertainty_deg,background_gmc_state,detected_feature_count,valid_track_count,fit_track_count,holdout_track_count,fit_inlier_count,fit_inlier_fraction,holdout_residual_x_median_px,holdout_residual_x_p90_px,holdout_residual_norm_p90_px,forward_backward_error_median_px,scale_estimate,affine_00,affine_01,affine_02,affine_10,affine_11,affine_12,reference_used,confirmation_pool_accessed,background_uncertainty_deg,background_common_mid_deg_at_branches,common_estimator_gap_deg,hybrid_common_state
CMRW_E20C88BD99A6BB279A7C,R01ZF,0,1,0,1,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000000_t000000ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000001_t000056ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.8903341159335403,1.7713392761243032,1.8308366960289215,0.030928218593026482,BACKGROUND_GMC_AVAILABLE,1600,1524,1101,423,640,0.5812897366030881,6.04449934684726,43.34391649255587,43.352857984292505,0.09404149651527405,1.0000457063633341,1.0000454000137888,-0.0007827688041911185,35.280947850401645,0.0007827688041911185,1.0000454000137888,0.9721721010477449,False,False,1.1557813293968582,0.9226240650887654,0.0,COMMON_ESTIMATORS_AGREE
CMRW_647218ED24B5BC1097F0,R01ZF,2,3,1,2,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000001_t000056ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000002_t000111ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.909809890073284,1.8207932411970895,1.8653015656351868,0.059625044939292327,BACKGROUND_GMC_AVAILABLE,1600,1540,1116,424,679,0.6084229390681004,5.576134745717354,32.43269557855414,32.43283316567685,0.08637338876724243,1.0001308202012948,1.0001304855119313,-0.0008182091318488825,35.238479943391724,0.0008182091318488825,1.0001304855119313,0.6330516345057561,False,False,0.8648296472734026,0.9218600748797918,0.018986798542699912,COMMON_ESTIMATORS_MILD_DISAGREEMENT
CMRW_957454ADF3029E372DF9,R01ZF,4,5,2,3,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000002_t000111ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000003_t000167ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,2.108939569676086,1.879948880918886,1.994444225297486,0.02536602550565509,BACKGROUND_GMC_AVAILABLE,1600,1505,1116,389,643,0.5761648745519713,6.740479776597795,35.19342997491331,35.212217806480744,0.08554573357105255,1.001196211096508,1.0011962105800865,3.215708774173087e-05,30.161641237913006,-3.215708774173087e-05,1.0011962105800865,1.2529218443104653,False,False,0.9384456360658238,0.8247338437010393,0.20589872002496779,COMMON_ESTIMATORS_MILD_DISAGREEMENT
CMRW_02B916E25DE01C3833D6,R01ZF,5,6,3,4,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000003_t000167ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000004_t000222ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.9642037994482808,1.8565141529826126,1.9103589762154467,0.058344060499359335,BACKGROUND_GMC_AVAILABLE,1600,1540,1154,386,695,0.6022530329289428,5.535652344387017,29.90936609634963,29.929940945443526,0.08797067403793335,1.0002973080906077,1.0002969517785132,-0.0008442961156069158,35.0016427329164,0.0008442961156069158,1.0002969517785132,0.3940396928642209,False,False,0.7975441470360279,0.9183988479824312,0.1360719206976282,COMMON_ESTIMATORS_MILD_DISAGREEMENT
CMRW_AAA186635F864D877AA0,R01ZF,7,8,4,5,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000004_t000222ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000005_t000278ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.9383005234460229,1.815731639426811,1.877016081436417,0.056800062538992356,BACKGROUND_GMC_AVAILABLE,1600,1540,1173,367,740,0.6308610400682012,5.993898975114462,33.08952716439813,33.13087249494029,0.08336518704891205,1.0019446052485808,1.0019444786729883,-0.0005036302692576482,28.95200023851163,0.0005036302692576482,1.0019444786729883,-0.05440417393509822,False,False,0.882344300883604,0.7993816348622155,0.13849008315160494,COMMON_ESTIMATORS_MILD_DISAGREEMENT
CMRW_4E5A8E580329492C0581,R01ZF,9,10,5,6,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000005_t000278ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000006_t000333ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.9366941565812228,1.8469898785260876,1.8918420175536554,0.037574739217765454,BACKGROUND_GMC_AVAILABLE,1600,1551,1169,382,747,0.6390076988879384,5.343773385696238,39.60042486592776,39.86979988459641,0.0802217423915863,1.0013800511302062,1.0013797880970594,-0.0007258045347514539,31.335485500592174,0.0007258045347514539,1.0013797880970594,0.0590108607194576,False,False,1.0559597609063105,0.8485587325009043,0.0,COMMON_ESTIMATORS_AGREE
CMRW_15A21F90AB27050B2B4B,R01ZF,10,11,6,7,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000006_t000333ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000007_t000389ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.8875901093145164,1.787481065949175,1.8375355876318458,0.06732904883282484,BACKGROUND_GMC_AVAILABLE,1600,1544,1152,392,756,0.65625,6.228701635323205,41.22013160720025,41.64320902169092,0.07982474565505981,1.0016762037685478,1.0016760271546818,-0.0005948275233576353,29.263701916707934,0.0005948275233576353,1.0016760271546818,0.10828989069777739,False,False,1.0991498314432564,0.8062140569640672,0.0,COMMON_ESTIMATORS_AGREE
CMRW_6FDEB99C705799EDD0A7,R01ZF,12,13,7,8,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000007_t000389ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000008_t000444ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.8867828570708207,1.7972006433665508,1.8419917502186858,0.021972487499940366,BACKGROUND_GMC_AVAILABLE,1600,1550,1147,403,734,0.6399302528334786,7.209400236043166,32.87321162605746,32.96536442790643,0.0769788920879364,1.0029970966460136,1.0029968781382113,-0.0006620614282221525,24.809485851113074,0.0006620614282221525,1.0029968781382113,-0.7142136056455808,False,False,0.8765761682203844,0.723070517664407,0.22037257683395395,COMMON_ESTIMATORS_MILD_DISAGREEMENT
CMRW_8286C33250C443C032F4,R01ZF,14,15,8,9,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000008_t000444ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000009_t000500ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.8773480964734643,1.7711016575179777,1.824224876995721,0.04730503307197167,BACKGROUND_GMC_AVAILABLE,1600,1508,1128,380,770,0.6826241134751773,5.961573075718448,29.328947285773665,29.416392875299678,0.08516010642051697,1.0017486374353273,1.0017485472479775,-0.00042507658295778484,28.78615414869116,0.00042507658295778484,1.0017485472479775,0.582238164320062,False,False,0.7820670679259839,0.8056904303394428,0.18916234565832268,COMMON_ESTIMATORS_MILD_DISAGREEMENT
CMRW_E8085FC608B0D40E484D,R01ZF,15,16,9,10,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000009_t000500ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R01ZF\frame_000010_t000556ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.8455967173945054,1.7803931959470676,1.8129949566707864,0.03324225499905222,BACKGROUND_GMC_AVAILABLE,1600,1502,1127,375,725,0.6433007985803016,5.557123564793528,30.202969580976838,30.22611200035008,0.07438604533672333,1.0011653969579293,1.0011653457093406,-0.0003203382973192468,30.85226598747127,0.0003203382973192468,1.0011653457093406,1.3220657275446017,False,False,0.8053731909535583,0.8492577758833002,0.12512173483487543,COMMON_ESTIMATORS_MILD_DISAGREEMENT
