run_id,source_sar_frame,destination_sar_frame,source_region_id,destination_region_id,p0_model,p0_holdout_residual_p90_px,p0_angular_uncertainty_deg,predicted_theta_low_deg,predicted_theta_high_deg,observed_theta_low_deg,observed_theta_high_deg,sar_residual_left_low_deg,sar_residual_left_high_deg,sar_residual_right_low_deg,sar_residual_right_high_deg,sar_residual_mid_descriptor_deg,sar_width_change_deg,sar_p0_residual_state_core,sar_observability_state,sar_p0_residual_state,soft_intersection_px,source_total_retention,destination_explained_fraction,soft_iou,source_touches_boundary,destination_touches_boundary,source_truncated,destination_truncated,reference_used,person_motion_claimed,p0_supported_destination_count,p0_supported_source_count,sar_topology_state
R01ZF,0,1,R01ZF_SARF000000__Q095__R0001,R01ZF_SARF000001__Q095__R0042,M1,0.7237356853724349,0.22346044122766884,-36.266277571592326,-23.38664130728793,-36.90268325805664,-36.00528717041016,-0.859866127691987,-0.4129452452366422,-12.842106304349901,-12.395185421894563,-6.62752577479327,-11.982240176657918,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0001,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-36.26627349853516,-22.42462730407715,12.254396887002542,12.533689406782344,18.63497390843481,18.91426642821461,15.584331657608576,6.380577021432266,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0002,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-49.45931625366211,-41.3028678894043,-0.9386458681244036,-0.6593533483446024,-0.24326667689233972,0.03602584288746158,-0.45131001261847103,0.6953791912320639,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,422.751953125,0.9478743343609866,0.8192867308624031,0.7839656639924664,False,False,False,False,False,False,1,1,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0007,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-29.827735900878903,-24.43774032592773,18.692934484658803,18.972227004438604,16.621860886584226,16.901153406364028,17.797043945511415,-2.0710735980745767,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0008,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-35.8482666015625,-28.380678176879883,12.672403783975206,12.951696303755007,12.678923035632074,12.958215555411876,12.81530966969354,0.006519251656868619,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0014,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-41.738372802734375,-33.358360290527344,6.782297582803331,7.061590102583132,7.701240921984613,7.980533441764415,7.381415512283873,0.9189433391812827,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0018,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-25.833572387695312,-21.07535171508789,22.687097997842393,22.966390517622195,19.984249497424067,20.263542017203868,21.47532000752313,-2.7028485004183267,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0020,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-36.57386779785156,-33.678707122802734,11.946802587686143,12.226095107465945,7.380894089709223,7.660186609489024,9.803494598587584,-4.56590849797692,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0023,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-30.815906524658203,-28.739391326904297,17.704763860879503,17.984056380659304,12.32020988560766,12.599502405387462,15.152133133133482,-5.384553975271842,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0029,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-43.11773300170898,-41.41794204711914,5.4029373838287285,5.68222990360853,-0.35834083460718347,-0.07904831482738217,2.6619445345006696,-5.761278218435912,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
