trajectory_id,trajectory_kind,run_id,strict_family_id,admissible_frame_count,unique_frame_count,competing_frame_count,temporal_span_frames,trajectory_length_frames,temporal_occupancy,reselection_after_gap_count,ambiguous_bridge_count,first_offset,last_offset,admissible_offsets,unique_offsets,range_center_min_m,range_center_max_m,theta_center_min_deg,theta_center_max_deg
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F97D2A1C0FA8DC7BC8FD,1,0,1,1,48,0.020833333333333332,0,0,2,2,2,,14.267757983839395,14.267757983839395,-35.69806098937988,-35.69806098937988
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_A22F3287593FD5AF1248,1,0,1,1,48,0.020833333333333332,0,0,2,2,2,,11.18732043782907,11.18732043782907,-36.90933609008789,-36.90933609008789
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_9BAB3C4003A791F09AA6,1,0,1,1,48,0.020833333333333332,0,0,2,2,2,,7.424734310689999,7.424734310689999,-32.44426727294922,-32.44426727294922
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_98A553E63DD0750DE365,1,0,1,1,48,0.020833333333333332,0,0,2,2,2,,9.858482252680687,9.858482252680687,-46.589120864868164,-46.589120864868164
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_40CBD5ECB7928439381C,1,0,1,1,48,0.020833333333333332,0,0,2,2,2,,3.429288050274215,3.429288050274215,-28.803436279296875,-28.803436279296875
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_262757ABBFCF25B6F621,1,0,1,1,48,0.020833333333333332,0,0,2,2,2,,11.091062183300682,11.091062183300682,-30.704132080078125,-30.704132080078125
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_595B6B82A8EF6322CE6A,1,0,1,1,48,0.020833333333333332,0,0,2,2,2,,13.712236589503554,13.712236589503554,-41.85569953918457,-41.85569953918457
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_A966530A4BF680E79F86,1,0,1,1,48,0.020833333333333332,0,0,2,2,2,,14.05210429740072,14.05210429740072,-45.77725791931152,-45.77725791931152
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_8640C0B358AC7448B116,1,0,1,1,48,0.020833333333333332,0,0,3,3,3,,17.40809012830595,17.40809012830595,-29.4139347076416,-29.4139347076416
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_04C2A7F631A6E0A25195,1,0,1,1,48,0.020833333333333332,0,0,3,3,3,,13.860722120552037,13.860722120552037,-37.10025596618652,-37.10025596618652
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_CE9DF5C12F101116A24B,1,0,1,1,48,0.020833333333333332,0,0,3,3,3,,16.794630574731748,16.794630574731748,-46.423301696777344,-46.423301696777344
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_26297D8794055E3650F9,1,0,1,1,48,0.020833333333333332,0,0,3,3,3,,18.351930388420918,18.351930388420918,-38.815372467041016,-38.815372467041016
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_8B90D165AD4D5FB96756,1,0,1,1,48,0.020833333333333332,0,0,3,3,3,,18.896153875250135,18.896153875250135,-31.98566246032715,-31.98566246032715
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F4CC3579586A91C0DAFF,1,0,1,1,48,0.020833333333333332,0,0,3,3,3,,19.6469052994572,19.6469052994572,-36.31019401550293,-36.31019401550293
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4A7BBE1803249EA902FA,1,0,1,1,48,0.020833333333333332,0,0,3,3,3,,1.19589585666353,1.19589585666353,-50.64897346496582,-50.64897346496582
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_EB622B43AAF7F6756B38,1,0,1,1,48,0.020833333333333332,0,0,3,3,3,,18.43180843171871,18.43180843171871,-46.22584533691406,-46.22584533691406
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_B7B7DF449BC451A22503,1,0,1,1,48,0.020833333333333332,0,0,3,3,3,,19.642411320900298,19.642411320900298,-46.56764602661133,-46.56764602661133
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_BF34370680B507C5055C,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,15.056028555389739,15.056028555389739,-44.7736873626709,-44.7736873626709
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_170B9D4A7018332E5546,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,12.594610235782449,12.594610235782449,-37.83978080749512,-37.83978080749512
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_6C9CB73DBC975E893948,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,9.930660977410449,9.930660977410449,-46.70794105529785,-46.70794105529785
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_DDC7ECE3FADCC236162C,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,8.100461116190267,8.100461116190267,-29.385111808776855,-29.385111808776855
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_8B740DA9A228D7DE2A63,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,14.0784308164778,14.0784308164778,-33.93851280212402,-33.93851280212402
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_184B434B820404422E77,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,17.29687809303976,17.29687809303976,-29.294965744018555,-29.294965744018555
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_286CBA9FF3E30C5F01DD,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,11.100784514723909,11.100784514723909,-30.62929058074951,-30.62929058074951
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_A88B5A3AF40496B49EB3,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,18.475542666769933,18.475542666769933,-32.8707218170166,-32.8707218170166
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_7B404E9C958C1C14292C,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,4.001205267100569,4.001205267100569,-31.87941074371338,-31.87941074371338
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_DCCAF418FB666E9FBC25,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,11.632257859818306,11.632257859818306,-49.17585563659668,-49.17585563659668
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_036A672DE521A888A576,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,13.60461746635417,13.60461746635417,-31.709446907043457,-31.709446907043457
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_80ECBED82C7B0A9C1A04,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,13.095994877178752,13.095994877178752,-45.426795959472656,-45.426795959472656
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_19F254190A67A37FD55D,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,19.63053540972076,19.63053540972076,-36.02311706542969,-36.02311706542969
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_CAFA03854379CCABB9D2,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,9.407212077950096,9.407212077950096,-32.87584114074707,-32.87584114074707
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_E16445FE0F89E5B4ECBC,1,0,1,1,48,0.020833333333333332,0,0,4,4,4,,18.791018103595448,18.791018103595448,-31.147750854492188,-31.147750854492188
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_31BCE5DDCEF859689C0E,1,0,1,1,48,0.020833333333333332,0,0,5,5,5,,9.950842078865158,9.950842078865158,-45.887983322143555,-45.887983322143555
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_0E534F2AF702A2A57A2B,1,0,1,1,48,0.020833333333333332,0,0,5,5,5,,18.899897481181664,18.899897481181664,-31.382747650146484,-31.382747650146484
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F8102DB388BB15B8417D,1,0,1,1,48,0.020833333333333332,0,0,5,5,5,,17.334301766562064,17.334301766562064,-29.008073806762695,-29.008073806762695
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_C5D417FC95051C32FCEA,1,0,1,1,48,0.020833333333333332,0,0,5,5,5,,19.4107711882332,19.4107711882332,-38.61590766906738,-38.61590766906738
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_AA2FB09CDCD769F05FEB,1,0,1,1,48,0.020833333333333332,0,0,5,5,5,,6.161430130369059,6.161430130369059,-34.04953575134277,-34.04953575134277
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_5FF521DFE7DC836FCBE1,1,0,1,1,48,0.020833333333333332,0,0,5,5,5,,1.181480728902161,1.181480728902161,-50.481842041015625,-50.481842041015625
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_3A3DEA2068E9EDEF454D,1,0,1,1,48,0.020833333333333332,0,0,5,5,5,,16.955150451895115,16.955150451895115,-41.9210319519043,-41.9210319519043
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_42B732EC83F025D6BD28,42,1,41,42,48,0.875,0,39,6,47,6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,16,17.26983681049216,18.922060825589647,-30.94057846069336,-18.552958488464355
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_FA0CA8D375FF220C3401,2,0,2,2,48,0.041666666666666664,0,0,6,7,6;7,,13.611780067225926,13.711650328635315,-30.621566772460938,-30.132153511047363
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_0C2EEBA45450AC079E44,1,0,1,1,48,0.020833333333333332,0,0,6,6,6,,14.816578148092397,14.816578148092397,-45.181610107421875,-45.181610107421875
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_C9121B9212E7066DAA39,1,0,1,1,48,0.020833333333333332,0,0,6,6,6,,15.231088321375118,15.231088321375118,-40.59888458251953,-40.59888458251953
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_3084FA3F8E450F1D7B42,1,0,1,1,48,0.020833333333333332,0,0,6,6,6,,11.19348598236505,11.19348598236505,-45.60726356506348,-45.60726356506348
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_64217A2EAD65161BD7DF,1,0,1,1,48,0.020833333333333332,0,0,6,6,6,,14.363806712036354,14.363806712036354,-42.427162170410156,-42.427162170410156
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_9BC12EC5B838DF6614E8,1,0,1,1,48,0.020833333333333332,0,0,6,6,6,,12.557517882222651,12.557517882222651,-37.491891860961914,-37.491891860961914
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_DF099AFBE904B27B7D9E,1,0,1,1,48,0.020833333333333332,0,0,6,6,6,,9.869129389980575,9.869129389980575,-46.45234489440918,-46.45234489440918
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_761BB7D5C26F6DF85D86,2,0,2,2,48,0.041666666666666664,0,0,6,7,6;7,,19.565165258613092,19.598874226387515,-36.507118225097656,-36.45688247680664
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4DA890E5A20E7BCB0742,2,0,2,2,48,0.041666666666666664,0,0,7,8,7;8,,15.010583532681636,15.131254185195287,-31.83549690246582,-30.783533096313477
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_7E1EFBD507F6EFECC7A7,2,0,2,2,48,0.041666666666666664,0,0,7,8,7;8,,11.066246214893797,11.112798733925178,-48.16235542297363,-47.96516418457031
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_14E066C150A1E4B329B6,1,0,1,1,48,0.020833333333333332,0,0,7,7,7,,10.525251291437566,10.525251291437566,-37.68595886230469,-37.68595886230469
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_ECAD90F16F0540C67BAE,1,0,1,1,48,0.020833333333333332,0,0,7,7,7,,15.376629646214697,15.376629646214697,-37.88347625732422,-37.88347625732422
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_B205B183304AC8EA26E6,21,0,21,25,48,0.4375,4,12,8,32,8;9;10;11;12;13;15;17;18;19;20;22;23;25;26;27;28;29;30;31;32,,16.93190335060042,17.48044586666054,-27.48324489593506,-12.056503355503082
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_51B131F13EB68D1D6BD7,1,0,1,1,48,0.020833333333333332,0,0,8,8,8,,14.510730601018553,14.510730601018553,-35.23495674133301,-35.23495674133301
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_97CA1D8DD3FEFC3FA0A3,1,0,1,1,48,0.020833333333333332,0,0,8,8,8,,14.017649085598592,14.017649085598592,-28.465579986572266,-28.465579986572266
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_8F2091CE86AF3D9829F8,1,0,1,1,48,0.020833333333333332,0,0,8,8,8,,7.762429602104016,7.762429602104016,-28.500691413879395,-28.500691413879395
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_6D94B5521A29207A198B,1,0,1,1,48,0.020833333333333332,0,0,8,8,8,,12.92273879229769,12.92273879229769,-42.241830825805664,-42.241830825805664
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_C522A16164D967E8E423,1,0,1,1,48,0.020833333333333332,0,0,8,8,8,,14.140081617165212,14.140081617165212,-43.40099906921387,-43.40099906921387
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F2EDB29936687E3BD405,1,0,1,1,48,0.020833333333333332,0,0,8,8,8,,9.134349445835406,9.134349445835406,-40.93515586853027,-40.93515586853027
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_49D6E69CF9AE0CB89674,2,0,2,2,48,0.041666666666666664,0,0,9,10,9;10,,13.00112796006302,13.02252957820205,-39.193986892700195,-38.49782752990723
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_83269FF03CDE7C28DED9,1,0,1,1,48,0.020833333333333332,0,0,9,9,9,,15.818790586275117,15.818790586275117,-37.57318305969238,-37.57318305969238
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_96201A4E5B82D56121FE,1,0,1,1,48,0.020833333333333332,0,0,9,9,9,,6.055916333990792,6.055916333990792,-42.611040115356445,-42.611040115356445
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4D73FFD708A77FE9131A,1,0,1,1,48,0.020833333333333332,0,0,9,9,9,,13.404092509979296,13.404092509979296,-34.45925331115723,-34.45925331115723
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_20E18A1033BB93B6126B,1,0,1,1,48,0.020833333333333332,0,0,9,9,9,,17.29736371933995,17.29736371933995,-37.84797668457031,-37.84797668457031
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_3B0C85E61CC6864E421E,1,0,1,1,48,0.020833333333333332,0,0,9,9,9,,12.538425698401733,12.538425698401733,-43.19297218322754,-43.19297218322754
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_38A378AB9EADAD486413,1,0,1,1,48,0.020833333333333332,0,0,10,10,10,,14.844152019738612,14.844152019738612,-29.837493896484375,-29.837493896484375
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_1BF5FB75D47B75CF3334,1,0,1,1,48,0.020833333333333332,0,0,10,10,10,,13.960807069039936,13.960807069039936,-26.605280876159668,-26.605280876159668
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_0B5DDD9D9D87B5A83A5C,1,0,1,1,48,0.020833333333333332,0,0,10,10,10,,14.90070967913318,14.90070967913318,-41.54582405090332,-41.54582405090332
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_9E80A5E940B8725A33F1,1,0,1,1,48,0.020833333333333332,0,0,10,10,10,,12.075678022166146,12.075678022166146,-33.850494384765625,-33.850494384765625
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_5C93EDFBE82456F335A3,1,0,1,1,48,0.020833333333333332,0,0,10,10,10,,8.91799854246628,8.91799854246628,-40.990583419799805,-40.990583419799805
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_DBE9DA42DC18AB224B42,1,0,1,1,48,0.020833333333333332,0,0,10,10,10,,15.472623154417903,15.472623154417903,-36.52173614501953,-36.52173614501953
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_0D98361724771EFBFC22,1,0,1,1,48,0.020833333333333332,0,0,10,10,10,,11.619027768605088,11.619027768605088,-30.502307891845703,-30.502307891845703
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_A0A8983FE1B8A4DC03CD,1,0,1,1,48,0.020833333333333332,0,0,10,10,10,,7.098182878482282,7.098182878482282,-40.83977508544922,-40.83977508544922
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_9A0A7B8E3530585EFBEF,26,0,26,37,48,0.5416666666666666,4,19,11,47,11;20;21;23;25;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,,1.6984152173239568,1.836615895517536,-8.565124988555908,-3.7895283699035645
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_C50CD2F186C5CC71BD90,1,0,1,1,48,0.020833333333333332,0,0,11,11,11,,3.5187009608575672,3.5187009608575672,-30.81825351715088,-30.81825351715088
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_C0791B1B4ABB6AE73DB8,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,14.440242537032065,14.440242537032065,-29.28346347808838,-29.28346347808838
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_014401A99B70AA279AE8,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,10.131146196032812,10.131146196032812,-38.20723533630371,-38.20723533630371
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F9E946A3C7685786D1A6,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,8.888463586929824,8.888463586929824,-25.861987113952637,-25.861987113952637
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_E26D3D75E2AC1C0A519F,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,8.424585965121164,8.424585965121164,-33.57576370239258,-33.57576370239258
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_8D73A2F470892A290359,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,11.708955850765658,11.708955850765658,-37.49985885620117,-37.49985885620117
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_529B888B038B448F9422,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,11.100636401282724,11.100636401282724,-39.549659729003906,-39.549659729003906
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_FCAF5272EC4F63F576ED,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,12.771217193742288,12.771217193742288,-41.5683708190918,-41.5683708190918
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_4AB6527D7E7766FBD0FA,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,13.44111209700527,13.44111209700527,-30.319223403930664,-30.319223403930664
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_23B6FC2A0B3E30293A8F,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,12.735202404172707,12.735202404172707,-28.992907524108887,-28.992907524108887
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_AF9DF116748F0B8756DD,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,11.133783879774889,11.133783879774889,-44.38136863708496,-44.38136863708496
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_9102F2389B50CF8A5582,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,14.163428320878538,14.163428320878538,-33.14619255065918,-33.14619255065918
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_F57224B162484AEF9DC1,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,13.042781381891754,13.042781381891754,-42.892873764038086,-42.892873764038086
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_D982FE856B2ED119B5E9,1,0,1,1,48,0.020833333333333332,0,0,12,12,12,,14.475142605232453,14.475142605232453,-32.54574012756348,-32.54574012756348
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_9D24CF42439B2EDB7D00,2,0,2,2,48,0.041666666666666664,0,0,13,14,13;14,,3.4947304518409954,3.53425209806983,-31.417076110839844,-29.89962673187256
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_1686199B357FF459AA6B,1,0,1,1,48,0.020833333333333332,0,0,14,14,14,,10.859248649531708,10.859248649531708,-39.03850173950195,-39.03850173950195
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_C0780DF1C39ECC25B6CB,1,0,1,1,48,0.020833333333333332,0,0,19,19,19,,12.084626241527436,12.084626241527436,-38.36189651489258,-38.36189651489258
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_17CD0F29879BA51C96A1,1,0,1,1,48,0.020833333333333332,0,0,19,19,19,,11.83843073779708,11.83843073779708,-29.361398696899414,-29.361398696899414
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_FC19E990147F6EB8408C,1,0,1,1,48,0.020833333333333332,0,0,21,21,21,,14.40203236565483,14.40203236565483,-33.93904495239258,-33.93904495239258
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_7B8DF151C5060EC7463F,1,0,1,1,48,0.020833333333333332,0,0,21,21,21,,12.112189791679489,12.112189791679489,-37.85086441040039,-37.85086441040039
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_63B472AE174298DE3971,1,0,1,1,48,0.020833333333333332,0,0,23,23,23,,6.21548018275766,6.21548018275766,-36.07437324523926,-36.07437324523926
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_057B2B0D6CFA20282ED3,1,0,1,1,48,0.020833333333333332,0,0,23,23,23,,3.275993864115655,3.275993864115655,-29.55454921722412,-29.55454921722412
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_D7C4758C8F0A4E8D2844,1,0,1,1,48,0.020833333333333332,0,0,23,23,23,,13.001277621728327,13.001277621728327,-28.979525566101074,-28.979525566101074
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_114F4188B46018909156,10,0,10,10,48,0.20833333333333334,0,8,24,33,24;25;26;27;28;29;30;31;32;33,,19.388694544376158,19.59298168537205,-26.065649032592773,-23.760560989379883
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_BFCF7A6B1DCDE65FBCDC,1,0,1,1,48,0.020833333333333332,0,0,26,26,26,,12.71748246300025,12.71748246300025,-26.648314476013184,-26.648314476013184
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_1D975526F764192C6417,1,0,1,1,48,0.020833333333333332,0,0,27,27,27,,19.503825650974584,19.503825650974584,-36.85283660888672,-36.85283660888672
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_050329DD080E3A1C287D,1,0,1,1,48,0.020833333333333332,0,0,27,27,27,,11.061373437501254,11.061373437501254,-26.507548332214355,-26.507548332214355
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_0C29F508DF4EFAC2B8B6,1,0,1,1,48,0.020833333333333332,0,0,27,27,27,,15.537948407025976,15.537948407025976,-23.483760833740234,-23.483760833740234
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_75D0EF13B7B7AD3FEFA6,1,0,1,1,48,0.020833333333333332,0,0,29,29,29,,5.663636594828084,5.663636594828084,-24.9901762008667,-24.9901762008667
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_7A473D97302D7D76DDDD,15,0,15,15,48,0.3125,0,13,33,47,33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,,16.451109573976947,16.958616409633763,-17.909581661224365,-13.071547508239746
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_8756E335AA5715D2C453,2,0,2,2,48,0.041666666666666664,0,0,34,35,34;35,,8.252625743831782,8.332786854106889,-20.446444511413574,-19.130578994750977
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_866B35D9800A3A604D93,1,0,1,1,48,0.020833333333333332,0,0,35,35,35,,11.541410132528153,11.541410132528153,-34.30461502075195,-34.30461502075195
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_A5F93363B7C42ECEF217,1,0,1,1,48,0.020833333333333332,0,0,39,39,39,,18.51216436019607,18.51216436019607,-20.1536283493042,-20.1536283493042
R03_NULL_380_427,MATCHED_NO_PERSON_TIME_SHIFT,R03ZF,P0MF_FF7C7B4382E7DC96E815,1,0,1,1,48,0.020833333333333332,0,0,40,40,40,,14.437201824852773,14.437201824852773,-34.7044620513916,-34.7044620513916
