batch_index,run_id,bracket_id,seed_role,optical_frame_index,optical_timestamp_ms,optical_image_path,sar_frame_index,sar_timestamp_ms,sar_image_path,nominal_timestamp_residual_ms,sync_status,nearest_optical_frame,nearest_optical_timestamp_ms,sync_residual_ms,selection_reason,visual_difficulty,notes,annotation_scope,annotation_status,automatic_hint_is_identity_authority,person_gt
1,R02ZF,A_EARLY,REPAIR,37,2056,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000037_t002056ms.jpg,62,2067,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000062_t002067ms.jpg,11,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,37,2056,11,BIDIRECTIONAL_GAP_REPAIR,REVIEW_REQUIRED_BY_FROZEN_BIDIRECTIONAL_REPLICATION,Minimal single-frame repair candidate; no automatic line is displayed.,SAR_BOUNDARY_ONLY,PENDING,False,False
2,R02ZF,B_MID_LATER,REPAIR,158,8778,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000158_t008778ms.jpg,264,8800,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000264_t008800ms.jpg,22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,158,8778,22,BIDIRECTIONAL_GAP_REPAIR,REVIEW_REQUIRED_BY_FROZEN_BIDIRECTIONAL_REPLICATION,Minimal single-frame repair candidate; no automatic line is displayed.,SAR_BOUNDARY_ONLY,PENDING,False,False
3,R02ZF,C_LATE,REPAIR,272,15111,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R02ZF\frame_000272_t015111ms.jpg,454,15133,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\sar_pseudocolor\R02ZF\frame_000454_t015133ms.jpg,22,NOMINAL_INDEX_FPS_ZERO_OFFSET_UNVERIFIED,272,15111,22,BIDIRECTIONAL_GAP_REPAIR,REVIEW_REQUIRED_BY_FROZEN_BIDIRECTIONAL_REPLICATION,Minimal single-frame repair candidate; no automatic line is displayed.,SAR_BOUNDARY_ONLY,PENDING,False,False
