run_id,timing_condition,pair_index,from_frame_uid,to_frame_uid,from_frame,to_frame,base_edge_id,source_region_id,destination_region_id,p0_q95_retention,p0_rank_percentile,source_region_area_stratum,destination_region_area_stratum,source_theta_min_deg,source_theta_max_deg,destination_theta_min_deg,destination_theta_max_deg,sar_delta_interval_low_deg,sar_delta_interval_high_deg,source_touches_boundary,destination_touches_boundary,source_truncated,destination_truncated,p0_available,reference_used,identity_assignment_performed,hypothesis_pruned,hypothesis_id,source_track_id,destination_track_id,static_feasible,hard_infeasible_reason,angular_availability_state,source_optical_frame_index,destination_optical_frame_index,source_optical_timestamp_ms,destination_optical_timestamp_ms,optical_delta_interval_low_deg,optical_delta_interval_high_deg,optical_direction_state,sar_direction_state,cross_modal_direction_state,source_raw_theta_low_deg,source_raw_theta_high_deg,destination_raw_theta_low_deg,destination_raw_theta_high_deg,source_shell_width_deg,destination_shell_width_deg,source_intersection_pixel_count,destination_intersection_pixel_count,source_region_coverage_fraction,destination_region_coverage_fraction,source_region_degree,destination_region_degree,source_component_shell_count,destination_component_shell_count,source_component_region_count,destination_component_region_count,source_topology_state,destination_topology_state,source_initial_theta_gap_abs_deg,destination_initial_theta_gap_abs_deg,source_fragment_observation_count,destination_fragment_observation_count,optical_delta_interval_width_deg,optical_midpoint_change_deg,source_shell_width_deg_bin,destination_shell_width_deg_bin,source_initial_theta_gap_abs_deg_bin,destination_initial_theta_gap_abs_deg_bin,source_region_coverage_fraction_bin,destination_region_coverage_fraction_bin,d_left_s_deg_v2,d_right_s_deg_v2,d_mid_s_deg_v2,d_width_s_deg_v2,sar_dynamic_state_v2,source_out_degree,destination_in_degree,sar_relation_topology,d_left_o_deg_v2,d_right_o_deg_v2,d_mid_o_deg_v2,d_width_o_deg_v2,optical_dynamic_state_v2,cross_modal_direction_state_v2,bank_row_multiplicity
R02ZF,NOMINAL,13,R02ZF_SARF000485,R02ZF_SARF000486,485,486,R02ZF_SARF000485__R02ZF_SARF000485__Q095__R0014__TO__R02ZF_SARF000486__Q095__R0001,R02ZF_SARF000485__Q095__R0014,R02ZF_SARF000486__Q095__R0001,0.0,,MEDIUM_Q3,LARGE_Q4,-53.62736892700195,-48.1469612121582,-42.55290985107422,-32.75892639160156,5.594051361083984,20.86844253540039,False,False,False,False,True,False,False,False,H_01543D1ACF66FCBCEB25,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON021,True,,ANGULAR_DYNAMIC_AVAILABLE,291.0,292.0,16167.0,16222.0,-4.9382911415510335,8.748770132747843,OPTICAL_DIRECTION_INDETERMINATE,SAR_POSITIVE,DIRECTION_INDETERMINATE,-43.61359572116968,-36.80208856488017,-41.740379706431206,-34.86482558842184,18.811507156289508,18.87555411800937,80.0,869.0,0.1797752808988764,1.0,1.0,2.0,3.0,4.0,13.0,12.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,10.679322926555152,0.6466845260886345,9.0,9.0,13.687061274298877,1.9052394955984011,3,3,3,0,0,1,11.074459075927734,15.38803482055664,13.231246948242188,4.313575744628906,SAR_COHERENT_POSITIVE_SHIFT,44,41,SPLIT_AND_MERGE_LIKE,1.8732160147384747,1.9372629764583351,1.9052394955984013,0.06404696171986046,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,12
R02ZF,NOMINAL,20,R02ZF_SARF000492,R02ZF_SARF000493,492,493,R02ZF_SARF000492__R02ZF_SARF000492__Q095__R0005__TO__R02ZF_SARF000493__Q095__R0017,R02ZF_SARF000492__Q095__R0005,R02ZF_SARF000493__Q095__R0017,0.0,,MEDIUM_Q3,SMALL_Q2,-21.98810577392578,-18.032283782958984,-22.47195243835449,-20.08873176574707,-4.439668655395504,1.899374008178711,False,False,False,False,True,False,False,False,H_0156207441508A6350FA,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,295.0,296.0,16389.0,16444.0,-1.6109418358538292,3.3386846082436925,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-20.6752027976416,-18.23950306258256,-19.850444898436383,-17.336518189397907,14.435699735059044,14.51392670903848,508.0,203.0,1.0,1.0,2.0,3.0,4.0,4.0,17.0,19.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,0.5528418483303028,2.6868605581336347,26.0,26.0,4.949626444097522,0.8638713861949316,0,0,0,1,1,1,-0.4838466644287074,-2.056447982788086,-1.2701473236083984,-1.5726013183593786,SAR_COHERENT_NEGATIVE_SHIFT,55,53,SPLIT_AND_MERGE_LIKE,0.8247578992052169,0.9029848731846535,0.863871386194937,0.07822697397943656,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,144
R02ZF,SAR_SHIFT_MINUS_1,14,R02ZF_SARF000486,R02ZF_SARF000487,486,487,R02ZF_SARF000486__R02ZF_SARF000486__Q095__R0011__TO__R02ZF_SARF000487__Q095__R0002,R02ZF_SARF000486__Q095__R0011,R02ZF_SARF000487__Q095__R0002,0.0,,MEDIUM_Q3,LARGE_Q4,-52.769142150878906,-47.80318832397461,-41.71758270263672,-32.44511413574219,6.085605621337891,20.32402801513672,False,False,False,False,True,False,False,False,H_0164A4C39E9A25ADC434,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON021,True,,ANGULAR_DYNAMIC_AVAILABLE,291.0,292.0,16167.0,16222.0,-4.9382911415510335,8.748770132747843,OPTICAL_DIRECTION_INDETERMINATE,SAR_POSITIVE,DIRECTION_INDETERMINATE,-43.61359572116968,-36.80208856488017,-41.740379706431206,-34.86482558842184,18.811507156289508,18.87555411800937,133.0,1003.0,0.293598233995585,1.0,1.0,3.0,3.0,4.0,11.0,15.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,10.078323094401831,1.221254228237072,9.0,9.0,13.687061274298877,1.9052394955984011,3,3,3,0,0,2,11.051559448242188,15.358074188232422,13.204816818237305,4.306514739990234,SAR_COHERENT_POSITIVE_SHIFT,50,44,SPLIT_AND_MERGE_LIKE,1.8732160147384747,1.9372629764583351,1.9052394955984013,0.06404696171986046,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,21
R02ZF,OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,12,R02ZF_SARF000484,R02ZF_SARF000485,484,485,R02ZF_SARF000484__R02ZF_SARF000484__Q095__R0041__TO__R02ZF_SARF000485__Q095__R0013,R02ZF_SARF000484__Q095__R0041,R02ZF_SARF000485__Q095__R0013,0.0,,TINY_Q1,MEDIUM_Q3,-28.91727828979492,-28.336240768432617,-30.69647026062012,-26.424728393554688,-2.360229492187504,2.492549896240231,False,False,False,False,True,False,False,False,H_016E409C7CD92B5B729F,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,,ANGULAR_DYNAMIC_AVAILABLE,291.0,292.0,16167.0,16222.0,-1.646941054361296,3.5158585729651364,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-27.48076074088821,-24.881102541547538,-26.528043595908837,-23.96490216792308,14.599658199340675,14.563141427985755,25.0,454.0,1.0,1.0,2.0,3.0,3.0,4.0,14.0,14.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,2.445827887895895,3.3141264451714427,26.0,26.0,5.162799627326432,0.9344587593019202,2,1,1,1,3,3,-1.7791919708252024,1.9115123748779297,0.0661602020263654,3.690704345703132,SAR_DEFORMATION_OR_MIXED_SHIFT,41,46,SPLIT_AND_MERGE_LIKE,0.9527171449793741,0.9162003736244593,0.9344587593019185,-0.03651677135491482,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_STRUCTURALLY_INDETERMINATE,72
R02ZF,OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,13,R02ZF_SARF000485,R02ZF_SARF000486,485,486,R02ZF_SARF000485__R02ZF_SARF000485__Q095__R0027__TO__R02ZF_SARF000486__Q095__R0016,R02ZF_SARF000485__Q095__R0027,R02ZF_SARF000486__Q095__R0016,0.0,,SMALL_Q2,LARGE_Q4,-25.72327995300293,-24.0107364654541,-32.66488265991211,-26.402099609375,-8.654146194458008,-0.6788196563720703,False,False,False,False,True,False,False,False,H_01754A41F4A58780F718,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,292.0,293.0,16222.0,16278.0,-1.7201959404242864,3.387752849971001,OPTICAL_DIRECTION_INDETERMINATE,SAR_NEGATIVE,DIRECTION_INDETERMINATE,-23.316177338633384,-20.783560136113195,-22.50375607653748,-19.928424488662383,14.53261720252019,14.575331587875098,134.0,360.0,1.0,0.3833865814696485,2.0,3.0,4.0,5.0,14.0,13.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,2.8171394718552314,8.317400852043622,26.0,26.0,5.107948790395287,0.8337784547733573,1,2,1,3,3,0,-6.94160270690918,-2.3913631439208984,-4.666482925415039,4.550239562988281,SAR_COHERENT_NEGATIVE_SHIFT,44,41,SPLIT_AND_MERGE_LIKE,0.8124212620959028,0.8551356474508118,0.8337784547733573,0.04271438535490901,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,121
R02ZF,SAR_SHIFT_MINUS_1,18,R02ZF_SARF000490,R02ZF_SARF000491,490,491,R02ZF_SARF000490__R02ZF_SARF000490__Q095__R0027__TO__R02ZF_SARF000491__Q095__R0037,R02ZF_SARF000490__Q095__R0027,R02ZF_SARF000491__Q095__R0037,0.686266447368421,,SMALL_Q2,SMALL_Q2,-32.00635528564453,-30.77643394470215,-31.558740615844727,-29.76058387756348,-0.7823066711425781,2.245771408081051,False,False,False,False,True,False,False,False,H_017646432DF679D81F22,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,,ANGULAR_DYNAMIC_AVAILABLE,293.0,294.0,16278.0,16333.0,-1.677649190114753,3.4341698539821515,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-25.63583781871358,-23.079097445312584,-24.756746635427337,-22.201667964731428,14.556740373400997,14.55507867069591,54.0,71.0,0.7105263157894737,0.568,2.0,2.0,5.0,4.0,16.0,18.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,7.033926983160256,7.180454946624721,26.0,26.0,5.1118190440969045,0.878260331933701,1,1,2,2,1,0,0.4476146697998047,1.0158500671386683,0.7317323684692383,0.5682353973388636,SAR_COHERENT_POSITIVE_SHIFT,59,51,SPLIT_AND_MERGE_LIKE,0.879091183286242,0.8774294805811564,0.878260331933701,-0.0016617027050855881,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,156
R02ZF,NOMINAL,5,R02ZF_SARF000477,R02ZF_SARF000478,477,478,R02ZF_SARF000477__R02ZF_SARF000477__Q095__R0007__TO__R02ZF_SARF000478__Q095__R0031,R02ZF_SARF000477__Q095__R0007,R02ZF_SARF000478__Q095__R0031,0.0,,LARGE_Q4,TINY_Q1,-33.67852020263672,-21.3183650970459,-30.936569213867188,-30.22447967529297,-9.618204116821287,3.45404052734375,False,False,False,False,True,False,False,False,H_0180B6E89F4ADD9A9438,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,286.0,287.0,15889.0,15944.0,-1.816109225155035,3.588665889744288,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-28.735596920646163,-25.997218282315625,-27.81332750747066,-25.146931030901875,14.738378638330534,14.666396476568783,1842.0,44.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,7.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,0.1320350483604144,4.100395175393814,26.0,26.0,5.404775114899323,0.8862783322946264,2,2,0,1,1,1,2.7419509887695312,-8.90611457824707,-3.082081794738769,-11.648065567016602,SAR_DEFORMATION_OR_MIXED_SHIFT,54,38,SPLIT_AND_MERGE_LIKE,0.9222694131755027,0.8502872514137501,0.8862783322946264,-0.07198216176175265,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_STRUCTURALLY_INDETERMINATE,36
R02ZF,OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,8,R02ZF_SARF000480,R02ZF_SARF000481,480,481,R02ZF_SARF000480__R02ZF_SARF000480__Q095__R0039__TO__R02ZF_SARF000481__Q095__R0019,R02ZF_SARF000480__Q095__R0039,R02ZF_SARF000481__Q095__R0019,0.0,,TINY_Q1,MEDIUM_Q3,-30.595947265625,-29.35200500488281,-19.902490615844727,12.49765396118164,9.449514389038082,43.09360122680664,False,False,False,False,True,False,False,False,H_01985637949AD529F03A,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,289.0,290.0,16056.0,16111.0,-1.437166142678393,3.6522093360138257,OPTICAL_DIRECTION_INDETERMINATE,SAR_POSITIVE,DIRECTION_INDETERMINATE,-26.29347497317696,-23.71133219449585,-25.14849833717424,-22.64126563716313,14.58214277868111,14.507232700011109,46.0,22.0,1.0,0.0568475452196382,2.0,2.0,2.0,3.0,7.0,9.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,4.971572551417502,20.19246365983714,26.0,26.0,5.089375478692219,1.1075215966677163,2,0,2,3,3,0,10.693456649780272,41.84965896606445,26.271557807922363,31.156202316284176,SAR_COHERENT_POSITIVE_SHIFT,41,44,SPLIT_AND_MERGE_LIKE,1.1449766360027205,1.0700665573327193,1.1075215966677199,-0.07491007867000121,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,42
R02ZF,NOMINAL,15,R02ZF_SARF000487,R02ZF_SARF000488,487,488,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0028__TO__R02ZF_SARF000488__Q095__R0005,R02ZF_SARF000487__Q095__R0028,R02ZF_SARF000488__Q095__R0005,0.0,,MEDIUM_Q3,LARGE_Q4,-15.321100234985352,-10.754901885986328,-15.307104110717772,-1.8291800022125244,-4.552202224731444,13.491920232772827,False,False,False,False,True,False,False,False,H_01A493EDBC90527BDA8B,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,292.0,293.0,16222.0,16278.0,-1.7201959404242864,3.387752849971001,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-23.316177338633384,-20.783560136113195,-22.50375607653748,-19.928424488662383,14.53261720252019,14.575331587875098,14.0,74.0,0.056910569105691,0.0637381567614125,1.0,1.0,4.0,5.0,15.0,16.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,9.011867676887448,12.647948226134783,26.0,26.0,5.107948790395287,0.8337784547733573,1,1,3,3,0,0,0.0139961242675799,8.925721883773804,4.469859004020691,8.911725759506224,SAR_COHERENT_POSITIVE_SHIFT,40,50,SPLIT_AND_MERGE_LIKE,0.8124212620959028,0.8551356474508118,0.8337784547733573,0.04271438535490901,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,110
R02ZF,SAR_SHIFT_PLUS_1,19,R02ZF_SARF000491,R02ZF_SARF000492,491,492,R02ZF_SARF000491__R02ZF_SARF000491__Q095__R0012__TO__R02ZF_SARF000492__Q095__R0040,R02ZF_SARF000491__Q095__R0012,R02ZF_SARF000492__Q095__R0040,0.0,,LARGE_Q4,SMALL_Q2,-24.670902252197266,-20.56728744506836,-18.39065933227539,-14.814179420471191,2.1766281127929688,9.856722831726074,False,False,False,False,True,False,False,False,H_01A6D92BC2A02337C50C,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,295.0,296.0,16389.0,16444.0,-1.6109418358538292,3.3386846082436925,OPTICAL_DIRECTION_INDETERMINATE,SAR_POSITIVE,DIRECTION_INDETERMINATE,-20.6752027976416,-18.23950306258256,-19.850444898436383,-17.336518189397907,14.435699735059044,14.51392670903848,837.0,80.0,1.0,1.0,3.0,2.0,4.0,4.0,18.0,17.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,3.161741918520729,1.991062167543856,26.0,26.0,4.949626444097522,0.8638713861949316,0,0,1,0,2,2,6.280242919921875,5.753108024597168,6.0166754722595215,-0.527134895324707,SAR_COHERENT_POSITIVE_SHIFT,53,59,SPLIT_AND_MERGE_LIKE,0.8247578992052169,0.9029848731846535,0.863871386194937,0.07822697397943656,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,120
R02ZF,OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,12,R02ZF_SARF000484,R02ZF_SARF000485,484,485,R02ZF_SARF000484__R02ZF_SARF000484__Q095__R0012__TO__R02ZF_SARF000485__Q095__R0012,R02ZF_SARF000484__Q095__R0012,R02ZF_SARF000485__Q095__R0012,0.0,,MEDIUM_Q3,LARGE_Q4,-21.45879173278809,9.80262851715088,-32.63127899169922,-26.849180221557617,-42.4339075088501,-5.390388488769528,False,False,False,False,True,False,False,False,H_01ABFF005CFDF29DD6E6,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,291.0,292.0,16167.0,16222.0,-1.6300359554587232,3.4285906993604165,OPTICAL_DIRECTION_INDETERMINATE,SAR_NEGATIVE,DIRECTION_INDETERMINATE,-24.21215083547361,-21.68614138317466,-23.316177338633384,-20.783560136113195,14.52600945229895,14.53261720252019,51.0,481.0,0.1356382978723404,0.6295811518324608,2.0,3.0,3.0,4.0,14.0,14.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,17.121064501505533,7.690360869255127,26.0,26.0,5.05862665481914,0.8992773719508484,0,1,3,3,0,0,-11.17248725891113,-36.651808738708496,-23.91214799880981,-25.47932147979737,SAR_COHERENT_NEGATIVE_SHIFT,41,46,SPLIT_AND_MERGE_LIKE,0.8959734968402273,0.902581247061466,0.8992773719508484,0.006607750221238717,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,99
R02ZF,OPTICAL_SHIFT_MINUS_1_NOMINAL_STEP,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0059__TO__R02ZF_SARF000473__Q095__R0007,R02ZF_SARF000472__Q095__R0059,R02ZF_SARF000473__Q095__R0007,0.0,,TINY_Q1,MEDIUM_Q3,-32.15232849121094,-32.15232849121094,-27.497255325317383,-22.77695083618164,4.655073165893555,9.375377655029297,False,False,False,False,True,False,False,False,H_01B7329D6205B0441413,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,,ANGULAR_DYNAMIC_AVAILABLE,282.0,283.0,15667.0,15722.0,-1.775642451390432,3.5884421050970303,OPTICAL_DIRECTION_INDETERMINATE,SAR_POSITIVE,DIRECTION_INDETERMINATE,-35.7065561288018,-33.03841413201058,-34.81405658340101,-32.11811402370477,14.66814199679122,14.695942559696242,1.0,138.0,1.0,0.2532110091743119,2.0,2.0,2.0,2.0,7.0,9.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,2.2201566391952525,8.328982222803376,26.0,26.0,5.364084556487462,0.9063998268533028,2,2,0,3,3,0,4.655073165893555,9.375377655029297,7.015225410461426,4.720304489135742,SAR_COHERENT_POSITIVE_SHIFT,60,59,SPLIT_AND_MERGE_LIKE,0.8924995454007885,0.9203001083058098,0.9063998268533027,0.02780056290502131,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONCORDANT,63
R02ZF,OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,10,R02ZF_SARF000482,R02ZF_SARF000483,482,483,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0037,R02ZF_SARF000482__Q095__R0012,R02ZF_SARF000483__Q095__R0037,0.0,,LARGE_Q4,SMALL_Q2,-28.10641288757324,-18.552379608154297,-31.333955764770508,-30.051382064819336,-12.781576156616213,-1.9449691772460973,False,False,False,False,True,False,False,False,H_01BD2002C8C663676AE4,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,290.0,291.0,16111.0,16167.0,-1.5708851983104817,3.4623569539995778,OPTICAL_DIRECTION_INDETERMINATE,SAR_NEGATIVE,DIRECTION_INDETERMINATE,-25.14849833717424,-22.64126563716313,-24.21215083547361,-21.68614138317466,14.507232700011109,14.52600945229895,1191.0,7.0,1.0,0.0864197530864197,2.0,3.0,3.0,3.0,11.0,12.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,0.5654857393049149,7.743522805470782,26.0,26.0,5.033242152310059,0.9457358778445482,0,1,0,3,3,0,-3.227542877197269,-11.49900245666504,-7.363272666931152,-8.27145957946777,SAR_COHERENT_NEGATIVE_SHIFT,50,43,SPLIT_AND_MERGE_LIKE,0.9363475017006273,0.955124253988469,0.9457358778445482,0.018776752287841703,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,81
R02ZF,NOMINAL,18,R02ZF_SARF000490,R02ZF_SARF000491,490,491,R02ZF_SARF000490__R02ZF_SARF000490__Q095__R0026__TO__R02ZF_SARF000491__Q095__R0011,R02ZF_SARF000490__Q095__R0026,R02ZF_SARF000491__Q095__R0011,0.0,,MEDIUM_Q3,MEDIUM_Q3,-18.62283134460449,-14.947463035583496,-27.7841911315918,-26.00341415405273,-12.836728096008304,-7.380582809448242,False,False,False,False,True,False,False,False,H_01CD64FEDCF182E71BF3,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,294.0,295.0,16333.0,16389.0,-1.6002441161010132,3.3485832133767346,OPTICAL_DIRECTION_INDETERMINATE,SAR_NEGATIVE,DIRECTION_INDETERMINATE,-21.58808627595929,-19.074958681540583,-20.6752027976416,-18.23950306258256,14.513127594418703,14.435699735059044,293.0,79.0,1.0,0.3674418604651163,2.0,3.0,4.0,4.0,16.0,18.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,3.5463752886559448,7.436449712710186,26.0,26.0,4.948827329477748,0.8741695486378589,0,0,1,3,1,0,-9.161359786987312,-11.055951118469237,-10.108655452728271,-1.894591331481923,SAR_COHERENT_NEGATIVE_SHIFT,59,51,SPLIT_AND_MERGE_LIKE,0.912883478317692,0.8354556189580222,0.8741695486378571,-0.07742785935966978,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,110
R02ZF,OPTICAL_SHIFT_PLUS_1_NOMINAL_STEP,20,R02ZF_SARF000492,R02ZF_SARF000493,492,493,R02ZF_SARF000492__R02ZF_SARF000492__Q095__R0040__TO__R02ZF_SARF000493__Q095__R0028,R02ZF_SARF000492__Q095__R0040,R02ZF_SARF000493__Q095__R0028,0.0,,SMALL_Q2,SMALL_Q2,-18.39065933227539,-14.814179420471191,-17.645553588867188,-16.428401947021484,-2.831374168395996,1.9622573852539065,False,False,False,False,True,False,False,False,H_01D3A3110666CE81A136,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,296.0,297.0,16444.0,16500.0,-1.6900916163297524,3.366075848690386,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-19.850444898436383,-17.336518189397907,-19.02660980572766,-16.484369049746,14.51392670903848,14.54224075598166,80.0,128.0,1.0,1.0,2.0,2.0,4.0,4.0,17.0,19.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,1.991062167543856,0.7185116597924939,26.0,26.0,5.056167465020138,0.8379921161803168,0,1,0,0,3,3,0.7451057434082031,-1.614222526550293,-0.4345583915710449,-2.359328269958496,SAR_DEFORMATION_OR_MIXED_SHIFT,55,53,SPLIT_AND_MERGE_LIKE,0.8238350927087232,0.8521491396519068,0.837992116180315,0.028314046943183513,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_STRUCTURALLY_INDETERMINATE,132
R02ZF,SAR_SHIFT_MINUS_1,1,R02ZF_SARF000473,R02ZF_SARF000474,473,474,R02ZF_SARF000473__R02ZF_SARF000473__Q095__R0009__TO__R02ZF_SARF000474__Q095__R0021,R02ZF_SARF000473__Q095__R0009,R02ZF_SARF000474__Q095__R0021,0.0,,MEDIUM_Q3,MEDIUM_Q3,-32.97560119628906,-28.719215393066406,-34.460533142089844,-31.21575164794922,-5.7413177490234375,1.7598495483398438,False,False,False,False,True,False,False,False,H_01DF9AAF19400515B01F,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.8311605734407088,3.622935049508907,OPTICAL_DIRECTION_INDETERMINATE,SAR_DIRECTION_INDETERMINATE,DIRECTION_INDETERMINATE,-31.25874030197656,-28.59199879017525,-30.42315936361596,-27.63580525246765,14.666741511801307,14.787354111148307,394.0,400.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,5.0,MULTIPLE_SHELLS_MULTIPLE_REGIONS,MULTIPLE_SHELLS_MULTIPLE_REGIONS,0.9220387486018248,3.808660086977724,26.0,26.0,5.454095622949616,0.8958872380340974,2,2,0,1,2,2,-1.4849319458007812,-2.4965362548828125,-1.9907341003417969,-1.0116043090820312,SAR_COHERENT_NEGATIVE_SHIFT,43,60,SPLIT_AND_MERGE_LIKE,0.8355809383606001,0.9561935377075983,0.8958872380340974,0.1206125993469982,OPTICAL_COHERENT_POSITIVE_SHIFT,DIRECTION_CONTRADICTORY,35
