window_id,run_id,source_sar_frame,destination_sar_frame,source_optical_frame,destination_optical_frame,source_optical_path,destination_optical_path,active_branch_count,branch_consensus_state,branch_consensus_left_deg,branch_consensus_right_deg,branch_consensus_mid_deg,branch_consensus_uncertainty_deg,background_gmc_state,detected_feature_count,valid_track_count,fit_track_count,holdout_track_count,fit_inlier_count,fit_inlier_fraction,holdout_residual_x_median_px,holdout_residual_x_p90_px,holdout_residual_norm_p90_px,forward_backward_error_median_px,scale_estimate,affine_00,affine_01,affine_02,affine_10,affine_11,affine_12,reference_used,confirmation_pool_accessed,background_uncertainty_deg,background_common_mid_deg_at_branches,common_estimator_gap_deg,hybrid_common_state
CMRW_689CA26C159445410BA8,R04ZF,17,18,10,11,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000010_t000556ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000011_t000611ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.527645122484193,1.4781911574087387,1.5029181399464657,0.01940991537662896,BACKGROUND_GMC_AVAILABLE,1600,1533,1119,414,348,0.3109919571045576,31.433777865147306,75.95501997494911,76.09240025764636,0.09460947662591934,0.9970383433318823,0.9970380622922451,0.0007486083819923473,18.40084584164237,-0.0007486083819923473,0.9970380622922451,4.0214425840036805,False,False,2.025368288444555,0.3204354729802178,0.0,COMMON_ESTIMATORS_AGREE
CMRW_E8958A57705D2B3AE505,R04ZF,19,20,11,12,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000011_t000611ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000012_t000667ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.4715850347133523,1.4732825429605052,1.4724337888369288,0.1670582267988212,BACKGROUND_GMC_AVAILABLE,1600,1541,1127,414,371,0.32919254658385094,29.893190057762922,72.47978837279922,72.50628048785131,0.08572700619697571,0.9986398730469627,0.9986397834982789,0.0004229110598188094,16.31335904761336,-0.0004229110598188094,0.9986397834982789,2.6502030896131012,False,False,1.9326999712705728,0.3571452085013553,0.0,COMMON_ESTIMATORS_AGREE
CMRW_DB9CB349C83A0DCCF47F,R04ZF,20,21,12,13,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000012_t000667ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000013_t000722ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.5320573419050416,1.5073271043189453,1.5196922231119936,0.041649035851745446,BACKGROUND_GMC_AVAILABLE,1600,1550,1155,395,398,0.3445887445887446,28.249315224027214,73.52684399556686,73.57236307342474,0.09404850006103516,0.9980707598453193,0.9980705825140461,0.0005949607430424659,17.798471067498767,-0.0005949607430424659,0.9980705825140461,3.343963852026528,False,False,1.9606200910373843,0.361225580224428,0.0,COMMON_ESTIMATORS_AGREE
CMRW_520209D0AC31098992C2,R04ZF,22,23,13,14,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000013_t000722ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000014_t000778ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.5189948287846102,1.074643156745902,1.296818992765256,0.5036889931518868,BACKGROUND_GMC_AVAILABLE,1600,1565,1165,400,401,0.344206008583691,28.00127121185983,75.09709817874864,75.13777366043398,0.0888918787240982,0.9977204575247685,0.9977203570499181,0.00044776290284827264,18.22214448356167,-0.00044776290284827264,0.9977203570499181,3.2983369114581644,False,False,2.002491491090504,0.3409508628361644,0.0,COMMON_ESTIMATORS_AGREE
CMRW_E63AE39774FAE549BF88,R04ZF,24,25,14,15,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000014_t000778ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000015_t000833ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.4651970003247383,0.7257523175765481,1.0954746589506432,0.6243760055328272,BACKGROUND_GMC_AVAILABLE,1600,1552,1162,390,383,0.32960413080895007,27.52145292844841,73.09002410688277,73.17500993864721,0.09300056099891663,0.9980362439452918,0.9980361865218086,0.0003385578704593463,17.304484448859263,-0.0003385578704593463,0.9980361865218086,3.0481653739366115,False,False,1.948972129512334,0.33264758105183045,0.0,COMMON_ESTIMATORS_AGREE
CMRW_0559ED45C3447C0A146B,R04ZF,25,26,15,16,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000015_t000833ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000016_t000889ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.4886935742020375,0.7366225549456263,1.112658064573832,0.6210364576835111,BACKGROUND_GMC_AVAILABLE,1517,1485,1102,383,409,0.37114337568058076,24.579720518236485,71.29216166530833,71.33758905506987,0.09221360087394714,0.9984089430857962,0.9984089064581079,0.0002704419010038924,16.82762944654414,-0.0002704419010038924,0.9984089064581079,2.773439477192191,False,False,1.9010314723003243,0.3425315588401955,0.0,COMMON_ESTIMATORS_AGREE
CMRW_61FF50902822D3CFCD2D,R04ZF,27,28,16,17,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000016_t000889ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000017_t000944ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.5102599037994133,0.7671109748677926,1.138685439333603,0.6125138543621239,BACKGROUND_GMC_AVAILABLE,1547,1512,1130,382,414,0.3663716814159292,24.30556492146252,73.05280694931315,73.08797636985524,0.08749423921108246,0.9986999971091467,0.9986999472933655,0.00031543943720453417,16.35038098061208,-0.00031543943720453417,0.9986999472933655,2.310892829056061,False,False,1.9479797204424343,0.35064279866204484,0.0,COMMON_ESTIMATORS_AGREE
CMRW_21BD7EF1DD96D5D97383,R04ZF,29,30,17,18,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000017_t000944ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000018_t001000ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.465751986244113,0.7231547881788289,1.094453387211471,0.6128142688921526,BACKGROUND_GMC_AVAILABLE,1535,1501,1108,393,418,0.37725631768953066,25.23203121255574,74.93763551302546,74.95745760778466,0.07315376400947571,0.9987595435738021,0.9987595352733184,0.00012876480406135218,16.327626953310716,-0.00012876480406135218,0.9987595352733184,1.3590865831537018,False,False,1.9982393609949145,0.34744723895557683,0.0,COMMON_ESTIMATORS_AGREE
CMRW_DF19C117CAB7E74C92C9,R04ZF,30,31,18,19,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000018_t001000ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000019_t001056ms.jpg,2,BRANCH_CONSENSUS_AVAILABLE,1.4453070211504442,0.7202105960240662,1.0827588085872553,0.5787588436424154,BACKGROUND_GMC_AVAILABLE,1600,1563,1148,415,446,0.3885017421602787,25.24707085198588,72.85183021253245,72.8862302978657,0.06385957449674606,0.9983979211236048,0.998397860480041,0.0003479839256711771,17.016209692138577,-0.0003479839256711771,0.998397860480041,1.7849616916372673,False,False,1.9426206025128365,0.3440757012247933,0.0,COMMON_ESTIMATORS_AGREE
CMRW_C004A17C13B001D17A12,R04ZF,32,33,19,20,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000019_t001056ms.jpg,C:\research_raw\optical_sar_data\20260721data\derived_frames\pseudocolor_labelstudio_prep_20260722\frames\optical\R04ZF\frame_000020_t001111ms.jpg,1,BRANCH_CONSENSUS_UNAVAILABLE_SINGLE_BRANCH,,,,,BACKGROUND_GMC_AVAILABLE,1469,1392,1044,348,408,0.39080459770114945,21.849943629321842,68.82760146016847,68.93011563504817,0.074215367436409,0.997272075523819,0.9972718105017939,0.0007270474948952041,18.484349051065752,-0.0007270474948952041,0.9972718105017939,3.2921335379420316,False,False,1.835313076253572,,,BACKGROUND_ONLY_AVAILABLE
