scenario,unit_id,overlap_cluster_id,run_id,anchor_entity_id,anchor_family_id_oracle,other_entity_id,N_family_before,N_family_after,N_family_deleted,range_tolerance_m_if_combined,relation_semantics,anchor_selection,oracle_diagnostic_only
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,B0F_6694C58F13C7B884EAA0,R02ZF_REUSED_R02ZF_PERSON100027,9,9,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON011,42,42,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON017,85,85,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON018,83,83,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON021,24,20,4,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON024,8,5,3,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100001,25,25,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100002,27,27,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100003,25,25,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100004,24,24,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100005,9,9,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100006,28,28,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100007,18,18,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100008,26,26,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100009,20,20,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100010,33,33,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100011,27,27,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100012,27,27,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100013,78,78,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100014,37,37,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100015,34,34,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100016,37,37,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100017,41,41,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100018,37,37,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100019,34,34,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100020,7,7,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100021,28,28,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100022,28,28,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100023,14,14,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100024,13,13,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100025,10,10,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100026,9,9,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,B0F_B67F5E4BC47C2AFE3DD5,R02ZF_REUSED_R02ZF_PERSON100027,9,9,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON011,42,42,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON017,85,85,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON018,83,83,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON021,24,21,3,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON023,8,8,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100001,25,25,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100002,27,27,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100003,25,25,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100004,24,24,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100005,9,9,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100006,28,28,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100007,18,18,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100008,26,26,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100009,20,20,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100010,33,33,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100011,27,27,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100012,27,27,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100013,78,78,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100014,37,37,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100015,34,34,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100016,37,37,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100017,41,41,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100018,37,37,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100019,34,34,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100020,7,7,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100021,28,28,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100022,28,28,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100023,14,14,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100024,13,13,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100025,10,10,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100026,9,9,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R02_FULL,R02_FULL_CLUSTER,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,B0F_7FB0C3D6FF25A773D084,R02ZF_REUSED_R02ZF_PERSON100027,9,9,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R03_FULL,R03_FULL_CLUSTER,R03ZF,R03ZF_I01_T0004,B0F_7EA45DA551719C1C81F5,R03ZF_I01_ANON00001,54,54,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
FULL_P0,R03_FULL,R03_FULL_CLUSTER,R03ZF,R03ZF_I01_T0004,B0F_7EA45DA551719C1C81F5,R03ZF_I01_ANON00002,50,50,0,,SET_VALUED_RELATIVE_ANGULAR_ORDER_WITH_INTERVAL_OVERLAP_UNDEFINED,UNIQUE_MAX_REFERENCE_RANGE_SUPPORT_ORACLE_ONLY,True
