scenario,mode,entity_kind,run_id,frame_index,entity_id,N_region,N_family,A_candidate_px,A_candidate_m2,A_search_support_px_angular_sector_approx,A_search_support_m2_angular_sector_approx,A_candidate_over_A_search_support,search_width_deg,reference_used,N_joint_world
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,19,R01ZF_OPTPERSON002,23,17,7972.0,9.119106803626872,77371.40477031584,88.50452880671799,0.10303548221291339,25.35467984209478,False,1666
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,19,R01ZF_OPTPERSON003,9,7,4105.0,4.695676546523873,54454.99727265842,62.290634234894895,0.07538334782106582,17.844952224262975,False,1666
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,20,R01ZF_OPTPERSON001,21,17,9006.0,10.301891103043607,76554.60519608228,87.57019833072792,0.11764151845512863,25.087013877371383,False,1445
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,20,R01ZF_OPTPERSON002,21,17,8774.0,10.03650816545687,76929.71457237167,87.99928293502104,0.11405215850301713,25.209937561771568,False,1445
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,20,R01ZF_OPTPERSON003,7,5,3597.0,4.114579424566716,59928.03294173861,68.5511958011771,0.060021993438312334,19.63847099991189,False,1445
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,21,R01ZF_OPTPERSON001,15,13,7412.0,8.478527299107173,70617.84671902643,80.77918796700371,0.10495930341080477,23.141532715016382,False,1248
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,21,R01ZF_OPTPERSON002,18,16,8009.0,9.161430806604068,71408.78079130042,81.68393110294124,0.1121570752399083,23.400722531179643,False,1248
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,21,R01ZF_OPTPERSON003,7,6,4268.0,4.882130938017999,59928.03294173861,68.5511958011771,0.0712187567402605,19.63847099991189,False,1248
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,22,R01ZF_OPTPERSON001,18,14,8320.0,9.517181210006969,76155.44805472298,87.1136056810182,0.10925022716722121,24.95620971844607,False,1904
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,22,R01ZF_OPTPERSON002,20,17,9075.0,10.380819649136207,76559.84981399032,87.57619760705101,0.1185347152854741,25.088732543438606,False,1904
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,22,R01ZF_OPTPERSON003,10,8,4062.0,4.646489191712537,65347.625408014916,74.75062411679491,0.06215987152766218,21.414476389305875,False,1904
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,23,R01ZF_OPTPERSON001,19,15,7057.0,8.072445648920576,70376.6340272071,80.50326670520103,0.1002747587682556,23.062487096120297,False,2160
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,23,R01ZF_OPTPERSON002,21,18,8253.0,9.440540447859076,71074.7542552987,81.30184082985478,0.11611717953122194,23.291261730975368,False,2160
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,23,R01ZF_OPTPERSON003,10,8,4241.0,4.851245854764371,65347.625408014916,74.75062411679491,0.06489906822964434,21.414476389305875,False,2160
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,24,R01ZF_OPTPERSON001,22,18,8048.0,9.206042593525973,75645.0116436413,86.52972156798334,0.10639168168700405,24.78893924143789,False,3402
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,24,R01ZF_OPTPERSON002,24,21,9496.0,10.862398169498341,76288.19251253545,87.26545100068472,0.12447535702775558,24.9997101982246,False,3402
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,24,R01ZF_OPTPERSON003,11,9,3923.0,4.48748820755497,70810.6473831008,80.9997310989034,0.05540127290145686,23.204713668308628,False,3402
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,25,R01ZF_OPTPERSON001,22,15,6922.0,7.9180202326524345,75354.74985478965,86.19769343783409,0.09185884119234493,24.693820188752024,False,2550
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,25,R01ZF_OPTPERSON002,22,17,7190.0,8.224583281244005,75796.2413929768,86.70271206422973,0.09485958495913253,24.838497368091843,False,2550
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,25,R01ZF_OPTPERSON003,12,10,4332.0,4.955340024248823,75798.43774745087,86.70522445648108,0.05715157368326746,24.83921711545426,False,2550
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,26,R01ZF_OPTPERSON001,18,15,7487.0,8.56431919703392,69734.05907060405,79.76823037070542,0.10736503940520074,22.85191469734347,False,2160
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,26,R01ZF_OPTPERSON002,18,16,8584.0,9.819168690709118,70444.96305483936,80.58142773138852,0.12185399250358901,23.084878580735065,False,2160
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,26,R01ZF_OPTPERSON003,11,9,4537.0,5.189837878581927,75750.41337786532,86.65028976563468,0.05989406258904636,24.823479485782485,False,2160
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,27,R01ZF_OPTPERSON001,21,16,8530.0,9.75739852420186,75106.47480818896,85.91369360509108,0.11357209910043552,24.612460229759048,False,2304
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,27,R01ZF_OPTPERSON002,20,16,8372.0,9.576663592569515,76034.45432227038,86.97520192176022,0.11010797768752913,24.916559962074935,False,2304
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,27,R01ZF_OPTPERSON003,11,9,4796.0,5.486105899422288,81722.40168174451,93.48159924544963,0.05868647887610173,26.780505494488025,False,2304
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,28,R01ZF_OPTPERSON001,20,16,6613.0,7.564557613194243,69336.20315074649,79.3131261778258,0.09537585993312071,22.721536949889916,False,2560
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,28,R01ZF_OPTPERSON002,18,16,5760.0,6.588817760774057,70853.98365374062,81.04930311100016,0.0812939471145164,23.21891500368421,False,2560
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,28,R01ZF_OPTPERSON003,12,10,5137.0,5.87617306199589,78242.1907576504,89.50061390727062,0.0656551145904323,25.64003720358243,False,2560
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,29,R01ZF_OPTPERSON001,20,17,7503.0,8.582621468591622,74467.53532535698,85.18281585985791,0.10075531528227107,24.40307917904955,False,3400
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,29,R01ZF_OPTPERSON002,22,20,9171.0,10.490633278482441,75988.67317844929,86.92283323885796,0.12068903977916717,24.901557439530144,False,3400
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,29,R01ZF_OPTPERSON003,13,10,5149.0,5.889899765664169,84025.83221756094,96.11647494425112,0.06127877420681931,27.535341779902563,False,3400
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,30,R01ZF_OPTPERSON001,22,19,7101.0,8.12277689570427,74162.46345071131,84.83384659145894,0.09574924658104643,24.303106847754407,False,4104
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,30,R01ZF_OPTPERSON002,19,18,6659.0,7.617176643922646,75528.28909621321,86.39620358298735,0.08816564071135387,24.750689156291074,False,4104
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,30,R01ZF_OPTPERSON003,14,12,5375.0,6.148419351416764,84385.55911958458,96.52796365971668,0.06369573249355347,27.653224613469742,False,4104
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,31,R01ZF_OPTPERSON001,24,20,6314.0,7.222533913459618,68592.64943342686,78.46258104956796,0.09205067965960555,22.477873719216987,False,3600
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,31,R01ZF_OPTPERSON002,21,18,6402.0,7.323196407026999,70128.97482587681,80.21997133291907,0.09128894320636402,22.981328950183574,False,3600
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,31,R01ZF_OPTPERSON003,11,10,5476.0,6.26395244062478,78862.26563295099,90.20991257938698,0.06943751813429977,25.843236305214933,False,3600
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,32,R01ZF_OPTPERSON001,21,20,6719.0,7.685810162264044,74039.12553298571,84.69276133748545,0.09074931600869016,24.262688899733348,False,6600
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,32,R01ZF_OPTPERSON002,23,22,6509.0,7.445592848069157,74907.59651318927,85.68619831996499,0.08689372377411596,24.54728763127479,False,6600
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,32,R01ZF_OPTPERSON003,18,15,6341.0,7.253418996713245,84063.68994064831,96.15978008978247,0.07543090250352978,27.547747790253297,False,6600
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,33,R01ZF_OPTPERSON001,25,23,6058.0,6.929697568536326,68519.54263834533,78.37895477354948,0.08841273258309498,22.453916555855706,False,4140
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,33,R01ZF_OPTPERSON002,21,20,4991.0,5.709164834031826,69856.84074098388,79.90867933780544,0.07144611675906867,22.892150362602486,False,4140
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,33,R01ZF_OPTPERSON003,12,9,6147.0,7.031503954076064,78383.59988545488,89.6623706733841,0.07842201696506487,25.686377103612372,False,4140
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,34,R01ZF_OPTPERSON001,23,22,7065.0,8.08159678469943,73658.04643062345,84.2568480114604,0.09591620118046892,24.137808930659617,False,4180
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,34,R01ZF_OPTPERSON002,19,19,5927.0,6.77984772015761,74759.36652637138,85.51663922798147,0.07928103561323316,24.49871252953116,False,4180
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,34,R01ZF_OPTPERSON003,14,10,6133.0,7.015489466463071,83554.813008742,95.57767985245738,0.07340091826138524,27.38098835599184,False,4180
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,35,R01ZF_OPTPERSON001,19,17,5656.0,6.469852995648971,73068.16597781934,83.5820884968477,0.077407170746792,23.9445045687916,False,3468
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,35,R01ZF_OPTPERSON002,18,17,5591.0,6.395500017445791,74703.8311878784,85.45311280009724,0.07484221238852884,24.480513548504618,False,3468
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,35,R01ZF_OPTPERSON003,16,12,6486.0,7.419283332704953,82872.85996100564,94.79759923562763,0.07826446442239199,27.15751172087031,False,3468
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,36,R01ZF_OPTPERSON001,19,18,7500.0,8.579189792674551,67492.40210043693,77.204016957754,0.11112361934961339,22.11732166567871,False,2880
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,36,R01ZF_OPTPERSON002,16,16,6852.0,7.837947794587472,69423.76244403339,79.4132845505219,0.09869819437579176,22.750230210081845,False,2880
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,36,R01ZF_OPTPERSON003,12,10,5199.0,5.947094364282,77455.54711557987,88.60077856000078,0.06712237139377512,25.382253365306177,False,2880
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,37,R01ZF_OPTPERSON001,19,19,7364.0,8.423620484434057,72742.15536349134,83.20916757221485,0.10123428379599442,23.83767059342371,False,3876
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,37,R01ZF_OPTPERSON002,17,17,5938.0,6.792430531853533,74363.63626603862,85.06396655996824,0.07985085585052065,24.36903136264074,False,3876
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,37,R01ZF_OPTPERSON003,15,12,6361.0,7.276296836160377,82554.42325038972,94.43334203865044,0.07705220083370846,27.05315972065002,False,3876
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,38,R01ZF_OPTPERSON001,18,18,6513.0,7.450168415958583,67300.97354679405,76.98504337196208,0.09677423158628666,22.05459035422509,False,4032
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,38,R01ZF_OPTPERSON002,16,16,5578.0,6.380629421805154,69310.0297261436,79.28318660753348,0.08047897284187702,22.712959894798992,False,4032
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,38,R01ZF_OPTPERSON003,16,14,6471.0,7.402124953119605,76802.66668344072,87.85395387476808,0.0842548869646892,25.16830385280608,False,4032
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,39,R01ZF_OPTPERSON001,17,16,6630.0,7.584003776724305,72278.6423899009,82.6789588026416,0.09172834160657083,23.685776969636848,False,3360
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,39,R01ZF_OPTPERSON002,17,14,8249.0,9.435964879969651,74662.38082703088,85.40569806507249,0.1104840203141971,24.466930227486365,False,3360
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,39,R01ZF_OPTPERSON003,17,15,6393.0,7.3129013792757895,81633.57065552023,93.37998614765549,0.07831336971620868,26.75139548625375,False,3360
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,40,R01ZF_OPTPERSON001,9,9,9967.0,11.401171288478304,71995.77074447327,82.35538419822963,0.13843868739699705,23.59307967368474,False,1170
ORACLE_OPTICAL_IDENTITY,CAUSAL_REPLAY,ORACLE_OPTICAL_IDENTITY,R01ZF,40,R01ZF_OPTPERSON002,10,10,7769.0,8.88689673323848,75124.37405338763,85.93416840798508,0.10341517114643657,24.61832582871999,False,1170
