scenario,entity_kind,run_id,frame_index,entity_id,target_id_oracle,range_tolerance_m,range_oracle_level,N_region_before,N_region_after,N_family_before,N_family_after,A_candidate_px_before,A_candidate_px_after,A_candidate_m2_before,A_candidate_m2_after,reference_range_retained,oracle_diagnostic_only
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,488,R02ZF_REUSED_R02ZF_PERSON023,R02ZF_SARPERSON04,3.0,COARSE_RANGE_PM_3M,4,1,3,1,1282.0,759.0,1.4664695085611703,0.8682140070186648,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,490,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARPERSON01,3.0,COARSE_RANGE_PM_3M,13,3,10,1,5229.0,2612.0,5.981411123452698,2.9878458317954575,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,490,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARPERSON02,3.0,COARSE_RANGE_PM_3M,12,3,9,1,4709.0,2612.0,5.386587297827263,2.9878458317954575,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,490,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_SARPERSON03,3.0,COARSE_RANGE_PM_3M,9,2,7,2,4759.0,523.0,5.443781896445093,0.5982555015425055,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,490,R02ZF_REUSED_R02ZF_PERSON023,R02ZF_SARPERSON04,3.0,COARSE_RANGE_PM_3M,4,1,3,1,1302.0,520.0,1.4893473480083024,0.5948238256254357,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,490,R02ZF_REUSED_R02ZF_PERSON024,R02ZF_SARPERSON04,3.0,COARSE_RANGE_PM_3M,4,1,3,1,1302.0,520.0,1.4893473480083024,0.5948238256254357,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,494,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARPERSON01,3.0,COARSE_RANGE_PM_3M,13,4,10,1,3995.0,1830.0,4.569848429564645,2.093322309412591,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,494,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARPERSON02,3.0,COARSE_RANGE_PM_3M,13,4,10,1,3995.0,1830.0,4.569848429564645,2.093322309412591,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,494,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_SARPERSON03,3.0,COARSE_RANGE_PM_3M,10,3,10,3,3423.0,1139.0,3.9155422213766657,1.3028929565141756,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,494,R02ZF_REUSED_R02ZF_PERSON023,R02ZF_SARPERSON04,3.0,COARSE_RANGE_PM_3M,4,2,4,2,2159.0,1133.0,2.4696627683179146,1.296029604680036,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,494,R02ZF_REUSED_R02ZF_PERSON024,R02ZF_SARPERSON04,3.0,COARSE_RANGE_PM_3M,5,2,5,2,2226.0,1133.0,2.5463035304658073,1.296029604680036,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R03ZF,458,R03ZF_I01_T0004,R03ZF_SARPERSON01,3.0,COARSE_RANGE_PM_3M,2,1,2,1,232.0,228.0,0.2653829375867328,0.2608073696973064,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R03ZF,462,R03ZF_I01_T0004,R03ZF_SARPERSON01,3.0,COARSE_RANGE_PM_3M,3,1,3,1,841.0,370.0,0.9620131487519066,0.42324002977194464,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R03ZF,488,R03ZF_I01_T0004,R03ZF_SARPERSON01,3.0,COARSE_RANGE_PM_3M,4,1,4,1,1216.0,587.0,1.3909726383856342,0.6714645877733284,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R03ZF,494,R03ZF_I01_T0004,R03ZF_SARPERSON01,3.0,COARSE_RANGE_PM_3M,7,2,7,2,4661.0,737.0,5.3316804831541456,0.8430483836268194,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,0,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,10,2,8,2,5156.0,1203.0,5.897907009470666,1.3761020427449984,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,0,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,9,1,8,1,5267.0,757.0,6.02487901840225,0.8659262230739516,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,13,3,13,3,5800.0,1260.0,6.634573439668321,1.441303885169325,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,15,2,14,2,6866.0,953.0,7.853962282200465,1.0901290496558467,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,10,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,16,2,14,2,7432.0,1268.0,8.501405138554304,1.4504550209481777,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,10,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,17,3,15,3,7482.0,1431.0,8.558599737172134,1.6369094124423047,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,15,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,23,4,20,4,7334.0,2475.0,8.389303725263357,2.8311326315826024,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,15,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,22,3,19,3,6275.0,1778.0,7.177922126537711,2.0338399268500473,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,17,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,21,3,16,3,7111.0,1299.0,8.134215815427831,1.4859156720912325,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,17,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,21,3,16,3,7675.0,1042.0,8.77937088783696,1.1919354351955844,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,17,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,9,2,8,2,4049.0,718.0,4.6316185960719025,0.8213144361520439,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,20,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,21,4,17,4,9006.0,1682.0,10.301891103043607,1.924026297503813,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,20,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,21,5,17,4,8774.0,1279.0,10.03650816545687,1.4630378326441005,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,20,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,7,1,5,1,3597.0,533.0,4.114579424566716,0.6096944212660715,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,25,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,22,3,15,3,6922.0,1652.0,7.9180202326524345,1.8897095383331148,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,25,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,22,3,17,3,7190.0,1652.0,8.224583281244005,1.8897095383331148,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,25,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,12,1,10,1,4332.0,604.0,4.955340024248823,0.6909107513033906,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,28,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,20,3,16,3,6613.0,1255.0,7.564557613194243,1.4355844253075418,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,28,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,18,2,16,2,5760.0,1107.0,6.588817760774057,1.266288413398764,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,28,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,12,1,10,1,5137.0,631.0,5.87617306199589,0.7217958345570191,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,30,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,22,3,19,3,7101.0,1439.0,8.12277689570427,1.6460605482211577,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,30,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,19,2,18,2,6659.0,1285.0,7.617176643922646,1.4699011844782401,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,30,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,14,1,12,1,5375.0,622.0,6.148419351416764,0.7115008068058096,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,35,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,19,3,17,3,5656.0,970.0,6.469852995648971,1.109575213185909,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,35,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,18,3,17,3,5591.0,910.0,6.395500017445791,1.0409416948445125,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,35,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,16,1,12,1,6486.0,552.0,7.419283332704953,0.6314283687408471,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,40,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,9,1,9,1,9967.0,950.0,11.401171288478304,1.0866973737387768,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,40,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,10,1,10,1,7769.0,950.0,8.88689673323848,1.0866973737387768,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,40,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,13,1,13,1,8290.0,639.0,9.482864450836272,0.730946970335872,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,45,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,17,2,15,2,7862.0,1099.0,8.993278686667644,1.2571372776199112,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,45,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,14,2,14,2,7238.0,858.0,8.279490095917124,0.9814593122819689,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,45,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,22,1,20,1,6921.0,572.0,7.916876340680078,0.6543062081879792,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,47,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,16,3,15,3,6278.0,1006.0,7.18135380245478,1.1507553241907467,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,47,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,15,2,15,2,6253.0,990.0,7.152756503145863,1.132453052633041,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,47,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,20,3,20,3,8073.0,492.0,9.234639892834888,0.5627948503994508,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,50,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,14,1,13,1,6304.0,544.0,7.211094993736052,0.6222772329619942,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,50,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,11,1,11,1,6032.0,544.0,6.899956377255054,0.6222772329619942,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,50,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,19,2,19,2,6954.0,691.0,7.9546247757678445,0.7904293528984154,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,55,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,12,1,11,1,6789.0,611.0,7.765882600329006,0.698917995109887,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,55,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,12,1,11,1,6486.0,611.0,7.419283332704953,0.698917995109887,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,55,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,19,2,19,2,5753.0,480.0,6.580810516967561,0.5490681467311713,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,60,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,12,1,12,1,5531.0,665.0,6.326866499104395,0.7606881616171437,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,60,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,16,1,14,1,5955.0,665.0,6.811876695383596,0.7606881616171437,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,60,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,19,1,15,1,6498.0,572.0,7.433010036373233,0.6543062081879792,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,62,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,17,2,16,2,5870.0,605.0,6.714645877733284,0.6920546432757473,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,62,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,20,1,17,1,7447.0,586.0,8.518563518139654,0.6703206958009718,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,62,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,18,2,16,2,6350.0,843.0,7.263714024464455,0.9643009326966199,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,65,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,17,2,16,2,6189.0,775.0,7.079547416915041,0.8865162785763705,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,65,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,17,2,16,2,6944.0,781.0,7.94318585604428,0.8933796304105102,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,65,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,15,3,14,3,4688.0,723.0,5.362565566407774,0.8270338960138269,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,66,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,13,2,12,2,5985.0,771.0,6.846193454554293,0.8819407106869441,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,66,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,12,1,12,1,5959.0,710.0,6.816452263273021,0.8121633003731911,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,66,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,15,2,13,2,5288.0,702.0,6.048900749821739,0.8030121645943381,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,70,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,17,2,16,2,7523.0,794.0,8.605499308038755,0.908250226051146,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,70,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,15,2,14,2,7240.0,794.0,8.281777879861835,0.908250226051146,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,70,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,14,2,11,2,4386.0,599.0,5.017110190756078,0.6851912914416076,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,75,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,14,1,13,1,7020.0,760.0,8.030121645943382,0.8693578989910213,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,75,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,13,1,12,1,6493.0,760.0,7.427290576511449,0.8693578989910213,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,75,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,17,3,14,2,7918.0,679.0,9.057336637119615,0.7767026492301363,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,77,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,17,2,16,2,6731.0,862.0,7.6995368659323224,0.9860348801713953,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,77,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,16,2,15,2,6235.0,862.0,7.132166447643446,0.9860348801713953,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,77,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,19,2,16,1,8203.0,595.0,9.383345849241248,0.6806157235521813,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,80,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,16,2,14,2,6281.0,779.0,7.1847854783718486,0.891091846465797,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,80,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,12,1,11,1,3994.0,765.0,4.568704537592288,0.8750773588528045,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,80,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,18,2,16,1,6448.0,464.0,7.375815437755403,0.5307658751734656,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,85,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,10,2,10,2,3842.0,705.0,4.394832957794085,0.8064438405114079,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,85,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,9,1,9,1,3835.0,698.0,4.386825713987589,0.7984365967049117,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,85,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,13,1,13,1,4814.0,436.0,5.506695954924707,0.4987368999474807,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,90,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,11,2,11,2,3573.0,645.0,4.087126017230157,0.7378103221700116,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,90,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,7,1,7,1,2383.0,614.0,2.7258945701257944,0.7023496710269568,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,90,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,15,1,12,1,5983.0,377.0,6.843905670609581,0.4312472735784409,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,93,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,6,1,5,1,1939.0,591.0,2.218006534399461,0.6760401556627548,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,93,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,5,1,4,1,1832.0,591.0,2.0956100933573043,0.6760401556627548,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,93,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,16,1,13,1,4579.0,493.0,5.237881341420904,0.5639387423718073,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,95,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,6,1,5,1,1962.0,596.0,2.244316049763663,0.6817596155245378,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,95,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,5,1,4,1,1776.0,596.0,2.031552142905334,0.6817596155245378,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,95,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,16,1,14,1,5355.0,446.0,6.125541511969631,0.5101758196710467,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,100,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,5,1,4,1,1458.0,549.0,1.6677944956959332,0.6279966928237773,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,100,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,20,1,16,1,6485.0,509.0,7.418139440732596,0.582241013929513,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,105,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,15,1,12,1,4606.0,591.0,5.268766424674532,0.6760401556627548,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,110,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,14,2,13,2,3539.0,597.0,4.048233690170031,0.6829035074968944,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,115,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,14,1,14,1,3324.0,417.0,3.8022969161133617,0.47700295247270513,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,120,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,10,1,9,1,1859.0,349.0,2.126495176610933,0.39921829835245587,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,123,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,8,1,7,1,1352.0,316.0,1.5465419466261328,0.36146986326468783,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R01ZF,125,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,6,1,6,1,1405.0,292.0,1.6071682211610332,0.3340164559281293,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,472,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,8,2,7,2,4079.0,1486.0,4.665935355242601,1.6998234709219182,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,472,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,7,2,6,2,3402.0,1486.0,3.8915204899571774,1.6998234709219182,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,473,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,11,4,9,2,3611.0,1626.0,4.130593912179708,1.859968347051843,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,473,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,9,4,7,2,2878.0,1626.0,3.2921210964423153,1.859968347051843,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,480,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,8,2,7,1,3247.0,1358.0,3.7142172342419033,1.5534052984602724,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,480,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,8,2,7,1,2851.0,1358.0,3.2612360131886873,1.5534052984602724,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,482,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARPERSON01,2.0,COARSE_RANGE_PM_2M,9,3,9,3,3822.0,1753.0,4.371955118346952,2.0052426275411324,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,482,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARPERSON02,2.0,COARSE_RANGE_PM_2M,9,3,9,3,3479.0,1753.0,3.979600171828636,2.0052426275411324,True,True
FULL_STREAM_P0,RAW_FRAGMENT,R02ZF,482,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_SARPERSON03,2.0,COARSE_RANGE_PM_2M,2,1,2,1,1145.0,702.0,1.309756308348315,0.8030121645943382,True,True
