run_id,timing_condition,pair_index,from_frame_uid,to_frame_uid,from_frame,to_frame,base_edge_id,source_region_id,destination_region_id,source_theta_min_deg,source_theta_max_deg,destination_theta_min_deg,destination_theta_max_deg,source_touches_boundary,destination_touches_boundary,source_truncated,destination_truncated,reference_used,identity_assignment_performed,hypothesis_pruned,hypothesis_id,source_track_id,destination_track_id,static_feasible,angular_availability_state,source_optical_frame_index,destination_optical_frame_index,source_optical_timestamp_ms,destination_optical_timestamp_ms,optical_delta_interval_low_deg,optical_delta_interval_high_deg,optical_direction_state,L1_deg,U1_deg,L2_deg,U2_deg,source_fragment_observation_count,destination_fragment_observation_count,width1_deg,width2_deg,c1_deg,c2_deg,h1_deg,h2_deg,delta_c_deg,all_pairs_low_recomputed_deg,all_pairs_high_recomputed_deg,all_pairs_low_center_halfwidth_deg,all_pairs_high_center_halfwidth_deg,eta,eta_gt_1_old_observability_condition,eta_gt_0_5_diagnostic_only,frozen_all_pairs_direction_state_recomputed,d_left_deg,d_right_deg,d_mid_deg,d_width_deg,corresponding_boundary_state,midpoint_descriptor_state,width_deformation_state,optical_frame_separation,optical_time_separation_ms,frame_separation_stratum,time_separation_stratum,pair_mean_spatial_support_width_deg,abs_midpoint_movement_deg,boundary_asymmetry_abs_deg,relative_width_change_abs,optical_interval_width_stratum,bank_row_multiplicity,record_semantics
R02ZF,SAR_SHIFT_MINUS_1,3,R02ZF_SARF000475,R02ZF_SARF000476,475,476,R02ZF_SARF000475__R02ZF_SARF000475__Q095__R0007__TO__R02ZF_SARF000476__Q095__R0007,R02ZF_SARF000475__Q095__R0007,R02ZF_SARF000476__Q095__R0007,-35.24443435668945,-21.751665115356445,-33.86088562011719,-21.478654861450195,False,False,False,False,False,False,False,H_F2D7D7C0524F12E3A97D,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,284.0,285.0,15778.0,15833.0,-1.9116758471274051,3.577312277542635,OPTICAL_DIRECTION_INDETERMINATE,-30.42315936361596,-27.63580525246765,-29.547481099595057,-26.845847086073324,26.0,26.0,2.787354111148307,2.7016340135217334,-29.029482308041807,-28.19666409283419,1.3936770555741536,1.3508170067608667,0.8328182152076167,-1.9116758471274053,3.577312277542635,-1.9116758471274036,3.577312277542637,0.30345054363100116,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.8756782640209018,0.789958166394328,0.8328182152076149,-0.08572009762657373,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,55,FRAME_GAP_1,TIME_GAP_LE_60MS,2.7444940623350202,0.8328182152076149,0.08572009762657373,0.031233478987250176,WIDTH_Q4,20,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0007__TO__R02ZF_SARF000477__Q095__R0007,R02ZF_SARF000476__Q095__R0007,R02ZF_SARF000477__Q095__R0007,-33.86088562011719,-21.478654861450195,-33.67852020263672,-21.3183650970459,False,False,False,False,False,False,False,H_FDCBCAD2E9809B3872BE,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,285.0,286.0,15833.0,15889.0,-1.729745441515508,3.5722417243841704,OPTICAL_DIRECTION_INDETERMINATE,-32.97743322335428,-30.30757581554488,-32.037321257060384,-29.40519149897011,26.0,26.0,2.6698574078094026,2.6321297580902723,-31.64250451944958,-30.721256378015248,1.3349287039047013,1.3160648790451361,0.921248141434333,-1.7297454415155045,3.5722417243841704,-1.7297454415155045,3.5722417243841704,0.34751051355214274,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.9401119662938981,0.9023843165747678,0.921248141434333,-0.03772764971913034,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.6509935829498374,0.921248141434333,0.03772764971913034,0.014231513030352073,WIDTH_Q3,16,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0007__TO__R02ZF_SARF000477__Q095__R0007,R02ZF_SARF000476__Q095__R0007,R02ZF_SARF000477__Q095__R0007,-33.86088562011719,-21.478654861450195,-33.67852020263672,-21.3183650970459,False,False,False,False,False,False,False,H_FE53AAE33EE79F9F6E81,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,285.0,286.0,15833.0,15889.0,-1.8897498345728396,3.550262817279432,OPTICAL_DIRECTION_INDETERMINATE,-29.547481099595057,-26.845847086073324,-28.735596920646163,-25.997218282315625,26.0,26.0,2.7016340135217334,2.7383786383305377,-28.19666409283419,-27.366407601480894,1.3508170067608667,1.3691893191652689,0.8302564913532962,-1.8897498345728394,3.5502628172794317,-1.8897498345728394,3.5502628172794317,0.3052406472145251,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.811884178948894,0.8486288037576983,0.8302564913532962,0.03674462480880436,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.7200063259261356,0.8302564913532962,0.03674462480880436,0.013509021820489029,WIDTH_Q4,24,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,6,R02ZF_SARF000478,R02ZF_SARF000479,478,479,R02ZF_SARF000478__R02ZF_SARF000478__Q095__R0009__TO__R02ZF_SARF000479__Q095__R0008,R02ZF_SARF000478__Q095__R0009,R02ZF_SARF000479__Q095__R0008,-25.352163314819336,-22.38740539550781,-26.504234313964844,-22.346281051635746,False,False,False,False,False,False,False,H_5240DD5036E73124304B,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,286.0,287.0,15889.0,15944.0,-1.735805529679709,3.521830774797348,OPTICAL_DIRECTION_INDETERMINATE,-32.037321257060384,-29.40519149897011,-31.14099702864982,-28.51549048226304,26.0,26.0,2.6321297580902723,2.625506546386781,-30.721256378015248,-29.82824375545643,1.3160648790451361,1.3127532731933904,0.8930126225588175,-1.735805529679709,3.521830774797344,-1.735805529679709,3.521830774797344,0.33970117780812925,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.8963242284105633,0.8897010167070718,0.8930126225588175,-0.0066232117034914495,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,55,FRAME_GAP_1,TIME_GAP_LE_60MS,2.6288181522385266,0.8930126225588175,0.0066232117034914495,0.002519463622027854,WIDTH_Q3,36,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,6,R02ZF_SARF000478,R02ZF_SARF000479,478,479,R02ZF_SARF000478__R02ZF_SARF000478__Q095__R0009__TO__R02ZF_SARF000479__Q095__R0008,R02ZF_SARF000478__Q095__R0009,R02ZF_SARF000479__Q095__R0008,-25.352163314819336,-22.38740539550781,-26.504234313964844,-22.346281051635746,False,False,False,False,False,False,False,H_03BE6907C58881E9568A,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,286.0,287.0,15889.0,15944.0,-1.816109225155035,3.588665889744288,OPTICAL_DIRECTION_INDETERMINATE,-28.735596920646163,-25.997218282315625,-27.81332750747066,-25.146931030901875,26.0,26.0,2.7383786383305377,2.666396476568785,-27.366407601480894,-26.480129269186268,1.3691893191652689,1.3331982382843925,0.8862783322946264,-1.816109225155035,3.588665889744288,-1.816109225155035,3.588665889744288,0.3279612244555472,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.9222694131755027,0.8502872514137501,0.8862783322946264,-0.07198216176175265,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,55,FRAME_GAP_1,TIME_GAP_LE_60MS,2.7023875574496614,0.8862783322946264,0.07198216176175265,0.02663650576813814,WIDTH_Q4,42,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,8,R02ZF_SARF000480,R02ZF_SARF000481,480,481,R02ZF_SARF000480__R02ZF_SARF000480__Q095__R0009__TO__R02ZF_SARF000481__Q095__R0008,R02ZF_SARF000480__Q095__R0009,R02ZF_SARF000481__Q095__R0008,-25.797929763793945,-22.209640502929688,-29.24764060974121,-19.2650146484375,False,False,False,False,False,False,False,H_F3AF6EE3EF42145E2536,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,287.0,288.0,15944.0,16000.0,-1.9126425967898832,3.3262210242086283,OPTICAL_DIRECTION_INDETERMINATE,-31.14099702864982,-28.51549048226304,-30.42813307905292,-27.814776004441192,26.0,26.0,2.625506546386781,2.613357074611727,-29.82824375545643,-29.121454541747056,1.3127532731933904,1.3066785373058636,0.7067892137093743,-1.9126425967898797,3.3262210242086283,-1.9126425967898797,3.3262210242086283,0.26982539147475,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.7128639495969011,0.7007144778218475,0.7067892137093743,-0.012149471775053655,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.619431810499254,0.7067892137093743,0.012149471775053655,0.00463820883840378,WIDTH_Q3,35,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,8,R02ZF_SARF000480,R02ZF_SARF000481,480,481,R02ZF_SARF000480__R02ZF_SARF000480__Q095__R0009__TO__R02ZF_SARF000481__Q095__R0008,R02ZF_SARF000480__Q095__R0009,R02ZF_SARF000481__Q095__R0008,-25.797929763793945,-22.209640502929688,-29.24764060974121,-19.2650146484375,False,False,False,False,False,False,False,H_978B797AE2EF641FF273,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,287.0,288.0,15944.0,16000.0,-1.9460866015397755,3.3015396123634098,OPTICAL_DIRECTION_INDETERMINATE,-27.81332750747066,-25.146931030901875,-27.09301763244165,-24.51178789510725,26.0,26.0,2.666396476568785,2.5812297373344,-26.480129269186268,-25.802402763774452,1.3331982382843925,1.2906148686672,0.6777265054118153,-1.9460866015397755,3.3015396123634098,-1.9460866015397773,3.301539612363408,0.258298315385433,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.7203098750290096,0.6351431357946247,0.6777265054118153,-0.08516673923438489,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.6238131069515926,0.6777265054118153,0.08516673923438489,0.03245914848460133,WIDTH_Q3,42,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,9,R02ZF_SARF000481,R02ZF_SARF000482,481,482,R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0008__TO__R02ZF_SARF000482__Q095__R0006,R02ZF_SARF000481__Q095__R0008,R02ZF_SARF000482__Q095__R0006,-29.24764060974121,-19.2650146484375,-31.085893630981445,-27.94162940979004,False,False,False,False,False,False,False,H_5ADCEB62E27A568DD467,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,288.0,289.0,16000.0,16056.0,-1.7414204898408414,3.434710192178194,OPTICAL_DIRECTION_INDETERMINATE,-30.42813307905292,-27.814776004441192,-29.556196494282037,-26.993422886874725,26.0,26.0,2.613357074611727,2.562773607407312,-29.121454541747056,-28.27480969057838,1.3066785373058636,1.281386803703656,0.8466448511686764,-1.741420489840845,3.434710192178194,-1.7414204898408432,3.434710192178196,0.3271342642525509,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.8719365847708822,0.821353117566467,0.8466448511686764,-0.0505834672044152,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.5880653410095196,0.8466448511686764,0.0505834672044152,0.01954489571916459,WIDTH_Q3,40,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,9,R02ZF_SARF000481,R02ZF_SARF000482,481,482,R02ZF_SARF000481__R02ZF_SARF000481__Q095__R0008__TO__R02ZF_SARF000482__Q095__R0006,R02ZF_SARF000481__Q095__R0008,R02ZF_SARF000482__Q095__R0006,-29.24764060974121,-19.2650146484375,-31.085893630981445,-27.94162940979004,False,False,False,False,False,False,False,H_F27B1BD9A6C96716A127,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,288.0,289.0,16000.0,16056.0,-1.7816870780697052,3.381685437945805,OPTICAL_DIRECTION_INDETERMINATE,-27.09301763244165,-24.51178789510725,-26.29347497317696,-23.71133219449585,26.0,26.0,2.5812297373344,2.58214277868111,-25.802402763774452,-25.002403583836404,1.2906148686672,1.291071389340555,0.7999991799380481,-1.7816870780697087,3.3816854379458015,-1.781687078069707,3.3816854379458032,0.3098746710436435,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.7995426592646915,0.8004557006114013,0.7999991799380464,0.0009130413467097753,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.581686258007755,0.7999991799380464,0.0009130413467097753,0.000353660846230926,WIDTH_Q3,54,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,11,R02ZF_SARF000483,R02ZF_SARF000484,483,484,R02ZF_SARF000483__R02ZF_SARF000483__Q095__R0001__TO__R02ZF_SARF000484__Q095__R0001,R02ZF_SARF000483__Q095__R0001,R02ZF_SARF000484__Q095__R0001,-43.61362838745117,-34.70704650878906,-43.00187683105469,-34.41638946533203,False,False,False,False,False,False,False,H_C587A5CA2CA5F08E8F46,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,289.0,290.0,16056.0,16111.0,-1.45629932287439,3.7151082825101542,OPTICAL_DIRECTION_INDETERMINATE,-29.556196494282037,-26.993422886874725,-28.449722209749115,-25.84108821177188,26.0,26.0,2.562773607407312,2.608633997977236,-28.27480969057838,-27.145405210760497,1.281386803703656,1.304316998988618,1.1294044798178824,-1.45629932287439,3.7151082825101582,-1.4562993228743917,3.7151082825101565,0.43678803374227526,False,False,OPTICAL_DIRECTION_INDETERMINATE,1.106474284532922,1.1523346751028463,1.1294044798178842,0.04586039056992419,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,55,FRAME_GAP_1,TIME_GAP_LE_60MS,2.585703802692274,1.1294044798178842,0.04586039056992419,0.017736134557320007,WIDTH_Q3,90,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,11,R02ZF_SARF000483,R02ZF_SARF000484,483,484,R02ZF_SARF000483__R02ZF_SARF000483__Q095__R0001__TO__R02ZF_SARF000484__Q095__R0001,R02ZF_SARF000483__Q095__R0001,R02ZF_SARF000484__Q095__R0001,-43.61362838745117,-34.70704650878906,-43.00187683105469,-34.41638946533203,False,False,False,False,False,False,False,H_F2A31DE5D3ABCDA990A9,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON021,True,ANGULAR_DYNAMIC_AVAILABLE,289.0,290.0,16056.0,16111.0,-4.156611430326059,6.80102240068571,OPTICAL_DIRECTION_INDETERMINATE,-45.34263864419872,-40.76871858100274,-44.9253300113288,-38.54161624351301,9.0,9.0,4.573920063195985,6.383713767815792,-43.05567861260073,-41.73347312742091,2.2869600315979923,3.191856883907896,1.322205485179822,-4.156611430326066,6.80102240068571,-4.156611430326066,6.80102240068571,0.2413304743653285,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.4173086328699185,2.2271023374897254,1.322205485179822,1.809793704619807,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,55,FRAME_GAP_1,TIME_GAP_LE_60MS,5.478816915505888,1.322205485179822,1.809793704619807,0.3303256401026679,WIDTH_Q4,15,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,11,R02ZF_SARF000483,R02ZF_SARF000484,483,484,R02ZF_SARF000483__R02ZF_SARF000483__Q095__R0003__TO__R02ZF_SARF000484__Q095__R0006,R02ZF_SARF000483__Q095__R0003,R02ZF_SARF000484__Q095__R0006,-24.03499984741211,-20.807846069335938,-25.837854385375977,-18.41628646850586,False,False,False,False,False,False,False,H_321D72C2ED72729AEC1D,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,289.0,290.0,16056.0,16111.0,-1.437166142678393,3.6522093360138257,OPTICAL_DIRECTION_INDETERMINATE,-26.29347497317696,-23.71133219449585,-25.14849833717424,-22.64126563716313,26.0,26.0,2.58214277868111,2.5072327000111088,-25.002403583836404,-23.894881987168684,1.291071389340555,1.2536163500055544,1.1075215966677199,-1.4371661426783895,3.6522093360138292,-1.4371661426783895,3.6522093360138292,0.4352288807554486,False,False,OPTICAL_DIRECTION_INDETERMINATE,1.1449766360027205,1.0700665573327193,1.1075215966677199,-0.07491007867000121,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,55,FRAME_GAP_1,TIME_GAP_LE_60MS,2.5446877393461094,1.1075215966677199,0.07491007867000121,0.02943782748340287,WIDTH_Q2,72,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,13,R02ZF_SARF000485,R02ZF_SARF000486,485,486,R02ZF_SARF000485__R02ZF_SARF000485__Q095__R0001__TO__R02ZF_SARF000486__Q095__R0001,R02ZF_SARF000485__Q095__R0001,R02ZF_SARF000486__Q095__R0001,-42.81047439575195,-33.816497802734375,-42.55290985107422,-32.75892639160156,False,False,False,False,False,False,False,H_2082D7AB811DD708E881,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,290.0,291.0,16111.0,16167.0,-1.6396725291163357,3.5686196682015776,OPTICAL_DIRECTION_INDETERMINATE,-28.449722209749115,-25.84108821177188,-27.48076074088821,-24.881102541547538,26.0,26.0,2.608633997977236,2.5996581993406735,-27.145405210760497,-26.180931641217875,1.304316998988618,1.2998290996703368,0.9644735695426228,-1.639672529116332,3.5686196682015776,-1.639672529116332,3.5686196682015776,0.370360775856352,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.9689614688609041,0.9599856702243414,0.9644735695426228,-0.008975798636562615,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.604146098658955,0.9644735695426228,0.008975798636562615,0.003446733899140621,WIDTH_Q3,100,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,13,R02ZF_SARF000485,R02ZF_SARF000486,485,486,R02ZF_SARF000485__R02ZF_SARF000485__Q095__R0001__TO__R02ZF_SARF000486__Q095__R0001,R02ZF_SARF000485__Q095__R0001,R02ZF_SARF000486__Q095__R0001,-42.81047439575195,-33.816497802734375,-42.55290985107422,-32.75892639160156,False,False,False,False,False,False,False,H_B9270AB00A7ECF293498,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON021,True,ANGULAR_DYNAMIC_AVAILABLE,290.0,291.0,16111.0,16167.0,-5.071979477656669,8.123241446448624,OPTICAL_DIRECTION_INDETERMINATE,-44.9253300113288,-38.54161624351301,-43.61359572116968,-36.80208856488017,9.0,9.0,6.383713767815792,6.811507156289508,-41.73347312742091,-40.207842143024926,3.191856883907896,3.405753578144754,1.5256309843959812,-5.071979477656669,8.123241446448631,-5.071979477656669,8.123241446448631,0.23123993045223323,False,False,OPTICAL_DIRECTION_INDETERMINATE,1.311734290159123,1.7395276786328395,1.5256309843959812,0.4277933884737166,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,6.59761046205265,1.5256309843959812,0.4277933884737166,0.06484065570925227,WIDTH_Q4,12,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,13,R02ZF_SARF000485,R02ZF_SARF000486,485,486,R02ZF_SARF000485__R02ZF_SARF000485__Q095__R0009__TO__R02ZF_SARF000486__Q095__R0008,R02ZF_SARF000485__Q095__R0009,R02ZF_SARF000486__Q095__R0008,-27.13807487487793,-17.69550132751465,-24.48238182067871,-19.45222282409668,False,False,False,False,False,False,False,H_FEEC3FA7FF38502486B3,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,290.0,291.0,16111.0,16167.0,-1.5708851983104817,3.4623569539995778,OPTICAL_DIRECTION_INDETERMINATE,-25.14849833717424,-22.64126563716313,-24.21215083547361,-21.68614138317466,26.0,26.0,2.5072327000111088,2.5260094522989505,-23.894881987168684,-22.949146109324136,1.2536163500055544,1.2630047261494752,0.9457358778445482,-1.5708851983104815,3.4623569539995778,-1.5708851983104815,3.4623569539995778,0.3757958982404583,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.9363475017006273,0.955124253988469,0.9457358778445482,0.018776752287841703,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.5166210761550296,0.9457358778445482,0.018776752287841703,0.0074610963349831735,WIDTH_Q1,90,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,14,R02ZF_SARF000486,R02ZF_SARF000487,486,487,R02ZF_SARF000486__R02ZF_SARF000486__Q095__R0001__TO__R02ZF_SARF000487__Q095__R0002,R02ZF_SARF000486__Q095__R0001,R02ZF_SARF000487__Q095__R0002,-42.55290985107422,-32.75892639160156,-41.71758270263672,-32.44511413574219,False,False,False,False,False,False,False,H_8AC7FEFF167E5B8FD1C6,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,291.0,292.0,16167.0,16222.0,-1.646941054361296,3.5158585729651364,OPTICAL_DIRECTION_INDETERMINATE,-27.48076074088821,-24.881102541547538,-26.528043595908837,-23.96490216792308,26.0,26.0,2.5996581993406735,2.5631414279857587,-26.180931641217875,-25.246472881915956,1.2998290996703368,1.2815707139928794,0.9344587593019185,-1.6469410543612995,3.515858572965133,-1.6469410543612977,3.5158585729651346,0.36199691127111594,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.9527171449793741,0.9162003736244593,0.9344587593019185,-0.03651677135491482,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,55,FRAME_GAP_1,TIME_GAP_LE_60MS,2.581399813663216,0.9344587593019185,0.03651677135491482,0.014146112183642935,WIDTH_Q3,80,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
R02ZF,SAR_SHIFT_MINUS_1,14,R02ZF_SARF000486,R02ZF_SARF000487,486,487,R02ZF_SARF000486__R02ZF_SARF000486__Q095__R0001__TO__R02ZF_SARF000487__Q095__R0002,R02ZF_SARF000486__Q095__R0001,R02ZF_SARF000487__Q095__R0002,-42.55290985107422,-32.75892639160156,-41.71758270263672,-32.44511413574219,False,False,False,False,False,False,False,H_B648499537127EE8FD2F,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON021,True,ANGULAR_DYNAMIC_AVAILABLE,291.0,292.0,16167.0,16222.0,-4.9382911415510335,8.748770132747843,OPTICAL_DIRECTION_INDETERMINATE,-43.61359572116968,-36.80208856488017,-41.740379706431206,-34.86482558842184,9.0,9.0,6.811507156289508,6.875554118009369,-40.207842143024926,-38.302602647426525,3.405753578144754,3.4377770590046843,1.9052394955984013,-4.9382911415510335,8.748770132747843,-4.938291141551037,8.74877013274784,0.2784000827374096,False,False,OPTICAL_DIRECTION_INDETERMINATE,1.8732160147384747,1.9372629764583351,1.9052394955984013,0.06404696171986046,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,55,FRAME_GAP_1,TIME_GAP_LE_60MS,6.843530637149438,1.9052394955984013,0.06404696171986046,0.009358760136498516,WIDTH_Q4,21,DEDUPLICATED_RUNTIME_LEGAL_OPTICAL_DYNAMIC_PAIR_SIGNATURE
