scope,optical_interval_width_stratum,N,eta_min,eta_median,eta_p90,eta_p95,eta_max,fraction_eta_gt_1,fraction_eta_gt_0_5,fraction_old_all_pairs_determinate,fraction_boundary_coherent,fraction_boundary_deformation_or_indeterminate,median_abs_midpoint_movement_deg,median_abs_width_change_deg,median_relative_width_change_abs
DEDUPLICATED_OPTICAL_PAIR_SIGNATURES,WIDTH_Q1,25,0.3314732441034669,0.3532835116031864,0.3757958982404583,0.3757958982404583,0.3757958982404583,0.0,0.0,0.0,1.0,0.0,0.8847289287946349,0.036404472148504397,0.01450359801689005
DEDUPLICATED_OPTICAL_PAIR_SIGNATURES,WIDTH_Q2,30,0.326463122081861,0.3454475924893688,0.4352288807554486,0.4352288807554486,0.4352288807554486,0.0,0.0,0.0,1.0,0.0,0.8814140678918472,0.03478020251666614,0.013643543321754157
DEDUPLICATED_OPTICAL_PAIR_SIGNATURES,WIDTH_Q3,52,0.258298315385433,0.33970117780812925,0.370360775856352,0.43678803374227526,0.43678803374227526,0.0,0.0,0.0,1.0,0.0,0.904730596848486,0.022199029820162863,0.008285011867671218
DEDUPLICATED_OPTICAL_PAIR_SIGNATURES,WIDTH_Q4,76,0.23123993045223323,0.2784000827374096,0.33178854476373826,0.618940452795387,0.618940452795387,0.0,0.06578947368421052,0.0,1.0,0.0,1.7501996631531291,0.1660547160717485,0.030703495443315104
