run_id,timing_condition,pair_index,from_frame_uid,to_frame_uid,from_frame,to_frame,base_edge_id,source_region_id,destination_region_id,source_theta_min_deg,source_theta_max_deg,destination_theta_min_deg,destination_theta_max_deg,source_touches_boundary,destination_touches_boundary,source_truncated,destination_truncated,reference_used,identity_assignment_performed,hypothesis_pruned,hypothesis_id,source_track_id,destination_track_id,static_feasible,angular_availability_state,source_optical_frame_index,destination_optical_frame_index,source_optical_timestamp_ms,destination_optical_timestamp_ms,optical_delta_interval_low_deg,optical_delta_interval_high_deg,optical_direction_state,L1_deg,U1_deg,L2_deg,U2_deg,source_fragment_observation_count,destination_fragment_observation_count,width1_deg,width2_deg,c1_deg,c2_deg,h1_deg,h2_deg,delta_c_deg,all_pairs_low_recomputed_deg,all_pairs_high_recomputed_deg,all_pairs_low_center_halfwidth_deg,all_pairs_high_center_halfwidth_deg,eta,eta_gt_1_old_observability_condition,eta_gt_0_5_diagnostic_only,frozen_all_pairs_direction_state_recomputed,d_left_deg,d_right_deg,d_mid_deg,d_width_deg,corresponding_boundary_state,midpoint_descriptor_state,width_deformation_state,optical_frame_separation,optical_time_separation_ms,frame_separation_stratum,time_separation_stratum,pair_mean_spatial_support_width_deg,abs_midpoint_movement_deg,boundary_asymmetry_abs_deg,relative_width_change_abs,optical_interval_width_stratum,record_semantics
R02ZF,NOMINAL,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0007,R02ZF_SARF000472__Q095__R0006,R02ZF_SARF000473__Q095__R0007,-36.04598236083984,-23.38577651977539,-27.497255325317383,-22.77695083618164,False,False,False,False,False,False,False,H_D4C26614CE88858690A9,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.7877064781169452,3.589323409716308,OPTICAL_DIRECTION_INDETERMINATE,-34.81405658340101,-32.11811402370477,-33.905820501821715,-31.224733173684704,26.0,26.0,2.695942559696242,2.6810873281370107,-33.46608530355289,-32.56527683775321,1.347971279848121,1.3405436640685053,0.9008084657996775,-1.7877064781169452,3.5893234097163074,-1.7877064781169487,3.589323409716304,0.33505800956693976,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.9082360815792967,0.8933808500200655,0.9008084657996811,-0.014855231559231186,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.6885149439166263,0.9008084657996811,0.014855231559231186,0.005525441319507824,WIDTH_Q4,M0B1_PRE_REFERENCE_BANK_ROW_SAR_STATIC_RELATION_DUPLICATION_RETAINED
R02ZF,NOMINAL,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0007,R02ZF_SARF000472__Q095__R0006,R02ZF_SARF000473__Q095__R0007,-36.04598236083984,-23.38577651977539,-27.497255325317383,-22.77695083618164,False,False,False,False,False,False,False,H_24BEC56B1757E171149F,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.8311605734407088,3.622935049508907,OPTICAL_DIRECTION_INDETERMINATE,-31.25874030197656,-28.59199879017525,-30.42315936361596,-27.63580525246765,26.0,26.0,2.666741511801309,2.787354111148307,-29.925369546075906,-29.029482308041807,1.3333707559006545,1.3936770555741536,0.8958872380340992,-1.8311605734407088,3.622935049508907,-1.8311605734407088,3.622935049508907,0.32851907996053675,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.8355809383606001,0.9561935377075983,0.8958872380340974,0.1206125993469982,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.727047811474808,0.8958872380340974,0.1206125993469982,0.04422826722710446,WIDTH_Q4,M0B1_PRE_REFERENCE_BANK_ROW_SAR_STATIC_RELATION_DUPLICATION_RETAINED
R02ZF,NOMINAL,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARF000472__Q095__R0006,R02ZF_SARF000473__Q095__R0009,-36.04598236083984,-23.38577651977539,-32.97560119628906,-28.719215393066406,False,False,False,False,False,False,False,H_D5FFADBB5BE6ABBB8150,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.7877064781169452,3.589323409716308,OPTICAL_DIRECTION_INDETERMINATE,-34.81405658340101,-32.11811402370477,-33.905820501821715,-31.224733173684704,26.0,26.0,2.695942559696242,2.6810873281370107,-33.46608530355289,-32.56527683775321,1.347971279848121,1.3405436640685053,0.9008084657996775,-1.7877064781169452,3.5893234097163074,-1.7877064781169487,3.589323409716304,0.33505800956693976,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.9082360815792967,0.8933808500200655,0.9008084657996811,-0.014855231559231186,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.6885149439166263,0.9008084657996811,0.014855231559231186,0.005525441319507824,WIDTH_Q4,M0B1_PRE_REFERENCE_BANK_ROW_SAR_STATIC_RELATION_DUPLICATION_RETAINED
R02ZF,NOMINAL,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0009,R02ZF_SARF000472__Q095__R0006,R02ZF_SARF000473__Q095__R0009,-36.04598236083984,-23.38577651977539,-32.97560119628906,-28.719215393066406,False,False,False,False,False,False,False,H_227FF2A7A656841D0AEB,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.8311605734407088,3.622935049508907,OPTICAL_DIRECTION_INDETERMINATE,-31.25874030197656,-28.59199879017525,-30.42315936361596,-27.63580525246765,26.0,26.0,2.666741511801309,2.787354111148307,-29.925369546075906,-29.029482308041807,1.3333707559006545,1.3936770555741536,0.8958872380340992,-1.8311605734407088,3.622935049508907,-1.8311605734407088,3.622935049508907,0.32851907996053675,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.8355809383606001,0.9561935377075983,0.8958872380340974,0.1206125993469982,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.727047811474808,0.8958872380340974,0.1206125993469982,0.04422826722710446,WIDTH_Q4,M0B1_PRE_REFERENCE_BANK_ROW_SAR_STATIC_RELATION_DUPLICATION_RETAINED
R02ZF,NOMINAL,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0010,R02ZF_SARF000472__Q095__R0006,R02ZF_SARF000473__Q095__R0010,-36.04598236083984,-23.38577651977539,-28.103212356567383,-24.745689392089844,False,False,False,False,False,False,False,H_0D3C25D780231A6BD001,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.7877064781169452,3.589323409716308,OPTICAL_DIRECTION_INDETERMINATE,-34.81405658340101,-32.11811402370477,-33.905820501821715,-31.224733173684704,26.0,26.0,2.695942559696242,2.6810873281370107,-33.46608530355289,-32.56527683775321,1.347971279848121,1.3405436640685053,0.9008084657996775,-1.7877064781169452,3.5893234097163074,-1.7877064781169487,3.589323409716304,0.33505800956693976,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.9082360815792967,0.8933808500200655,0.9008084657996811,-0.014855231559231186,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.6885149439166263,0.9008084657996811,0.014855231559231186,0.005525441319507824,WIDTH_Q4,M0B1_PRE_REFERENCE_BANK_ROW_SAR_STATIC_RELATION_DUPLICATION_RETAINED
R02ZF,NOMINAL,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0010,R02ZF_SARF000472__Q095__R0006,R02ZF_SARF000473__Q095__R0010,-36.04598236083984,-23.38577651977539,-28.103212356567383,-24.745689392089844,False,False,False,False,False,False,False,H_A62CA7B5B88A91F83DDB,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.8311605734407088,3.622935049508907,OPTICAL_DIRECTION_INDETERMINATE,-31.25874030197656,-28.59199879017525,-30.42315936361596,-27.63580525246765,26.0,26.0,2.666741511801309,2.787354111148307,-29.925369546075906,-29.029482308041807,1.3333707559006545,1.3936770555741536,0.8958872380340992,-1.8311605734407088,3.622935049508907,-1.8311605734407088,3.622935049508907,0.32851907996053675,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.8355809383606001,0.9561935377075983,0.8958872380340974,0.1206125993469982,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.727047811474808,0.8958872380340974,0.1206125993469982,0.04422826722710446,WIDTH_Q4,M0B1_PRE_REFERENCE_BANK_ROW_SAR_STATIC_RELATION_DUPLICATION_RETAINED
R02ZF,NOMINAL,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0014,R02ZF_SARF000472__Q095__R0006,R02ZF_SARF000473__Q095__R0014,-36.04598236083984,-23.38577651977539,-36.04598236083984,-30.02433204650879,False,False,False,False,False,False,False,H_33DAD23F5BAB45905B40,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.7877064781169452,3.589323409716308,OPTICAL_DIRECTION_INDETERMINATE,-34.81405658340101,-32.11811402370477,-33.905820501821715,-31.224733173684704,26.0,26.0,2.695942559696242,2.6810873281370107,-33.46608530355289,-32.56527683775321,1.347971279848121,1.3405436640685053,0.9008084657996775,-1.7877064781169452,3.5893234097163074,-1.7877064781169487,3.589323409716304,0.33505800956693976,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.9082360815792967,0.8933808500200655,0.9008084657996811,-0.014855231559231186,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.6885149439166263,0.9008084657996811,0.014855231559231186,0.005525441319507824,WIDTH_Q4,M0B1_PRE_REFERENCE_BANK_ROW_SAR_STATIC_RELATION_DUPLICATION_RETAINED
R02ZF,NOMINAL,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0014,R02ZF_SARF000472__Q095__R0006,R02ZF_SARF000473__Q095__R0014,-36.04598236083984,-23.38577651977539,-36.04598236083984,-30.02433204650879,False,False,False,False,False,False,False,H_A4F297B7AB8CDE2B465F,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.8311605734407088,3.622935049508907,OPTICAL_DIRECTION_INDETERMINATE,-31.25874030197656,-28.59199879017525,-30.42315936361596,-27.63580525246765,26.0,26.0,2.666741511801309,2.787354111148307,-29.925369546075906,-29.029482308041807,1.3333707559006545,1.3936770555741536,0.8958872380340992,-1.8311605734407088,3.622935049508907,-1.8311605734407088,3.622935049508907,0.32851907996053675,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.8355809383606001,0.9561935377075983,0.8958872380340974,0.1206125993469982,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.727047811474808,0.8958872380340974,0.1206125993469982,0.04422826722710446,WIDTH_Q4,M0B1_PRE_REFERENCE_BANK_ROW_SAR_STATIC_RELATION_DUPLICATION_RETAINED
R02ZF,NOMINAL,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0021,R02ZF_SARF000472__Q095__R0006,R02ZF_SARF000473__Q095__R0021,-36.04598236083984,-23.38577651977539,-35.67938232421875,-30.91593360900879,False,False,False,False,False,False,False,H_C7CF49FF5D822B45C897,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON017,True,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.7877064781169452,3.589323409716308,OPTICAL_DIRECTION_INDETERMINATE,-34.81405658340101,-32.11811402370477,-33.905820501821715,-31.224733173684704,26.0,26.0,2.695942559696242,2.6810873281370107,-33.46608530355289,-32.56527683775321,1.347971279848121,1.3405436640685053,0.9008084657996775,-1.7877064781169452,3.5893234097163074,-1.7877064781169487,3.589323409716304,0.33505800956693976,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.9082360815792967,0.8933808500200655,0.9008084657996811,-0.014855231559231186,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_CONTRACTION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.6885149439166263,0.9008084657996811,0.014855231559231186,0.005525441319507824,WIDTH_Q4,M0B1_PRE_REFERENCE_BANK_ROW_SAR_STATIC_RELATION_DUPLICATION_RETAINED
R02ZF,NOMINAL,0,R02ZF_SARF000472,R02ZF_SARF000473,472,473,R02ZF_SARF000472__R02ZF_SARF000472__Q095__R0006__TO__R02ZF_SARF000473__Q095__R0021,R02ZF_SARF000472__Q095__R0006,R02ZF_SARF000473__Q095__R0021,-36.04598236083984,-23.38577651977539,-35.67938232421875,-30.91593360900879,False,False,False,False,False,False,False,H_93E3E262CF7C5B4996D1,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_REUSED_R02ZF_PERSON018,True,ANGULAR_DYNAMIC_AVAILABLE,283.0,284.0,15722.0,15778.0,-1.8311605734407088,3.622935049508907,OPTICAL_DIRECTION_INDETERMINATE,-31.25874030197656,-28.59199879017525,-30.42315936361596,-27.63580525246765,26.0,26.0,2.666741511801309,2.787354111148307,-29.925369546075906,-29.029482308041807,1.3333707559006545,1.3936770555741536,0.8958872380340992,-1.8311605734407088,3.622935049508907,-1.8311605734407088,3.622935049508907,0.32851907996053675,False,False,OPTICAL_DIRECTION_INDETERMINATE,0.8355809383606001,0.9561935377075983,0.8958872380340974,0.1206125993469982,COHERENT_POSITIVE_SHIFT,MIDPOINT_POSITIVE,SUPPORT_WIDTH_EXPANSION,1,56,FRAME_GAP_1,TIME_GAP_LE_60MS,2.727047811474808,0.8958872380340974,0.1206125993469982,0.04422826722710446,WIDTH_Q4,M0B1_PRE_REFERENCE_BANK_ROW_SAR_STATIC_RELATION_DUPLICATION_RETAINED
