scenario,run_id,frame_index,entity_id,region_id,family_id,family_semantics
FULL_STREAM_P0,R01ZF,1,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000001__Q095__R0001,B0F_F84672A825164ED73BE5,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,1,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000001__Q095__R0002,B0F_FB037489A63986BA87D1,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,1,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000001__Q095__R0007,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,1,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000001__Q095__R0008,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,1,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000001__Q095__R0014,B0F_3224A9A146E007ADD17B,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,1,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000001__Q095__R0020,B0F_D58C6E2BE258FC5C9239,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,1,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000001__Q095__R0023,B0F_CF3BB100E9E92F3D96C8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,1,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000001__Q095__R0029,B0F_68108C3C0FB7FBE2E1D6,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,1,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000001__Q095__R0030,B0F_3224A9A146E007ADD17B,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,1,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000001__Q095__R0042,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,2,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000002__Q095__R0001,B0F_F84672A825164ED73BE5,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,2,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000002__Q095__R0002,B0F_FB037489A63986BA87D1,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,2,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000002__Q095__R0009,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,2,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000002__Q095__R0010,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,2,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000002__Q095__R0016,B0F_3224A9A146E007ADD17B,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,2,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000002__Q095__R0021,B0F_9EBC12811CC345954168,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,2,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000002__Q095__R0023,B0F_CF3BB100E9E92F3D96C8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,2,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000002__Q095__R0025,B0F_68108C3C0FB7FBE2E1D6,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,2,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000002__Q095__R0036,B0F_D58C6E2BE258FC5C9239,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,2,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000002__Q095__R0044,B0F_9C09ADA68AD2B17B3A2E,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,3,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000003__Q095__R0001,B0F_F84672A825164ED73BE5,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,3,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000003__Q095__R0002,B0F_FB037489A63986BA87D1,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,3,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000003__Q095__R0007,B0F_3224A9A146E007ADD17B,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,3,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000003__Q095__R0010,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,3,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000003__Q095__R0016,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,3,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000003__Q095__R0022,B0F_68108C3C0FB7FBE2E1D6,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,3,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000003__Q095__R0026,B0F_CF3BB100E9E92F3D96C8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,3,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000003__Q095__R0029,B0F_D58C6E2BE258FC5C9239,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,3,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000003__Q095__R0040,B0F_9C09ADA68AD2B17B3A2E,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,4,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000004__Q095__R0001,B0F_F84672A825164ED73BE5,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,4,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000004__Q095__R0002,B0F_FB037489A63986BA87D1,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,4,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000004__Q095__R0006,B0F_3224A9A146E007ADD17B,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,4,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000004__Q095__R0009,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,4,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000004__Q095__R0017,B0F_610F837C82FFFAE9BB77,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,4,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000004__Q095__R0028,B0F_68108C3C0FB7FBE2E1D6,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,4,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000004__Q095__R0030,B0F_CF3BB100E9E92F3D96C8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,4,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000004__Q095__R0031,B0F_D58C6E2BE258FC5C9239,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,4,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000004__Q095__R0040,B0F_E23DA5E8BBE3DE427FD8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0001,B0F_F84672A825164ED73BE5,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0004,B0F_63F1D9E3062A550CA3C0,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0006,B0F_3224A9A146E007ADD17B,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0007,B0F_FB037489A63986BA87D1,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0010,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0019,B0F_E23DA5E8BBE3DE427FD8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0020,B0F_610F837C82FFFAE9BB77,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0024,B0F_CF3BB100E9E92F3D96C8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0032,B0F_3F559A0269D30AEEDC00,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0037,B0F_8B2C6A82C9730BAD6138,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0038,B0F_D58C6E2BE258FC5C9239,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0040,B0F_68108C3C0FB7FBE2E1D6,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,5,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000005__Q095__R0045,B0F_84E0FD07BDFB17E627D7,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0001,B0F_F84672A825164ED73BE5,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0002,B0F_FB037489A63986BA87D1,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0004,B0F_3224A9A146E007ADD17B,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0005,B0F_63F1D9E3062A550CA3C0,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0011,B0F_CF3BB100E9E92F3D96C8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0012,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0026,B0F_D58C6E2BE258FC5C9239,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0029,B0F_610F837C82FFFAE9BB77,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0035,B0F_3F559A0269D30AEEDC00,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0038,B0F_68108C3C0FB7FBE2E1D6,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000006__Q095__R0040,B0F_E23DA5E8BBE3DE427FD8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0001,B0F_F84672A825164ED73BE5,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0002,B0F_FB037489A63986BA87D1,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0003,B0F_3224A9A146E007ADD17B,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0006,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0011,B0F_63F1D9E3062A550CA3C0,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0016,B0F_D58C6E2BE258FC5C9239,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0017,B0F_AD1E7BFC09EE512FC7E0,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0019,B0F_CF3BB100E9E92F3D96C8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0029,B0F_610F837C82FFFAE9BB77,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0034,B0F_3F559A0269D30AEEDC00,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0043,B0F_7D035D117B8CBF9BFAB2,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000007__Q095__R0046,B0F_7322C8A19C43822D5F77,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000008__Q095__R0001,B0F_F84672A825164ED73BE5,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000008__Q095__R0002,B0F_FB037489A63986BA87D1,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000008__Q095__R0004,B0F_3224A9A146E007ADD17B,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000008__Q095__R0012,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000008__Q095__R0016,B0F_CF3BB100E9E92F3D96C8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000008__Q095__R0018,B0F_63F1D9E3062A550CA3C0,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000008__Q095__R0027,B0F_7D035D117B8CBF9BFAB2,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000008__Q095__R0030,B0F_7322C8A19C43822D5F77,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000008__Q095__R0032,B0F_D58C6E2BE258FC5C9239,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000008__Q095__R0042,B0F_610F837C82FFFAE9BB77,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000008__Q095__R0044,B0F_7F7A16534565CA957F84,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0001,B0F_F84672A825164ED73BE5,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0002,B0F_FB037489A63986BA87D1,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0005,B0F_3224A9A146E007ADD17B,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0009,B0F_7D035D117B8CBF9BFAB2,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0012,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0022,B0F_CF3BB100E9E92F3D96C8,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0023,B0F_CFACF626E4368807C775,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0028,B0F_D58C6E2BE258FC5C9239,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0035,B0F_7BF89B6F0AA3A4209407,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0036,B0F_86AFE60AEBE05B8426B2,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0038,B0F_63F1D9E3062A550CA3C0,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0039,B0F_7322C8A19C43822D5F77,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0044,B0F_2075B7059B7B0AB6033D,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0049,B0F_7F7A16534565CA957F84,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0058,B0F_7F7A16534565CA957F84,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0059,B0F_A17802653318573A846C,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
FULL_STREAM_P0,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000009__Q095__R0061,B0F_BD24DB0B37C074EADB77,PERSON_B0_GRADED_P0_FAMILY_V1_OPTIONAL_COMPATIBLE
