scenario,mode,entity_kind,run_id,frame_index,entity_id,N_region,N_family,A_candidate_px,A_candidate_m2,A_search_support_px_angular_sector_approx,A_search_support_m2_angular_sector_approx,A_candidate_over_A_search_support,search_width_deg,reference_used,N_joint_world
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,6,R01ZF_REUSED_R01ZF_PERSON002,13,12,7227.0,8.2669072842212,74024.20121781572,84.67568953316957,0.09763023283067386,24.257798188053478,False,132
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON001,12,12,5762.0,6.591105544718769,81306.78526810643,93.00617896630938,0.07086739416642776,26.644307617039683,False,156
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,7,R01ZF_REUSED_R01ZF_PERSON002,14,13,7106.0,8.12849635556605,79652.49570467572,91.11385041474769,0.08921252168101078,26.102195419756736,False,156
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON001,11,11,6014.0,6.879366321752634,75411.76520856656,86.26291284332056,0.07974882942160366,24.712504172135663,False,165
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,8,R01ZF_REUSED_R01ZF_PERSON002,17,15,7731.0,8.84342883828893,74010.5681911519,84.66009482340992,0.10445805496361876,24.25333063279368,False,165
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON001,17,15,6459.0,7.388398249451325,80987.71781271856,92.64120026545096,0.07975283381779229,26.53974892118291,False,255
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,9,R01ZF_REUSED_R01ZF_PERSON002,19,17,7668.0,8.771363644030464,79516.25483492456,90.95800557753245,0.09643311315301177,26.057549162600054,False,255
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,10,R01ZF_REUSED_R01ZF_PERSON001,16,14,7432.0,8.501405138554304,80603.917071536,92.2021736786277,0.09220395571351822,26.413977068587872,False,210
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,10,R01ZF_REUSED_R01ZF_PERSON002,17,15,7482.0,8.558599737172134,79516.65712096084,90.95846574929993,0.09409349274603399,26.057680992100693,False,210
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,11,R01ZF_REUSED_R01ZF_PERSON001,19,16,6939.0,7.937466396182497,74187.85961896322,84.86289706445092,0.0935328237752032,24.311429195230904,False,288
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,11,R01ZF_REUSED_R01ZF_PERSON002,20,18,7237.0,8.278346203944766,73061.59033944721,83.5745666769007,0.09905341461055794,23.942349726105498,False,288
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,12,R01ZF_REUSED_R01ZF_PERSON001,24,19,6976.0,7.979790399159691,79728.63951097577,91.20095070351898,0.08749678964532757,26.12714781446157,False,399
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,12,R01ZF_REUSED_R01ZF_PERSON002,25,21,6875.0,7.864257309951674,78430.03288164728,89.71548500498105,0.0876577472608552,25.701593238773185,False,399
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,13,R01ZF_REUSED_R01ZF_PERSON001,18,16,5912.0,6.762689340572261,73531.54982256489,84.11214955697187,0.08040086213694578,24.096355876938322,False,304
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,13,R01ZF_REUSED_R01ZF_PERSON002,21,19,6121.0,7.001762762794793,72639.33899992658,83.09155675930623,0.08426563463092894,23.80397757739987,False,304
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,14,R01ZF_REUSED_R01ZF_PERSON001,23,19,6762.0,7.734997517075377,78981.3038083142,90.34607939258893,0.08561519845774157,25.88224522374603,False,399
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,14,R01ZF_REUSED_R01ZF_PERSON002,25,21,7551.0,8.637528283264741,78158.12725548186,89.40445434197183,0.0966118337932718,25.612489517325265,False,399
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,15,R01ZF_REUSED_R01ZF_PERSON001,23,20,7334.0,8.389303725263357,78259.22024554996,89.52009380177226,0.09371419721520968,25.645617782283953,False,380
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,15,R01ZF_REUSED_R01ZF_PERSON002,22,19,6275.0,7.177922126537711,77859.77504753847,89.06317164637052,0.08059360557063906,25.51471922693125,False,380
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,16,R01ZF_REUSED_R01ZF_PERSON001,19,15,9177.0,10.497496630316583,72208.00890894538,82.59816173079699,0.12709116535220127,23.66263031356829,False,240
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,16,R01ZF_REUSED_R01ZF_PERSON002,19,16,8118.0,9.286115031590937,72091.09763473958,82.46442786275499,0.11260752390164833,23.62431838248446,False,240
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,17,R01ZF_REUSED_R01ZF_PERSON001,21,16,7111.0,8.134215815427831,77630.97362481325,88.80144753565138,0.09160003627375743,25.439740792226143,False,2048
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,17,R01ZF_REUSED_R01ZF_PERSON002,21,16,7675.0,8.77937088783696,77534.09718833462,88.69063135765296,0.09898870662486724,25.40799429572074,False,2048
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,17,R01ZF_REUSED_R01ZF_PERSON003,9,8,4049.0,4.6316185960719025,50038.03445363513,57.23810592401655,0.08091844622217871,16.397509483844516,False,2048
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,18,R01ZF_REUSED_R01ZF_PERSON001,19,14,7999.0,9.149991886880501,71679.88184540143,81.99404142242479,0.11159337591058223,23.489562593628943,False,1344
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,18,R01ZF_REUSED_R01ZF_PERSON002,20,16,8457.0,9.673894410219825,71964.98841323204,82.32017253663238,0.11751547782428365,23.582992275688913,False,1344
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,18,R01ZF_REUSED_R01ZF_PERSON003,8,6,3748.0,4.287307112392563,50038.03445363513,57.23810592401655,0.07490302208958405,16.397509483844516,False,1344
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,19,R01ZF_REUSED_R01ZF_PERSON001,20,14,7476.0,8.551736385337994,77115.01447212629,88.21124600282884,0.09694610123819983,25.270660507761725,False,1666
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,19,R01ZF_REUSED_R01ZF_PERSON002,23,17,7972.0,9.119106803626872,77371.40477031584,88.50452880671799,0.10303548221291339,25.35467984209478,False,1666
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,19,R01ZF_REUSED_R01ZF_PERSON003,9,7,4105.0,4.695676546523873,54454.99727265842,62.290634234894895,0.07538334782106582,17.844952224262975,False,1666
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,20,R01ZF_REUSED_R01ZF_PERSON001,21,17,9006.0,10.301891103043607,76554.60519608228,87.57019833072792,0.11764151845512863,25.087013877371383,False,1445
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,20,R01ZF_REUSED_R01ZF_PERSON002,21,17,8774.0,10.03650816545687,76929.71457237167,87.99928293502104,0.11405215850301713,25.209937561771568,False,1445
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,20,R01ZF_REUSED_R01ZF_PERSON003,7,5,3597.0,4.114579424566716,59928.03294173861,68.5511958011771,0.060021993438312334,19.63847099991189,False,1445
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,21,R01ZF_REUSED_R01ZF_PERSON001,15,13,7412.0,8.478527299107173,70617.84671902643,80.77918796700371,0.10495930341080477,23.141532715016382,False,1248
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,21,R01ZF_REUSED_R01ZF_PERSON002,18,16,8009.0,9.161430806604068,71408.78079130042,81.68393110294124,0.1121570752399083,23.400722531179643,False,1248
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,21,R01ZF_REUSED_R01ZF_PERSON003,7,6,4268.0,4.882130938017999,59928.03294173861,68.5511958011771,0.0712187567402605,19.63847099991189,False,1248
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,22,R01ZF_REUSED_R01ZF_PERSON001,18,14,8320.0,9.517181210006969,76155.44805472298,87.1136056810182,0.10925022716722121,24.95620971844607,False,1904
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,22,R01ZF_REUSED_R01ZF_PERSON002,20,17,9075.0,10.380819649136207,76559.84981399032,87.57619760705101,0.1185347152854741,25.088732543438606,False,1904
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,22,R01ZF_REUSED_R01ZF_PERSON003,10,8,4062.0,4.646489191712537,65347.625408014916,74.75062411679491,0.06215987152766218,21.414476389305875,False,1904
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,23,R01ZF_REUSED_R01ZF_PERSON001,19,15,7057.0,8.072445648920576,70376.6340272071,80.50326670520103,0.1002747587682556,23.062487096120297,False,2160
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,23,R01ZF_REUSED_R01ZF_PERSON002,21,18,8253.0,9.440540447859076,71074.7542552987,81.30184082985478,0.11611717953122194,23.291261730975368,False,2160
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,23,R01ZF_REUSED_R01ZF_PERSON003,10,8,4241.0,4.851245854764371,65347.625408014916,74.75062411679491,0.06489906822964434,21.414476389305875,False,2160
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,24,R01ZF_REUSED_R01ZF_PERSON001,22,18,8048.0,9.206042593525973,75645.0116436413,86.52972156798334,0.10639168168700405,24.78893924143789,False,3402
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,24,R01ZF_REUSED_R01ZF_PERSON002,24,21,9496.0,10.862398169498341,76288.19251253545,87.26545100068472,0.12447535702775558,24.9997101982246,False,3402
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,24,R01ZF_REUSED_R01ZF_PERSON003,11,9,3923.0,4.48748820755497,70810.6473831008,80.9997310989034,0.05540127290145686,23.204713668308628,False,3402
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,25,R01ZF_REUSED_R01ZF_PERSON001,22,15,6922.0,7.9180202326524345,75354.74985478965,86.19769343783409,0.09185884119234493,24.693820188752024,False,2550
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,25,R01ZF_REUSED_R01ZF_PERSON002,22,17,7190.0,8.224583281244005,75796.2413929768,86.70271206422973,0.09485958495913253,24.838497368091843,False,2550
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,25,R01ZF_REUSED_R01ZF_PERSON003,12,10,4332.0,4.955340024248823,75798.43774745087,86.70522445648108,0.05715157368326746,24.83921711545426,False,2550
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,26,R01ZF_REUSED_R01ZF_PERSON001,18,15,7487.0,8.56431919703392,69734.05907060405,79.76823037070542,0.10736503940520074,22.85191469734347,False,2160
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,26,R01ZF_REUSED_R01ZF_PERSON002,18,16,8584.0,9.819168690709118,70444.96305483936,80.58142773138852,0.12185399250358901,23.084878580735065,False,2160
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,26,R01ZF_REUSED_R01ZF_PERSON003,11,9,4537.0,5.189837878581927,75750.41337786532,86.65028976563468,0.05989406258904636,24.823479485782485,False,2160
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,27,R01ZF_REUSED_R01ZF_PERSON001,21,16,8530.0,9.75739852420186,75106.47480818896,85.91369360509108,0.11357209910043552,24.612460229759048,False,2304
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,27,R01ZF_REUSED_R01ZF_PERSON002,20,16,8372.0,9.576663592569515,76034.45432227038,86.97520192176022,0.11010797768752913,24.916559962074935,False,2304
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,27,R01ZF_REUSED_R01ZF_PERSON003,11,9,4796.0,5.486105899422288,81722.40168174451,93.48159924544963,0.05868647887610173,26.780505494488025,False,2304
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,28,R01ZF_REUSED_R01ZF_PERSON001,20,16,6613.0,7.564557613194243,69336.20315074649,79.3131261778258,0.09537585993312071,22.721536949889916,False,2560
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,28,R01ZF_REUSED_R01ZF_PERSON002,18,16,5760.0,6.588817760774057,70853.98365374062,81.04930311100016,0.0812939471145164,23.21891500368421,False,2560
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,28,R01ZF_REUSED_R01ZF_PERSON003,12,10,5137.0,5.87617306199589,78242.1907576504,89.50061390727062,0.0656551145904323,25.64003720358243,False,2560
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,29,R01ZF_REUSED_R01ZF_PERSON001,20,17,7503.0,8.582621468591622,74467.53532535698,85.18281585985791,0.10075531528227107,24.40307917904955,False,3400
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,29,R01ZF_REUSED_R01ZF_PERSON002,22,20,9171.0,10.490633278482441,75988.67317844929,86.92283323885796,0.12068903977916717,24.901557439530144,False,3400
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,29,R01ZF_REUSED_R01ZF_PERSON003,13,10,5149.0,5.889899765664169,84025.83221756094,96.11647494425112,0.06127877420681931,27.535341779902563,False,3400
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,30,R01ZF_REUSED_R01ZF_PERSON001,22,19,7101.0,8.12277689570427,74162.46345071131,84.83384659145894,0.09574924658104643,24.303106847754407,False,4104
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,30,R01ZF_REUSED_R01ZF_PERSON002,19,18,6659.0,7.617176643922646,75528.28909621321,86.39620358298735,0.08816564071135387,24.750689156291074,False,4104
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,30,R01ZF_REUSED_R01ZF_PERSON003,14,12,5375.0,6.148419351416764,84385.55911958458,96.52796365971668,0.06369573249355347,27.653224613469742,False,4104
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,31,R01ZF_REUSED_R01ZF_PERSON001,24,20,6314.0,7.222533913459618,68592.64943342686,78.46258104956796,0.09205067965960555,22.477873719216987,False,3600
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,31,R01ZF_REUSED_R01ZF_PERSON002,21,18,6402.0,7.323196407026999,70128.97482587681,80.21997133291907,0.09128894320636402,22.981328950183574,False,3600
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,31,R01ZF_REUSED_R01ZF_PERSON003,11,10,5476.0,6.26395244062478,78862.26563295099,90.20991257938698,0.06943751813429977,25.843236305214933,False,3600
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,32,R01ZF_REUSED_R01ZF_PERSON001,21,20,6719.0,7.685810162264044,74039.12553298571,84.69276133748545,0.09074931600869016,24.262688899733348,False,6600
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,32,R01ZF_REUSED_R01ZF_PERSON002,23,22,6509.0,7.445592848069157,74907.59651318927,85.68619831996499,0.08689372377411596,24.54728763127479,False,6600
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,32,R01ZF_REUSED_R01ZF_PERSON003,18,15,6341.0,7.253418996713245,84063.68994064831,96.15978008978247,0.07543090250352978,27.547747790253297,False,6600
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,33,R01ZF_REUSED_R01ZF_PERSON001,25,23,6058.0,6.929697568536326,68519.54263834533,78.37895477354948,0.08841273258309498,22.453916555855706,False,4140
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,33,R01ZF_REUSED_R01ZF_PERSON002,21,20,4991.0,5.709164834031826,69856.84074098388,79.90867933780544,0.07144611675906867,22.892150362602486,False,4140
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,33,R01ZF_REUSED_R01ZF_PERSON003,12,9,6147.0,7.031503954076064,78383.59988545488,89.6623706733841,0.07842201696506487,25.686377103612372,False,4140
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,34,R01ZF_REUSED_R01ZF_PERSON001,23,22,7065.0,8.08159678469943,73658.04643062345,84.2568480114604,0.09591620118046892,24.137808930659617,False,4180
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,34,R01ZF_REUSED_R01ZF_PERSON002,19,19,5927.0,6.77984772015761,74759.36652637138,85.51663922798147,0.07928103561323316,24.49871252953116,False,4180
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,34,R01ZF_REUSED_R01ZF_PERSON003,14,10,6133.0,7.015489466463071,83554.813008742,95.57767985245738,0.07340091826138524,27.38098835599184,False,4180
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,35,R01ZF_REUSED_R01ZF_PERSON001,19,17,5656.0,6.469852995648971,73068.16597781934,83.5820884968477,0.077407170746792,23.9445045687916,False,3468
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,35,R01ZF_REUSED_R01ZF_PERSON002,18,17,5591.0,6.395500017445791,74703.8311878784,85.45311280009724,0.07484221238852884,24.480513548504618,False,3468
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,35,R01ZF_REUSED_R01ZF_PERSON003,16,12,6486.0,7.419283332704953,82872.85996100564,94.79759923562763,0.07826446442239199,27.15751172087031,False,3468
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,36,R01ZF_REUSED_R01ZF_PERSON001,19,18,7500.0,8.579189792674551,67492.40210043693,77.204016957754,0.11112361934961339,22.11732166567871,False,2880
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,36,R01ZF_REUSED_R01ZF_PERSON002,16,16,6852.0,7.837947794587472,69423.76244403339,79.4132845505219,0.09869819437579176,22.750230210081845,False,2880
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,36,R01ZF_REUSED_R01ZF_PERSON003,12,10,5199.0,5.947094364282,77455.54711557987,88.60077856000078,0.06712237139377512,25.382253365306177,False,2880
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,37,R01ZF_REUSED_R01ZF_PERSON001,19,19,7364.0,8.423620484434057,72742.15536349134,83.20916757221485,0.10123428379599442,23.83767059342371,False,3876
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,37,R01ZF_REUSED_R01ZF_PERSON002,17,17,5938.0,6.792430531853533,74363.63626603862,85.06396655996824,0.07985085585052065,24.36903136264074,False,3876
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,37,R01ZF_REUSED_R01ZF_PERSON003,15,12,6361.0,7.276296836160377,82554.42325038972,94.43334203865044,0.07705220083370846,27.05315972065002,False,3876
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,38,R01ZF_REUSED_R01ZF_PERSON001,18,18,6513.0,7.450168415958583,67300.97354679405,76.98504337196208,0.09677423158628666,22.05459035422509,False,4032
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,38,R01ZF_REUSED_R01ZF_PERSON002,16,16,5578.0,6.380629421805154,69310.0297261436,79.28318660753348,0.08047897284187702,22.712959894798992,False,4032
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,38,R01ZF_REUSED_R01ZF_PERSON003,16,14,6471.0,7.402124953119605,76802.66668344072,87.85395387476808,0.0842548869646892,25.16830385280608,False,4032
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,39,R01ZF_REUSED_R01ZF_PERSON001,17,16,6630.0,7.584003776724305,72278.6423899009,82.6789588026416,0.09172834160657083,23.685776969636848,False,3360
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,39,R01ZF_REUSED_R01ZF_PERSON002,17,14,8249.0,9.435964879969651,74662.38082703088,85.40569806507249,0.1104840203141971,24.466930227486365,False,3360
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,39,R01ZF_REUSED_R01ZF_PERSON003,17,15,6393.0,7.3129013792757895,81633.57065552023,93.37998614765549,0.07831336971620868,26.75139548625375,False,3360
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,40,R01ZF_REUSED_R01ZF_PERSON001,9,9,9967.0,11.401171288478304,71995.77074447327,82.35538419822963,0.13843868739699705,23.59307967368474,False,1170
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,40,R01ZF_REUSED_R01ZF_PERSON002,10,10,7769.0,8.88689673323848,75124.37405338763,85.93416840798508,0.10341517114643657,24.61832582871999,False,1170
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,40,R01ZF_REUSED_R01ZF_PERSON003,13,13,8290.0,9.482864450836272,80849.56980919081,92.48317387321848,0.10253610525776242,26.494477694549904,False,1170
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,41,R01ZF_REUSED_R01ZF_PERSON001,12,12,8068.0,9.228920432973105,66640.44968003884,76.22947542323087,0.1210676104188512,21.83813608123681,False,2184
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,41,R01ZF_REUSED_R01ZF_PERSON002,13,13,8492.0,9.713930629252308,70107.30104505847,80.19517886903036,0.1211286110492562,22.97422643246081,False,2184
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,41,R01ZF_REUSED_R01ZF_PERSON003,14,14,5874.0,6.71922144562271,75334.71998356028,86.17478142892747,0.07797201610733853,24.687256381699445,False,2184
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,42,R01ZF_REUSED_R01ZF_PERSON001,16,15,8948.0,10.235545368646921,71825.310729475,82.16039635546532,0.12458003883480596,23.537219771450964,False,3510
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,42,R01ZF_REUSED_R01ZF_PERSON002,14,13,8667.0,9.914111724414713,74587.0192435633,85.31949255471984,0.1161998439929337,24.44223416791648,False,3510
FULL_STREAM_P0,CAUSAL_REPLAY,RAW_FRAGMENT,R01ZF,42,R01ZF_REUSED_R01ZF_PERSON003,20,18,6180.0,7.069252389163833,80222.16749246017,91.76549339967235,0.0770360636364112,26.28887738368419,False,3510
