seed_frame,path_kind,direction,source_frame,destination_frame,object_type,status,reasons,best_score,best_offset_m,second_score,second_offset_m,second_ratio,node_support_fraction,p0_dx_px,p0_dy_px,pair_separation_m
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,60,59,SAR_BOUNDARY_NEAR,SUPPORTED,,0.03937654197216034,0.030000656843185425,-0.003592193126678467,-0.25999993085861206,-0.09122672908195412,0.9047619047619048,2.4064483642578125,-0.4574700891971588,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,59,58,SAR_BOUNDARY_NEAR,SUPPORTED,,0.04051774740219116,0.0200006365776062,-0.0022671520709991455,-0.24999991059303284,-0.055954543782869334,0.8095238095238095,2.5739049911499023,-0.3006787598133087,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,58,57,SAR_BOUNDARY_NEAR,SUPPORTED,,0.031403183937072754,0.11000081896781921,0.00010725855827331543,-0.2699999511241913,0.0034155313196345127,0.6190476190476191,2.484074592590332,-0.3439694046974182,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,57,56,SAR_BOUNDARY_NEAR,SUPPORTED,,0.03854164481163025,-0.03999948501586914,,,,0.6190476190476191,2.6037893295288086,-0.45360267162323,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,56,55,SAR_BOUNDARY_NEAR,SUPPORTED,,0.028178632259368896,0.10000079870223999,-0.002956479787826538,-0.2699999511241913,-0.10491920830698094,0.7142857142857143,2.4914700984954834,-0.3948807120323181,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,55,54,SAR_BOUNDARY_NEAR,SUPPORTED,,0.03147977590560913,5.960464477539062e-07,-0.012224256992340088,-0.2299998700618744,-0.38832096610198374,0.6190476190476191,2.500828981399536,-0.3018418252468109,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,54,53,SAR_BOUNDARY_NEAR,SUPPORTED,,0.02141544222831726,0.05000069737434387,-0.009122222661972046,-0.2699999511241913,-0.4259647111050498,0.7142857142857143,2.368711471557617,-0.4981266260147095,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,53,52,SAR_BOUNDARY_NEAR,SUPPORTED,,0.016758590936660767,0.08000075817108154,-0.001830562949180603,-0.20999982953071594,-0.10923131640954964,0.6190476190476191,2.259106159210205,-0.5292308330535889,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,52,51,SAR_BOUNDARY_NEAR,PROPAGATION_AMBIGUOUS,BOUNDARY_RESPONSE_TOO_WEAK,0.007199764251708984,0.05000069737434387,-0.01368720829486847,-0.1499997079372406,-1.9010633982382938,0.5238095238095238,2.3480536937713623,-0.3727370798587799,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,62,61,SAR_BOUNDARY_FAR,SUPPORTED,,0.03515622019767761,0.09000077843666077,-0.008792906999588013,-0.2699999511241913,-0.2501095666754546,0.7142857142857143,2.6043169498443604,-0.4545403718948364,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,61,60,SAR_BOUNDARY_FAR,SUPPORTED,,0.036427706480026245,0.010000616312026978,-0.02722121775150299,-0.28999999165534973,-0.7472668576164332,0.6190476190476191,2.5207173824310303,-0.49513861536979675,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,60,59,SAR_BOUNDARY_FAR,SUPPORTED,,0.015318602323532104,0.10000079870223999,-0.01599264144897461,-0.2799999713897705,-1.0440013462851674,0.6666666666666666,2.4064483642578125,-0.4574700891971588,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,BACKWARD,59,58,SAR_BOUNDARY_FAR,PROPAGATION_AMBIGUOUS,BOUNDARY_RESPONSE_TOO_WEAK|BOUNDARY_SUPPORT_TOO_FRAGMENTED,0.000704646110534668,0.07000073790550232,-0.012346833944320679,-0.11999964714050293,-17.522035188631364,0.47619047619047616,2.5739049911499023,-0.3006787598133087,
62,PAIR_SAFE_FROZEN,F062_FORWARD_PAIR_SAFE,62,63,SAR_BOUNDARY_NEAR,SUPPORTED,,0.025214433670043945,-0.029999464750289917,-0.02313116192817688,-0.2399998903274536,-0.9173778095066993,0.5714285714285714,2.4270596504211426,-0.4061642289161682,2.11800151044229
62,PAIR_SAFE_FROZEN,F062_FORWARD_PAIR_SAFE,62,63,SAR_BOUNDARY_FAR,SUPPORTED,,0.035209834575653076,5.960464477539062e-07,-0.012745112180709839,0.280001163482666,-0.3619759176466804,0.7142857142857143,2.4270596504211426,-0.4061642289161682,2.11800151044229
62,PAIR_SAFE_FROZEN,F062_FORWARD_PAIR_SAFE,63,64,SAR_BOUNDARY_NEAR,SUPPORTED,,0.030261963605880737,-0.03999948501586914,-0.01384805142879486,0.2700011134147644,-0.4576058450517666,0.6666666666666666,2.45310640335083,-0.3423406481742859,2.128001530707869
62,PAIR_SAFE_FROZEN,F062_FORWARD_PAIR_SAFE,63,64,SAR_BOUNDARY_FAR,SUPPORTED,,0.006755530834197998,-0.029999464750289917,-0.010435819625854492,0.16000092029571533,-1.5447815844501893,0.5238095238095238,2.45310640335083,-0.3423406481742859,2.128001530707869
62,PAIR_SAFE_FROZEN,F062_FORWARD_PAIR_SAFE,64,65,SAR_BOUNDARY_NEAR,SUPPORTED,,0.018060684204101562,-0.08999958634376526,-0.011848926544189453,0.280001163482666,-0.656061886154821,0.5714285714285714,2.475640296936035,-0.3621198534965515,2.1880016523013444
62,PAIR_SAFE_FROZEN,F062_FORWARD_PAIR_SAFE,64,65,SAR_BOUNDARY_FAR,SUPPORTED,,0.031387895345687866,-0.029999464750289917,-0.02413448691368103,0.190000981092453,-0.7689106468553546,0.6666666666666666,2.475640296936035,-0.3621198534965515,2.1880016523013444
62,PAIR_SAFE_FROZEN,F062_FORWARD_PAIR_SAFE,65,66,SAR_BOUNDARY_NEAR,SUPPORTED,,0.022035837173461914,0.010000616312026978,-0.018627449870109558,0.2900012135505676,-0.8453252637273465,0.6190476190476191,2.563577651977539,-0.36864161491394043,2.1580015915046067
62,PAIR_SAFE_FROZEN,F062_FORWARD_PAIR_SAFE,65,66,SAR_BOUNDARY_FAR,SUPPORTED,,0.013242959976196289,-0.019999444484710693,-0.024854451417922974,0.20000100135803223,-1.876804842920155,0.5714285714285714,2.563577651977539,-0.36864161491394043,2.1580015915046067
62,PAIR_SAFE_FROZEN,F062_FORWARD_PAIR_SAFE,66,67,SAR_BOUNDARY_NEAR,PROPAGATION_AMBIGUOUS,SAR_BOUNDARY_NEAR:BOUNDARY_RESPONSE_TOO_WEAK,0.004013478755950928,-0.08999958634376526,-0.008884787559509277,0.09000077843666077,-2.213737283730601,0.5714285714285714,2.681185483932495,-0.2702280580997467,2.258001794160399
62,PAIR_SAFE_FROZEN,F062_FORWARD_PAIR_SAFE,66,67,SAR_BOUNDARY_FAR,PROPAGATION_AMBIGUOUS,SAR_BOUNDARY_NEAR:BOUNDARY_RESPONSE_TOO_WEAK,0.02291664481163025,0.010000616312026978,-0.020052075386047363,0.2700011134147644,-0.8750004876748314,0.5238095238095238,2.681185483932495,-0.2702280580997467,2.258001794160399
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,FORWARD,62,63,SAR_BOUNDARY_NEAR,SUPPORTED,,0.025214433670043945,-0.029999464750289917,-0.02313116192817688,-0.2399998903274536,-0.9173778095066993,0.5714285714285714,2.4270596504211426,-0.4061642289161682,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,FORWARD,63,64,SAR_BOUNDARY_NEAR,SUPPORTED,,0.030261963605880737,-0.03999948501586914,-0.01384805142879486,0.2700011134147644,-0.4576058450517666,0.6666666666666666,2.45310640335083,-0.3423406481742859,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,FORWARD,64,65,SAR_BOUNDARY_NEAR,SUPPORTED,,0.018060684204101562,-0.08999958634376526,-0.011848926544189453,0.280001163482666,-0.656061886154821,0.5714285714285714,2.475640296936035,-0.3621198534965515,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,FORWARD,65,66,SAR_BOUNDARY_NEAR,SUPPORTED,,0.022035837173461914,0.010000616312026978,-0.018627449870109558,0.2900012135505676,-0.8453252637273465,0.6190476190476191,2.563577651977539,-0.36864161491394043,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,FORWARD,66,67,SAR_BOUNDARY_NEAR,PROPAGATION_AMBIGUOUS,BOUNDARY_RESPONSE_TOO_WEAK,0.004013478755950928,-0.08999958634376526,-0.008884787559509277,0.09000077843666077,-2.213737283730601,0.5714285714285714,2.681185483932495,-0.2702280580997467,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,FORWARD,62,63,SAR_BOUNDARY_FAR,SUPPORTED,,0.035209834575653076,5.960464477539062e-07,-0.012745112180709839,0.280001163482666,-0.3619759176466804,0.7142857142857143,2.4270596504211426,-0.4061642289161682,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,FORWARD,63,64,SAR_BOUNDARY_FAR,SUPPORTED,,0.006755530834197998,-0.029999464750289917,-0.010435819625854492,0.16000092029571533,-1.5447815844501893,0.5238095238095238,2.45310640335083,-0.3423406481742859,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,FORWARD,64,65,SAR_BOUNDARY_FAR,SUPPORTED,,0.031387895345687866,-0.029999464750289917,-0.02413448691368103,0.190000981092453,-0.7689106468553546,0.6666666666666666,2.475640296936035,-0.3621198534965515,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,FORWARD,65,66,SAR_BOUNDARY_FAR,SUPPORTED,,0.013242959976196289,-0.019999444484710693,-0.024854451417922974,0.20000100135803223,-1.876804842920155,0.5714285714285714,2.563577651977539,-0.36864161491394043,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,FORWARD,66,67,SAR_BOUNDARY_FAR,SUPPORTED,,0.02291664481163025,0.010000616312026978,-0.020052075386047363,0.2700011134147644,-0.8750004876748314,0.5238095238095238,2.681185483932495,-0.2702280580997467,
62,BOUNDARY_INDEPENDENT_DIAGNOSTIC,FORWARD,67,68,SAR_BOUNDARY_FAR,PROPAGATION_AMBIGUOUS,BOUNDARY_RESPONSE_TOO_WEAK|BOUNDARY_SUPPORT_TOO_FRAGMENTED,-0.003921568393707275,0.12000083923339844,-0.005507022142410278,-0.13999968767166138,,0.47619047619047616,2.6687638759613037,-0.29405975341796875,
