run_id,pair_index,from_frame_uid,to_frame_uid,from_frame,to_frame,condition,base_edge_id,edge_id,source_region_id,source_region_label,destination_region_id,destination_region_label,p0_dx_px,p0_dy_px,applied_dx_px,applied_dy_px,pair_comparable,p0_model,p0_model_available,comparability_reason,pair_valid_fraction,p0_holdout_median_px,p0_holdout_p90_px,display_js_divergence,display_stratum,source_support_total,warped_support_before_valid_clip,warped_support_in_destination_valid,transport_out_of_frame_or_invalid,valid_transport_fraction,q95_support_intersection_soft,q95_conditional_valid_retention,q95_source_total_retention,q95_destination_explained_fraction,q95_soft_iou,q975_source_support_total,q975_warped_support_in_destination_valid,q975_to_q95_intersection_soft,q975_to_q95_core_retention,q975_to_q975_intersection_soft,q975_to_q975_core_retention,q90_source_support_total,q90_warped_support_in_destination_valid,q90_weak_envelope_intersection_soft,q90_weak_envelope_retention,source_area_m2,destination_area_m2,destination_to_source_area_ratio,source_theta_min_deg,source_theta_max_deg,source_theta_mid_deg,destination_theta_min_deg,destination_theta_max_deg,destination_theta_mid_deg,theta_midpoint_change_deg,source_range_min_m,source_range_max_m,source_range_mid_m,destination_range_min_m,destination_range_max_m,destination_range_mid_m,range_midpoint_change_m,source_touches_observable_boundary,destination_touches_observable_boundary,source_has_truncated_support,destination_has_truncated_support,destination_region_degree_shell_count,destination_region_degree_bin,destination_component_shell_count,destination_component_shell_count_bin,destination_component_region_count,destination_static_topology_state,reference_used,identity_assignment_performed,edge_selected_as_unique,zero_q95_source_total_retention,zero_q95_conditional_valid_retention,zero_q95_destination_explained_fraction,zero_q95_soft_iou,delta_p0_source_total_retention,p0_destination_rank,p0_destination_pool_count,p0_destination_rank_percentile,source_node_frame_uid,source_node_region_id,source_node_q95_pixel_count,source_node_area_m2,source_node_touches_observable_boundary,source_node_has_truncated_support,source_node_region_degree_shell_count,source_node_region_degree_bin,source_node_component_shell_count,source_node_component_shell_count_bin,source_node_component_region_count,source_node_static_topology_state,source_node_structure_state,destination_node_frame_uid,destination_node_region_id,destination_node_q95_pixel_count,destination_node_area_m2,destination_node_touches_observable_boundary,destination_node_has_truncated_support,destination_node_region_degree_shell_count,destination_node_region_degree_bin,destination_node_component_shell_count,destination_node_component_shell_count_bin,destination_node_component_region_count,destination_node_static_topology_state,destination_node_structure_state,support_size_stratum,pre_reference_structural_control_cost,source_is_reference_mapped,destination_is_reference_mapped,reference_free_endpoint_pair,selection_semantics
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0025__TO__R02ZF_SARF000477__Q095__R0020,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0025__TO__R02ZF_SARF000477__Q095__R0020,R02ZF_SARF000476__Q095__R0025,25,R02ZF_SARF000477__Q095__R0020,20,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,615.0,615.0,615.0,0.0,1.0,277.4990234375,0.4512179242886179,0.4512179242886179,0.9343401462542088,0.4373500336294055,154.0,154.0,146.2802734375,0.9498719054383116,88.5927734375,0.5752777495941559,1381.0,1381.0,553.498046875,0.400795109974656,0.7034935629993133,0.3397359157899123,0.4829268292682927,-34.55550003051758,-29.28602600097656,-31.92076301574707,-31.913175582885746,-29.21330070495605,-30.5632381439209,1.357524871826172,17.19410129887515,18.04111304190944,17.617607170392294,17.29728734028317,17.79067230763141,17.54397982395729,-0.0736273464350034,False,False,False,False,2,2,2,2,6,MULTIPLE_SHELLS_MULTIPLE_REGIONS,False,False,False,0.3772357723577236,0.3772357723577236,0.7811447811447811,0.3411764705882353,0.0739821519308943,1,38,1.0,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0025,615,0.7034935629993133,False,False,2,2,2,2,4,MULTIPLE_SHELLS_MULTIPLE_REGIONS,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0020,297,0.3397359157899123,False,False,2,2,2,2,6,MULTIPLE_SHELLS_MULTIPLE_REGIONS,COMPACT_OR_UNRESOLVED_SHAPE,LARGE_Q4,1.0730224498040561,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0026__TO__R02ZF_SARF000477__Q095__R0026,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0026__TO__R02ZF_SARF000477__Q095__R0026,R02ZF_SARF000476__Q095__R0026,26,R02ZF_SARF000477__Q095__R0026,26,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,283.0,283.0,283.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,580.0,580.0,0.0,0.0,0.3237214281769198,0.2390734222225309,0.7385159010600707,-17.922061920166016,10.532451629638672,-3.694805145263672,-4.351904392242432,2.0533864498138428,-1.1492589712142944,2.545546174049377,1.5482481213489323,1.994371483017057,1.7713098021829947,2.901095908173015,3.849204364160153,3.3751501361665843,1.6038403339835896,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.0,0.0,0.0,0.0,0.0,26,38,0.32432432432432434,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0026,283,0.3237214281769198,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0026,209,0.2390734222225309,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,MEDIUM_Q3,2.4160622144718915,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0027__TO__R02ZF_SARF000477__Q095__R0029,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0027__TO__R02ZF_SARF000477__Q095__R0029,R02ZF_SARF000476__Q095__R0027,27,R02ZF_SARF000477__Q095__R0029,29,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,198.0,198.0,198.0,0.0,1.0,130.7490234375,0.660348603219697,0.660348603219697,0.849019632711039,0.5909534297606384,20.0,20.0,20.0,1.0,0.0,0.0,447.0,447.0,363.9912109375,0.8142980110458613,0.2264906105266082,0.1761593637429175,0.7777777777777778,46.47041702270508,48.54824447631836,47.50933074951172,46.98843765258789,48.740081787109375,47.86425971984863,0.354928970336914,13.11944479583367,13.69499401743596,13.407219406634816,13.121665981376724,13.62940711495095,13.375536548163836,-0.0316828584709796,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.6717171717171717,0.6717171717171717,0.8636363636363636,0.6073059360730594,-0.011368568497474696,1,38,1.0,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0027,198,0.2264906105266082,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0029,154,0.1761593637429175,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,SMALL_Q2,0.35398308081926844,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0028__TO__R02ZF_SARF000477__Q095__R0008,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0028__TO__R02ZF_SARF000477__Q095__R0008,R02ZF_SARF000476__Q095__R0028,28,R02ZF_SARF000477__Q095__R0008,8,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,69.0,69.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,153.0,153.0,0.0,0.0,0.0789285460926058,1.2308277622557091,15.59420289855074,15.516571998596191,16.429309844970703,15.972940921783447,20.67816162109375,25.1618595123291,22.920010566711422,6.9470696449279785,17.648892135263434,17.96945090796234,17.80917152161289,17.37847518118976,18.875894846514523,18.12718501385214,0.3180134922392525,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.0,0.0,0.0,0.0,0.0,8,38,0.8108108108108107,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0028,69,0.0789285460926058,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0008,1076,1.2308277622557091,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,TINY_Q1,4.45432665734932,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0029__TO__R02ZF_SARF000477__Q095__R0009,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0029__TO__R02ZF_SARF000477__Q095__R0009,R02ZF_SARF000476__Q095__R0029,29,R02ZF_SARF000477__Q095__R0009,9,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,115.0,115.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3248.0,3248.0,804.5,0.2476908866995074,0.1315475768210098,0.4003621903248124,3.0434782608695654,16.783573150634766,19.36613273620605,18.07485294342041,8.197773933410645,12.336966514587402,10.267370223999023,-7.807482719421387,9.097466102532332,9.482656007357107,9.29006105494472,7.702191039854933,8.564428018923405,8.13330952938917,-1.1567515255555492,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.0,0.0,0.0,0.0,0.0,10,38,0.7567567567567568,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0029,115,0.1315475768210098,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0009,350,0.4003621903248124,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,SMALL_Q2,3.831249095560036,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0030__TO__R02ZF_SARF000477__Q095__R0029,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0030__TO__R02ZF_SARF000477__Q095__R0029,R02ZF_SARF000476__Q095__R0030,30,R02ZF_SARF000477__Q095__R0029,29,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,206.0,206.0,206.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,542.0,542.0,0.0,0.0,0.235641746305461,0.1761593637429175,0.7475728155339808,49.76064682006836,52.31329727172852,51.03697204589844,46.98843765258789,48.740081787109375,47.86425971984863,-3.1727123260498047,11.000998373491916,11.775875258146616,11.388436815819263,13.121665981376724,13.62940711495095,13.375536548163836,1.9870997323445716,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.0,0.0,0.0,0.0,0.0,29,38,0.2432432432432432,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0030,206,0.235641746305461,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0029,154,0.1761593637429175,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,SMALL_Q2,2.912565763930484,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0031__TO__R02ZF_SARF000477__Q095__R0009,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0031__TO__R02ZF_SARF000477__Q095__R0009,R02ZF_SARF000476__Q095__R0031,31,R02ZF_SARF000477__Q095__R0009,9,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,174.0,174.0,174.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,3248.0,3248.0,804.5,0.2476908866995074,0.1990372031900496,0.4003621903248124,2.011494252873563,14.42739200592041,20.45745277404785,17.44242238998413,8.197773933410645,12.336966514587402,10.267370223999023,-7.175052165985107,7.293888729234243,7.6127620019369555,7.453325365585599,7.702191039854933,8.564428018923405,8.13330952938917,0.6799841638035709,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.0,0.0,0.0,0.0,0.0,9,38,0.7837837837837838,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0031,174,0.1990372031900496,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0009,350,0.4003621903248124,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,SMALL_Q2,2.8138724522695227,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0032__TO__R02ZF_SARF000477__Q095__R0026,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0032__TO__R02ZF_SARF000477__Q095__R0026,R02ZF_SARF000476__Q095__R0032,32,R02ZF_SARF000477__Q095__R0026,26,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,81.0,81.0,81.0,0.0,1.0,50.625,0.625,0.625,0.2422248803827751,0.2114882506527415,0.0,0.0,0.0,,0.0,,212.0,212.0,162.4052734375,0.7660626105542453,0.0926552497608851,0.2390734222225309,2.580246913580249,-2.928015947341919,1.392138957977295,-0.767938494682312,-4.351904392242432,2.0533864498138428,-1.1492589712142944,-0.3813204765319824,3.0026532178027208,3.408916259214913,3.205784738508817,2.901095908173015,3.849204364160153,3.3751501361665843,0.1693653976577671,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.9876543209876544,0.9876543209876544,0.3827751196172249,0.3809523809523809,-0.3626543209876544,1,38,1.0,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0032,81,0.0926552497608851,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0026,209,0.2390734222225309,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,SMALL_Q2,1.1935145902565367,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0033__TO__R02ZF_SARF000477__Q095__R0004,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0033__TO__R02ZF_SARF000477__Q095__R0004,R02ZF_SARF000476__Q095__R0033,33,R02ZF_SARF000477__Q095__R0004,4,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,58.0,58.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,229.0,229.0,0.0,0.0,0.0663457343966832,1.175920947582592,17.724137931034484,-0.5797563791275024,0.1266116946935653,-0.2265723422169685,-2.2807188034057617,2.449916124343872,0.0845986604690551,0.3111710026860237,19.10158463779886,19.37255482395947,19.237069730879163,16.53113831108946,17.748808327321832,17.139973319205644,-2.097096411673519,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.0,0.0,0.0,0.0,0.0,4,38,0.9189189189189189,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0033,58,0.0663457343966832,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0004,1028,1.175920947582592,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,TINY_Q1,5.034258047679415,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0034__TO__R02ZF_SARF000477__Q095__R0018,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0034__TO__R02ZF_SARF000477__Q095__R0018,R02ZF_SARF000476__Q095__R0034,34,R02ZF_SARF000477__Q095__R0018,18,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,56.0,56.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,456.0,456.0,0.0,0.0,0.0640579504519699,0.4838663043068448,7.55357142857144,36.36589050292969,37.31589126586914,36.84089088439941,39.98308563232422,42.35892868041992,41.17100715637207,4.330116271972656,17.81650907181064,18.05995596164641,17.938232516728526,16.115462841116173,17.18729633777601,16.651379589446094,-1.2868529272824318,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.0,0.0,0.0,0.0,0.0,18,38,0.5405405405405406,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0034,56,0.0640579504519699,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0018,423,0.4838663043068448,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,TINY_Q1,4.174896669988093,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0035__TO__R02ZF_SARF000477__Q095__R0014,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0035__TO__R02ZF_SARF000477__Q095__R0014,R02ZF_SARF000476__Q095__R0035,35,R02ZF_SARF000477__Q095__R0014,14,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,150.0,150.0,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,534.0,534.0,0.0,0.0,0.171583795853491,0.7034935629993133,4.100000000000001,38.28682327270508,41.12548828125,39.70615577697754,30.68730735778809,33.724735260009766,32.206021308898926,-7.500134468078613,19.173292186320257,19.406025365218813,19.28965877576953,18.459366821123684,19.40785846258148,18.933612641852584,-0.3560461339169514,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.0,0.0,0.0,0.0,0.0,14,38,0.6486486486486487,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0035,150,0.171583795853491,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0014,615,0.7034935629993133,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,SMALL_Q2,3.2670600012429363,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0036__TO__R02ZF_SARF000477__Q095__R0023,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0036__TO__R02ZF_SARF000477__Q095__R0023,R02ZF_SARF000476__Q095__R0036,36,R02ZF_SARF000477__Q095__R0023,23,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,61.0,61.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,532.0,532.0,0.0,0.0,0.069777410313753,0.3248653201492764,4.655737704918035,-7.708573341369629,-6.185392379760742,-6.9469828605651855,-14.669390678405762,-11.41611099243164,-13.0427508354187,-6.095767974853516,15.219575726789984,15.4127755187601,15.316175622775042,14.027230528626546,14.534842643523785,14.281036586075166,-1.035139036699876,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.0,0.0,0.0,0.0,0.0,23,38,0.4054054054054054,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0036,61,0.069777410313753,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0023,284,0.3248653201492764,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,TINY_Q1,3.7923930056584743,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF,4,R02ZF_SARF000476,R02ZF_SARF000477,476,477,P0,R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0037__TO__R02ZF_SARF000477__Q095__R0022,P0__R02ZF_SARF000476__R02ZF_SARF000476__Q095__R0037__TO__R02ZF_SARF000477__Q095__R0022,R02ZF_SARF000476__Q095__R0037,37,R02ZF_SARF000477__Q095__R0022,22,3.0372543949464728,0.0162726537225189,3.0372543949464728,0.0162726537225189,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.507472682643581,0.7201284224505061,2.446766261276619,0.4939697279739105,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,78.0,78.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,3248.0,3248.0,1195.1884765625,0.3679767477101293,0.0892235738438153,1.3372097156848737,14.987179487179496,30.530086517333984,34.44572067260742,32.4879035949707,19.63513946533203,30.72669792175293,25.18091869354248,-7.306984901428223,8.41428227553942,8.741345653857433,8.577813964698427,8.361486284691159,9.514159271829715,8.937822778260436,0.3600088135620094,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.0384615384615384,0.0384615384615384,0.0025662959794696,0.0024115755627009,-0.0384615384615384,22,38,0.43243243243243246,R02ZF_SARF000476,R02ZF_SARF000476__Q095__R0037,78,0.0892235738438153,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,R02ZF_SARF000477,R02ZF_SARF000477__Q095__R0022,1169,1.3372097156848737,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,SMALL_Q2,4.528600928630131,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
