supported_base_edge_id,supported_target_ids,supported_from_frame,supported_to_frame,control_rank,supported_match_cost,run_id,pair_index,from_frame_uid,to_frame_uid,from_frame,to_frame,condition,base_edge_id,edge_id,source_region_id,source_region_label,destination_region_id,destination_region_label,p0_dx_px,p0_dy_px,applied_dx_px,applied_dy_px,pair_comparable,p0_model,p0_model_available,comparability_reason,pair_valid_fraction,p0_holdout_median_px,p0_holdout_p90_px,display_js_divergence,display_stratum,source_support_total,warped_support_before_valid_clip,warped_support_in_destination_valid,transport_out_of_frame_or_invalid,valid_transport_fraction,q95_support_intersection_soft,q95_conditional_valid_retention,q95_source_total_retention,q95_destination_explained_fraction,q95_soft_iou,q975_source_support_total,q975_warped_support_in_destination_valid,q975_to_q95_intersection_soft,q975_to_q95_core_retention,q975_to_q975_intersection_soft,q975_to_q975_core_retention,q90_source_support_total,q90_warped_support_in_destination_valid,q90_weak_envelope_intersection_soft,q90_weak_envelope_retention,source_area_m2,destination_area_m2,destination_to_source_area_ratio,source_theta_min_deg,source_theta_max_deg,source_theta_mid_deg,destination_theta_min_deg,destination_theta_max_deg,destination_theta_mid_deg,theta_midpoint_change_deg,source_range_min_m,source_range_max_m,source_range_mid_m,destination_range_min_m,destination_range_max_m,destination_range_mid_m,range_midpoint_change_m,source_touches_observable_boundary,destination_touches_observable_boundary,source_has_truncated_support,destination_has_truncated_support,destination_region_degree_shell_count,destination_region_degree_bin,destination_component_shell_count,destination_component_shell_count_bin,destination_component_region_count,destination_static_topology_state,reference_used,identity_assignment_performed,edge_selected_as_unique,zero_q95_source_total_retention,zero_q95_conditional_valid_retention,zero_q95_destination_explained_fraction,zero_q95_soft_iou,delta_p0_source_total_retention,p0_destination_rank,p0_destination_pool_count,p0_destination_rank_percentile,source_node_frame_uid,source_node_region_id,source_node_q95_pixel_count,source_node_area_m2,source_node_touches_observable_boundary,source_node_has_truncated_support,source_node_region_degree_shell_count,source_node_region_degree_bin,source_node_component_shell_count,source_node_component_shell_count_bin,source_node_component_region_count,source_node_static_topology_state,source_node_structure_state,destination_node_frame_uid,destination_node_region_id,destination_node_q95_pixel_count,destination_node_area_m2,destination_node_touches_observable_boundary,destination_node_has_truncated_support,destination_node_region_degree_shell_count,destination_node_region_degree_bin,destination_node_component_shell_count,destination_node_component_shell_count_bin,destination_node_component_region_count,destination_node_static_topology_state,destination_node_structure_state,support_size_stratum,pre_reference_structural_control_cost,source_is_reference_mapped,destination_is_reference_mapped,reference_free_endpoint_pair,selection_semantics
R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,482,483,1,2.3794172846478903,R02ZF,10,R02ZF_SARF000482,R02ZF_SARF000483,482,483,P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0007__TO__R02ZF_SARF000483__Q095__R0007,P0__R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0007__TO__R02ZF_SARF000483__Q095__R0007,R02ZF_SARF000482__Q095__R0007,7,R02ZF_SARF000483__Q095__R0007,7,2.746452925701901,0.0497311653383237,2.746452925701901,0.0497311653383237,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.508678539379223,0.7793857323845625,2.535878092372124,0.0030684861629768,BASELINE_GLOBAL_DISPLAY_DISTRIBUTION,816.0,816.0,816.0,0.0,1.0,692.515625,0.8486711090686274,0.8486711090686274,0.8592005272952854,0.7450535411098224,533.0,533.0,500.328125,0.9387019230769232,441.234375,0.8278318480300187,1188.0,1188.0,1040.296875,0.8756707702020202,0.9334158494429914,0.9219769297194254,0.9877450980392156,0.0292545296251773,4.59581184387207,2.312533186748624,-0.0861361622810363,5.080507278442383,2.497185558080673,0.1846523713320493,16.676636285653572,17.56997811952011,17.12330720258684,16.62626429770859,17.49582437688299,17.06104433729579,-0.0622628652910499,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.8468137254901961,0.8468137254901961,0.8573200992555832,0.7422126745435016,0.0018573835784313486,1,50,1.0,R02ZF_SARF000482,R02ZF_SARF000482__Q095__R0007,816,0.9334158494429914,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000483,R02ZF_SARF000483__Q095__R0007,806,0.9219769297194254,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,LARGE_Q4,0.11152395201493842,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,482,483,2,2.6126252946239967,R02ZF,10,R02ZF_SARF000482,R02ZF_SARF000483,482,483,P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0005__TO__R02ZF_SARF000483__Q095__R0006,P0__R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0005__TO__R02ZF_SARF000483__Q095__R0006,R02ZF_SARF000482__Q095__R0005,5,R02ZF_SARF000483__Q095__R0006,6,2.746452925701901,0.0497311653383237,2.746452925701901,0.0497311653383237,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.508678539379223,0.7793857323845625,2.535878092372124,0.0030684861629768,BASELINE_GLOBAL_DISPLAY_DISTRIBUTION,806.0,806.0,806.0,0.0,1.0,596.9375,0.7406172456575683,0.7406172456575683,0.970630081300813,0.724383769434964,581.0,581.0,506.359375,0.8715307659208261,385.40625,0.6633498278829604,1099.0,1099.0,860.8125,0.783268880800728,0.9219769297194254,0.7034935629993133,0.7630272952853597,22.629518508911133,27.117048263549805,24.87328338623047,23.07927894592285,27.44561195373535,25.2624454498291,0.3891620635986328,17.796027098801186,18.72343399199064,18.25973054539591,17.936199182379166,18.64757720281726,18.29188819259821,0.0321576472023039,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.7096774193548387,0.7096774193548387,0.930081300813008,0.673733804475854,0.03093982630272951,1,50,1.0,R02ZF_SARF000482,R02ZF_SARF000482__Q095__R0005,806,0.9219769297194254,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000483,R02ZF_SARF000483__Q095__R0006,615,0.7034935629993133,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,LARGE_Q4,0.380451534622141,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,482,483,3,2.6877498032139293,R02ZF,10,R02ZF_SARF000482,R02ZF_SARF000483,482,483,P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0004__TO__R02ZF_SARF000483__Q095__R0004,P0__R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0004__TO__R02ZF_SARF000483__Q095__R0004,R02ZF_SARF000482__Q095__R0004,4,R02ZF_SARF000483__Q095__R0004,4,2.746452925701901,0.0497311653383237,2.746452925701901,0.0497311653383237,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.508678539379223,0.7793857323845625,2.535878092372124,0.0030684861629768,BASELINE_GLOBAL_DISPLAY_DISTRIBUTION,1056.0,1056.0,1056.0,0.0,1.0,853.640625,0.8083718039772727,0.8083718039772727,0.9789456708715596,0.7945578033421079,724.0,724.0,681.125,0.9407803867403316,616.296875,0.8512387776243094,4674.0,4674.0,1175.421875,0.251480931750107,1.207949922808577,0.9974737998949614,0.8257575757575758,-16.569114685058594,-5.145108699798584,-10.857111692428589,-13.550386428833008,-4.702332496643066,-9.126359462738035,1.7307522296905518,12.12349905282969,12.840831543248203,12.482165298038948,12.111535408949798,12.806916145590597,12.459225777270198,-0.0229395207687481,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.75,0.75,0.908256880733945,0.6971830985915493,0.05837180397727271,1,50,1.0,R02ZF_SARF000482,R02ZF_SARF000482__Q095__R0004,1056,1.207949922808577,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,R02ZF_SARF000483,R02ZF_SARF000483__Q095__R0004,872,0.9974737998949614,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,LARGE_Q4,0.5605440070640855,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,482,483,4,3.03518310109374,R02ZF,10,R02ZF_SARF000482,R02ZF_SARF000483,482,483,P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0011__TO__R02ZF_SARF000483__Q095__R0009,P0__R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0011__TO__R02ZF_SARF000483__Q095__R0009,R02ZF_SARF000482__Q095__R0011,11,R02ZF_SARF000483__Q095__R0009,9,2.746452925701901,0.0497311653383237,2.746452925701901,0.0497311653383237,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.508678539379223,0.7793857323845625,2.535878092372124,0.0030684861629768,BASELINE_GLOBAL_DISPLAY_DISTRIBUTION,978.0,978.0,978.0,0.0,1.0,959.0625,0.9806365030674846,0.9806365030674846,0.8162234042553191,0.8032769722033188,394.0,394.0,394.0,1.0,388.328125,0.9856043781725888,2350.0,2350.0,1853.953125,0.7889162234042553,1.1187263489647616,1.3440730675190131,1.2014314928425358,-2.2469491958618164,0.7931872010231018,-0.7268809974193573,-1.978809833526612,1.046768069267273,-0.4660208821296693,0.260860115289688,13.422117451304157,15.687258109383068,14.554687780343611,13.319513542166712,15.891281020128485,14.6053972811476,0.0507095008039861,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.9376278118609408,0.9376278118609408,0.7804255319148936,0.7419093851132686,0.043008691206543825,1,50,1.0,R02ZF_SARF000482,R02ZF_SARF000482__Q095__R0011,978,1.1187263489647616,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,R02ZF_SARF000483,R02ZF_SARF000483__Q095__R0009,1175,1.3440730675190131,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,LARGE_Q4,0.2863952804053657,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0001__TO__R02ZF_SARF000483__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,482,483,5,3.117303735833393,R02ZF,10,R02ZF_SARF000482,R02ZF_SARF000483,482,483,P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0013__TO__R02ZF_SARF000483__Q095__R0020,P0__R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0013__TO__R02ZF_SARF000483__Q095__R0020,R02ZF_SARF000482__Q095__R0013,13,R02ZF_SARF000483__Q095__R0020,20,2.746452925701901,0.0497311653383237,2.746452925701901,0.0497311653383237,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.508678539379223,0.7793857323845625,2.535878092372124,0.0030684861629768,BASELINE_GLOBAL_DISPLAY_DISTRIBUTION,1309.0,1309.0,1309.0,0.0,1.0,1009.125,0.770912910618793,0.770912910618793,0.8993983957219251,0.7097142857142857,582.0,582.0,469.234375,0.8062446305841925,283.1875,0.4865764604810996,2085.0,2085.0,1788.84375,0.8579586330935252,1.4973545918147988,1.2834467929841131,0.8571428571428571,14.33167552947998,23.331682205200195,18.831678867340088,15.490275382995604,23.818872451782227,19.65457391738892,0.8228950500488281,15.680037192069316,16.553156122429797,16.116596657249556,15.616911965941268,16.362091847601214,15.989501906771242,-0.1270947504783137,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.7662337662337663,0.7662337662337663,0.8939393939393939,0.7023809523809523,0.004679144385026701,1,50,1.0,R02ZF_SARF000482,R02ZF_SARF000482__Q095__R0013,1309,1.4973545918147988,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,R02ZF_SARF000483,R02ZF_SARF000483__Q095__R0020,1122,1.2834467929841131,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,LARGE_Q4,0.4458244403153377,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,482,483,1,4.327900639600896,R02ZF,10,R02ZF_SARF000482,R02ZF_SARF000483,482,483,P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0013__TO__R02ZF_SARF000483__Q095__R0020,P0__R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0013__TO__R02ZF_SARF000483__Q095__R0020,R02ZF_SARF000482__Q095__R0013,13,R02ZF_SARF000483__Q095__R0020,20,2.746452925701901,0.0497311653383237,2.746452925701901,0.0497311653383237,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.508678539379223,0.7793857323845625,2.535878092372124,0.0030684861629768,BASELINE_GLOBAL_DISPLAY_DISTRIBUTION,1309.0,1309.0,1309.0,0.0,1.0,1009.125,0.770912910618793,0.770912910618793,0.8993983957219251,0.7097142857142857,582.0,582.0,469.234375,0.8062446305841925,283.1875,0.4865764604810996,2085.0,2085.0,1788.84375,0.8579586330935252,1.4973545918147988,1.2834467929841131,0.8571428571428571,14.33167552947998,23.331682205200195,18.831678867340088,15.490275382995604,23.818872451782227,19.65457391738892,0.8228950500488281,15.680037192069316,16.553156122429797,16.116596657249556,15.616911965941268,16.362091847601214,15.989501906771242,-0.1270947504783137,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.7662337662337663,0.7662337662337663,0.8939393939393939,0.7023809523809523,0.004679144385026701,1,50,1.0,R02ZF_SARF000482,R02ZF_SARF000482__Q095__R0013,1309,1.4973545918147988,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,R02ZF_SARF000483,R02ZF_SARF000483__Q095__R0020,1122,1.2834467929841131,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,LARGE_Q4,0.4458244403153377,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,482,483,2,4.4075252552742885,R02ZF,10,R02ZF_SARF000482,R02ZF_SARF000483,482,483,P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0011__TO__R02ZF_SARF000483__Q095__R0009,P0__R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0011__TO__R02ZF_SARF000483__Q095__R0009,R02ZF_SARF000482__Q095__R0011,11,R02ZF_SARF000483__Q095__R0009,9,2.746452925701901,0.0497311653383237,2.746452925701901,0.0497311653383237,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.508678539379223,0.7793857323845625,2.535878092372124,0.0030684861629768,BASELINE_GLOBAL_DISPLAY_DISTRIBUTION,978.0,978.0,978.0,0.0,1.0,959.0625,0.9806365030674846,0.9806365030674846,0.8162234042553191,0.8032769722033188,394.0,394.0,394.0,1.0,388.328125,0.9856043781725888,2350.0,2350.0,1853.953125,0.7889162234042553,1.1187263489647616,1.3440730675190131,1.2014314928425358,-2.2469491958618164,0.7931872010231018,-0.7268809974193573,-1.978809833526612,1.046768069267273,-0.4660208821296693,0.260860115289688,13.422117451304157,15.687258109383068,14.554687780343611,13.319513542166712,15.891281020128485,14.6053972811476,0.0507095008039861,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.9376278118609408,0.9376278118609408,0.7804255319148936,0.7419093851132686,0.043008691206543825,1,50,1.0,R02ZF_SARF000482,R02ZF_SARF000482__Q095__R0011,978,1.1187263489647616,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,R02ZF_SARF000483,R02ZF_SARF000483__Q095__R0009,1175,1.3440730675190131,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,LARGE_Q4,0.2863952804053657,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,482,483,3,4.73198095412633,R02ZF,10,R02ZF_SARF000482,R02ZF_SARF000483,482,483,P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0024__TO__R02ZF_SARF000483__Q095__R0016,P0__R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0024__TO__R02ZF_SARF000483__Q095__R0016,R02ZF_SARF000482__Q095__R0024,24,R02ZF_SARF000483__Q095__R0016,16,2.746452925701901,0.0497311653383237,2.746452925701901,0.0497311653383237,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.508678539379223,0.7793857323845625,2.535878092372124,0.0030684861629768,BASELINE_GLOBAL_DISPLAY_DISTRIBUTION,1292.0,1292.0,1292.0,0.0,1.0,1208.03125,0.9350087074303406,0.9350087074303406,0.7626459911616161,0.7242529274004684,320.0,320.0,320.0,1.0,289.71875,0.90537109375,2136.0,2136.0,1998.953125,0.9358394779962548,1.4779084282847363,1.8119248842128657,1.2260061919504643,22.829910278320312,33.203338623046875,28.016624450683597,23.81731033325196,34.616329193115234,29.216819763183597,1.2001953125,8.074259745229867,9.561268635470986,8.817764190350427,8.044130271629843,9.643917999950514,8.844024135790178,0.0262599454397509,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.9086687306501549,0.9086687306501549,0.7411616161616161,0.6897767332549941,0.026339976780185737,1,50,1.0,R02ZF_SARF000482,R02ZF_SARF000482__Q095__R0024,1292,1.4779084282847363,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000483,R02ZF_SARF000483__Q095__R0016,1584,1.8119248842128657,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,LARGE_Q4,0.4700608959715749,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,482,483,4,4.837346339530066,R02ZF,10,R02ZF_SARF000482,R02ZF_SARF000483,482,483,P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0007__TO__R02ZF_SARF000483__Q095__R0007,P0__R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0007__TO__R02ZF_SARF000483__Q095__R0007,R02ZF_SARF000482__Q095__R0007,7,R02ZF_SARF000483__Q095__R0007,7,2.746452925701901,0.0497311653383237,2.746452925701901,0.0497311653383237,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.508678539379223,0.7793857323845625,2.535878092372124,0.0030684861629768,BASELINE_GLOBAL_DISPLAY_DISTRIBUTION,816.0,816.0,816.0,0.0,1.0,692.515625,0.8486711090686274,0.8486711090686274,0.8592005272952854,0.7450535411098224,533.0,533.0,500.328125,0.9387019230769232,441.234375,0.8278318480300187,1188.0,1188.0,1040.296875,0.8756707702020202,0.9334158494429914,0.9219769297194254,0.9877450980392156,0.0292545296251773,4.59581184387207,2.312533186748624,-0.0861361622810363,5.080507278442383,2.497185558080673,0.1846523713320493,16.676636285653572,17.56997811952011,17.12330720258684,16.62626429770859,17.49582437688299,17.06104433729579,-0.0622628652910499,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.8468137254901961,0.8468137254901961,0.8573200992555832,0.7422126745435016,0.0018573835784313486,1,50,1.0,R02ZF_SARF000482,R02ZF_SARF000482__Q095__R0007,816,0.9334158494429914,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000483,R02ZF_SARF000483__Q095__R0007,806,0.9219769297194254,False,False,0,0,0,0,1,REGION_NO_SHELL,COMPACT_OR_UNRESOLVED_SHAPE,LARGE_Q4,0.11152395201493842,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0012__TO__R02ZF_SARF000483__Q095__R0008,R02ZF_SARPERSON01;R02ZF_SARPERSON02,482,483,5,4.849354865019617,R02ZF,10,R02ZF_SARF000482,R02ZF_SARF000483,482,483,P0,R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0004__TO__R02ZF_SARF000483__Q095__R0004,P0__R02ZF_SARF000482__R02ZF_SARF000482__Q095__R0004__TO__R02ZF_SARF000483__Q095__R0004,R02ZF_SARF000482__Q095__R0004,4,R02ZF_SARF000483__Q095__R0004,4,2.746452925701901,0.0497311653383237,2.746452925701901,0.0497311653383237,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.508678539379223,0.7793857323845625,2.535878092372124,0.0030684861629768,BASELINE_GLOBAL_DISPLAY_DISTRIBUTION,1056.0,1056.0,1056.0,0.0,1.0,853.640625,0.8083718039772727,0.8083718039772727,0.9789456708715596,0.7945578033421079,724.0,724.0,681.125,0.9407803867403316,616.296875,0.8512387776243094,4674.0,4674.0,1175.421875,0.251480931750107,1.207949922808577,0.9974737998949614,0.8257575757575758,-16.569114685058594,-5.145108699798584,-10.857111692428589,-13.550386428833008,-4.702332496643066,-9.126359462738035,1.7307522296905518,12.12349905282969,12.840831543248203,12.482165298038948,12.111535408949798,12.806916145590597,12.459225777270198,-0.0229395207687481,False,False,False,False,0,0,0,0,1,REGION_NO_SHELL,False,False,False,0.75,0.75,0.908256880733945,0.6971830985915493,0.05837180397727271,1,50,1.0,R02ZF_SARF000482,R02ZF_SARF000482__Q095__R0004,1056,1.207949922808577,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,R02ZF_SARF000483,R02ZF_SARF000483__Q095__R0004,872,0.9974737998949614,False,False,0,0,0,0,1,REGION_NO_SHELL,EXTENDED_OR_RIDGE_RESPONSE,LARGE_Q4,0.5605440070640855,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,487,488,1,1.615578642230413,R02ZF,15,R02ZF_SARF000487,R02ZF_SARF000488,487,488,P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0025__TO__R02ZF_SARF000488__Q095__R0026,P0__R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0025__TO__R02ZF_SARF000488__Q095__R0026,R02ZF_SARF000487__Q095__R0025,25,R02ZF_SARF000488__Q095__R0026,26,3.014016426564349,0.0893880148242697,3.014016426564349,0.0893880148242697,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.5064004434121622,0.5183873273916455,1.8689388669321343,0.1697450593617777,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,638.0,638.0,638.0,0.0,1.0,312.4375,0.4897139498432601,0.4897139498432601,0.929873511904762,0.4722720831365139,129.0,129.0,129.0,1.0,19.0,0.1472868217054263,1301.0,1301.0,1097.65625,0.8437019600307456,0.7298030783635153,0.38434770271182,0.5266457680250785,-32.44352722167969,-26.55061912536621,-29.49707317352295,-29.634334564208984,-26.70411491394043,-28.169224739074707,1.3278484344482422,16.66325962922329,17.57750042446331,17.1203800268433,16.568774607391447,17.311236839639285,16.940005723515366,-0.1803743033279339,False,False,False,False,3,3,5,3,16,MULTIPLE_SHELLS_MULTIPLE_REGIONS,False,False,False,0.45141065830721,0.45141065830721,0.8571428571428571,0.4198250728862974,0.03830329153605011,1,40,1.0,R02ZF_SARF000487,R02ZF_SARF000487__Q095__R0025,638,0.7298030783635153,False,False,3,3,4,3,15,MULTIPLE_SHELLS_MULTIPLE_REGIONS,COMPACT_OR_UNRESOLVED_SHAPE,R02ZF_SARF000488,R02ZF_SARF000488__Q095__R0026,336,0.38434770271182,False,False,3,3,5,3,16,MULTIPLE_SHELLS_MULTIPLE_REGIONS,COMPACT_OR_UNRESOLVED_SHAPE,LARGE_Q4,1.0871711135991677,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0002__TO__R02ZF_SARF000488__Q095__R0001,R02ZF_SARPERSON03;R02ZF_SARPERSON04,487,488,2,4.776371428587234,R02ZF,15,R02ZF_SARF000487,R02ZF_SARF000488,487,488,P0,R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0005__TO__R02ZF_SARF000488__Q095__R0005,P0__R02ZF_SARF000487__R02ZF_SARF000487__Q095__R0005__TO__R02ZF_SARF000488__Q095__R0005,R02ZF_SARF000487__Q095__R0005,5,R02ZF_SARF000488__Q095__R0005,5,3.014016426564349,0.0893880148242697,3.014016426564349,0.0893880148242697,True,M1_GLOBAL_TRANSLATION,True,COMPARABLE,0.5064004434121622,0.5183873273916455,1.8689388669321343,0.1697450593617777,HIGH_GLOBAL_DISPLAY_DISTRIBUTION_CHANGE,883.0,883.0,883.0,0.0,1.0,867.5625,0.9825169875424687,0.9825169875424687,0.7472545219638242,0.7374488657493492,588.0,588.0,588.0,1.0,568.5625,0.9669430272108844,2628.0,2628.0,2540.09375,0.9665501331811264,1.010056611590884,1.328058579906021,1.3148357870894678,-14.942096710205078,-2.754918336868286,-8.848507523536682,-15.307104110717772,-1.8291800022125244,-8.568142056465149,0.2803654670715332,12.01331297408292,12.650654916917308,12.331983945500111,11.949029676310214,12.731118188933925,12.340073932622069,0.0080899871219557,False,False,False,False,1,1,5,3,16,MULTIPLE_SHELLS_MULTIPLE_REGIONS,False,False,False,0.9750849377123444,0.9750849377123444,0.7416020671834626,0.727810650887574,0.007432049830124354,1,40,1.0,R02ZF_SARF000487,R02ZF_SARF000487__Q095__R0005,883,1.010056611590884,False,False,1,1,4,3,15,MULTIPLE_SHELLS_MULTIPLE_REGIONS,EXTENDED_OR_RIDGE_RESPONSE,R02ZF_SARF000488,R02ZF_SARF000488__Q095__R0005,1161,1.328058579906021,False,False,1,1,5,3,16,MULTIPLE_SHELLS_MULTIPLE_REGIONS,EXTENDED_OR_RIDGE_RESPONSE,LARGE_Q4,0.33787486163019387,False,False,True,ONE_EDGE_PER_SOURCE_MIN_PRE_REFERENCE_STRUCTURAL_CHANGE_COST_NO_TRANSPORT_METRIC
