case_id,segment_id,run_id,frame_index,track_a,track_b,family_a,family_b,nominal_optical_timestamp_ms,optical_relation,family_a_theta_min_deg,family_a_theta_max_deg,family_b_theta_min_deg,family_b_theta_max_deg,sar_relation,physical_region_shared,r0_pairing_status
strongest_E_LIKELY_VS_EXCLUDED_ALTERNATIVE,TERGS_1BB7B9183580C17A201F,R02ZF,492,R02ZF_REUSED_R02ZF_PERSON021,R02ZF_REUSED_R02ZF_PERSON024,TERGV1F_22D21C316EFE15EF6D48,TERGV1F_A279631D1289FCD10690,16389,A_RIGHT_OF_B,-52.09820175170898,-41.36543655395508,-38.64152145385742,-28.599842071533203,LEFT,False,LOGICALLY_EXCLUDED_PAIRING
five_track_E_LIKELY_VS_EXCLUDED_ALTERNATIVE,TERGS_406E06BEE8B19831E091,R02ZF,487,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_DA80E1053DF3481FEE85,TERGV1F_2CD66E28F15376966654,16222,A_LEFT_OF_B,-26.28192710876465,-17.16485023498535,-28.227096557617188,-27.14167594909668,RIGHT,False,LOGICALLY_EXCLUDED_PAIRING
five_track_E_LIKELY_VS_EXCLUDED_ALTERNATIVE,TERGS_406E06BEE8B19831E091,R02ZF,488,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_DA80E1053DF3481FEE85,TERGV1F_2CD66E28F15376966654,16278,A_LEFT_OF_B,-25.68540573120117,-16.541526794433594,-28.185691833496094,-27.00527572631836,RIGHT,False,LOGICALLY_EXCLUDED_PAIRING
five_track_E_LIKELY_VS_EXCLUDED_ALTERNATIVE,TERGS_406E06BEE8B19831E091,R02ZF,489,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_DA80E1053DF3481FEE85,TERGV1F_2CD66E28F15376966654,16278,A_LEFT_OF_B,-25.41797637939453,-16.7301025390625,-28.233686447143555,-26.4162654876709,RIGHT,False,LOGICALLY_EXCLUDED_PAIRING
five_track_E_LIKELY_VS_EXCLUDED_ALTERNATIVE,TERGS_406E06BEE8B19831E091,R02ZF,490,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_DA80E1053DF3481FEE85,TERGV1F_2CD66E28F15376966654,16333,A_LEFT_OF_B,-24.951801300048828,-6.618508815765381,-27.7841911315918,-26.415674209594727,RIGHT,False,LOGICALLY_EXCLUDED_PAIRING
five_track_E_LIKELY_VS_EXCLUDED_ALTERNATIVE,TERGS_406E06BEE8B19831E091,R02ZF,491,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_DA80E1053DF3481FEE85,TERGV1F_2CD66E28F15376966654,16389,A_LEFT_OF_B,-24.670902252197266,-6.286701679229736,-27.7841911315918,-26.00341415405273,RIGHT,False,LOGICALLY_EXCLUDED_PAIRING
five_track_E_LIKELY_VS_EXCLUDED_ALTERNATIVE,TERGS_406E06BEE8B19831E091,R02ZF,492,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_DA80E1053DF3481FEE85,TERGV1F_2CD66E28F15376966654,16389,A_LEFT_OF_B,-24.60856056213379,-2.206312417984009,-27.42189598083496,-25.68625831604004,RIGHT,False,LOGICALLY_EXCLUDED_PAIRING
five_track_E_LIKELY_VS_EXCLUDED_ALTERNATIVE,TERGS_406E06BEE8B19831E091,R02ZF,493,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_DA80E1053DF3481FEE85,TERGV1F_2CD66E28F15376966654,16444,A_LEFT_OF_B,-23.78853225708008,0.6813280582427979,-27.28686141967773,-25.18188095092773,RIGHT,False,LOGICALLY_EXCLUDED_PAIRING
five_track_E_LIKELY_VS_EXCLUDED_ALTERNATIVE,TERGS_406E06BEE8B19831E091,R02ZF,494,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_REUSED_R02ZF_PERSON018,TERGV1F_DA80E1053DF3481FEE85,TERGV1F_2CD66E28F15376966654,16444,A_LEFT_OF_B,-23.314897537231445,-3.934592962265015,-27.242563247680664,-24.80409049987793,RIGHT,False,LOGICALLY_EXCLUDED_PAIRING
