run_id,sar_frame_index,candidate_id,score_rank,d_peak_m,d_half_height_raw_low_m,d_half_height_raw_high_m,local_peak_contrast,theta_coherence_fraction,available_raw,primary_window,negative_control,temporal_center_mad_scale_m,d_band_low_m,d_band_high_m,band_width_m,availability_state,candidate_role,manual_sar_reference_used
R02ZF,424,STATIC_BAND_D07.10,1,7.149994850158691,7.024995422363281,7.174994850158692,0.009175851941108704,0.47761194029850745,False,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,425,STATIC_BAND_D07.10,1,7.049995422363281,7.024995422363281,7.074995422363282,0.012714460492134094,0.5323383084577115,True,True,False,0.025,6.9999954223632805,7.099995422363282,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,426,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.224995040893555,0.011856615543365479,0.5223880597014925,True,True,False,0.025,6.9999954223632805,7.249995040893555,0.24999961853027486,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,427,STATIC_BAND_D07.10,1,7.049995422363281,6.974995231628418,7.224995040893555,0.012025117874145508,0.527363184079602,True,True,False,0.025,6.949995231628417,7.249995040893555,0.29999980926513814,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,428,STATIC_BAND_D07.10,1,7.049995422363281,6.974995231628418,7.274995231628418,0.009344339370727539,0.4925373134328358,False,True,False,0.025,6.949995231628417,7.299995231628419,0.3500000000000014,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,429,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.224995040893555,0.015012234449386597,0.572139303482587,True,True,False,0.025,6.9999954223632805,7.249995040893555,0.24999961853027486,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,430,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.124995136260987,0.016314327716827393,0.5771144278606966,True,True,False,0.025,6.9999954223632805,7.149995136260987,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,431,STATIC_BAND_D07.10,1,7.099995136260986,6.974995231628418,7.174994850158692,0.01137407124042511,0.5174129353233831,True,True,False,0.025,6.949995231628417,7.199994850158692,0.24999961853027486,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,432,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.124995136260987,0.016911745071411133,0.5671641791044776,True,True,False,0.025,6.9999954223632805,7.149995136260987,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,433,STATIC_BAND_D07.10,1,7.099995136260986,6.974995231628418,7.224995040893555,0.016245409846305847,0.6069651741293532,True,True,False,0.025,6.949995231628417,7.249995040893555,0.29999980926513814,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,434,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.274995231628418,0.0182904452085495,0.5920398009950248,True,True,False,0.025,6.9999954223632805,7.299995231628419,0.29999980926513814,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,435,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.174994850158692,0.019469961524009705,0.6268656716417911,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,436,STATIC_BAND_D07.10,1,7.049995422363281,7.024995422363281,7.224995040893555,0.014958634972572327,0.572139303482587,True,True,False,0.025,6.9999954223632805,7.249995040893555,0.24999961853027486,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,437,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.174994850158692,0.013388484716415405,0.527363184079602,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,438,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.224995040893555,0.011626824736595154,0.5124378109452736,True,True,False,0.025,6.9999954223632805,7.249995040893555,0.24999961853027486,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,439,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.174994850158692,0.011680454015731812,0.5124378109452736,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,440,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.174994850158692,0.011435374617576599,0.5174129353233831,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,441,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.124995136260987,0.008731603622436523,0.472636815920398,False,True,False,0.025,6.9999954223632805,7.149995136260987,0.1499997138977065,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,442,STATIC_BAND_D07.10,1,7.049995422363281,7.024995422363281,7.124995136260987,0.01643688976764679,0.5572139303482587,True,True,False,0.025,6.9999954223632805,7.149995136260987,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,443,STATIC_BAND_D07.10,1,7.049995422363281,7.024995422363281,7.124995136260987,0.01911763846874237,0.582089552238806,True,True,False,0.025,6.9999954223632805,7.149995136260987,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,444,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.124995136260987,0.016421571373939514,0.5870646766169154,True,True,False,0.025,6.9999954223632805,7.149995136260987,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,445,STATIC_BAND_D07.10,1,7.049995422363281,7.024995422363281,7.124995136260987,0.014001220464706421,0.5621890547263682,True,True,False,0.025,6.9999954223632805,7.149995136260987,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,446,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.174994850158692,0.011550232768058777,0.5074626865671642,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,447,STATIC_BAND_D07.10,1,7.049995422363281,6.974995231628418,7.224995040893555,0.011879593133926392,0.5323383084577115,True,True,False,0.025,6.949995231628417,7.249995040893555,0.29999980926513814,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,448,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.174994850158692,0.011902585625648499,0.5174129353233831,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,449,STATIC_BAND_D07.10,1,7.149994850158691,7.024995422363281,7.174994850158692,0.009558841586112976,0.47761194029850745,False,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,450,STATIC_BAND_D07.10,1,7.049995422363281,7.024995422363281,7.174994850158692,0.014882028102874756,0.582089552238806,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,451,STATIC_BAND_D07.10,1,7.099995136260986,6.974995231628418,7.124995136260987,0.014253973960876465,0.5472636815920398,True,True,False,0.025,6.949995231628417,7.149995136260987,0.19999990463256978,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,452,STATIC_BAND_D07.10,1,7.099995136260986,6.974995231628418,7.174994850158692,0.011458322405815125,0.527363184079602,True,True,False,0.025,6.949995231628417,7.199994850158692,0.24999961853027486,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,453,STATIC_BAND_D07.10,1,7.049995422363281,6.974995231628418,7.174994850158692,0.013664200901985168,0.5621890547263682,True,True,False,0.025,6.949995231628417,7.199994850158692,0.24999961853027486,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,454,STATIC_BAND_D07.10,1,7.049995422363281,6.974995231628418,7.124995136260987,0.015609681606292725,0.5671641791044776,True,True,False,0.025,6.949995231628417,7.149995136260987,0.19999990463256978,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,455,STATIC_BAND_D07.10,1,7.149994850158691,6.974995231628418,7.174994850158692,0.012561261653900146,0.5323383084577115,True,True,False,0.025,6.949995231628417,7.199994850158692,0.24999961853027486,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,456,STATIC_BAND_D07.10,1,7.049995422363281,6.974995231628418,7.174994850158692,0.014062508940696716,0.5771144278606966,True,True,False,0.025,6.949995231628417,7.199994850158692,0.24999961853027486,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,457,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.174994850158692,0.014008894562721252,0.5422885572139303,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,458,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.124995136260987,0.012959569692611694,0.527363184079602,True,True,False,0.025,6.9999954223632805,7.149995136260987,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,459,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.174994850158692,0.012944236397743225,0.5422885572139303,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,460,STATIC_BAND_D07.10,1,7.049995422363281,7.024995422363281,7.174994850158692,0.012538298964500427,0.5223880597014925,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,461,STATIC_BAND_D07.10,1,7.049995422363281,6.974995231628418,7.174994850158692,0.009681358933448792,0.4925373134328358,False,True,False,0.025,6.949995231628417,7.199994850158692,0.24999961853027486,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,462,STATIC_BAND_D07.10,1,7.049995422363281,7.024995422363281,7.174994850158692,0.012622550129890442,0.5373134328358209,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,463,STATIC_BAND_D07.10,1,7.049995422363281,6.974995231628418,7.174994850158692,0.014598652720451355,0.5771144278606966,True,True,False,0.025,6.949995231628417,7.199994850158692,0.24999961853027486,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,464,STATIC_BAND_D07.10,1,7.049995422363281,6.974995231628418,7.174994850158692,0.017432600259780884,0.6119402985074627,True,True,False,0.025,6.949995231628417,7.199994850158692,0.24999961853027486,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,465,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.174994850158692,0.01848958432674408,0.6119402985074627,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,466,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.174994850158692,0.015793532133102417,0.6069651741293532,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,467,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.174994850158692,0.020174652338027954,0.6268656716417911,True,True,False,0.025,6.9999954223632805,7.199994850158692,0.19999942779541158,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,468,STATIC_BAND_D07.10,1,7.099995136260986,6.974995231628418,7.124995136260987,0.020480990409851074,0.6616915422885572,True,True,False,0.025,6.949995231628417,7.149995136260987,0.19999990463256978,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,469,STATIC_BAND_D07.10,1,7.099995136260986,6.974995231628418,7.124995136260987,0.017225801944732666,0.6218905472636815,True,True,False,0.025,6.949995231628417,7.149995136260987,0.19999990463256978,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,470,STATIC_BAND_D07.10,1,7.049995422363281,6.974995231628418,7.124995136260987,0.012913614511489868,0.5522388059701493,True,True,False,0.025,6.949995231628417,7.149995136260987,0.19999990463256978,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,471,STATIC_BAND_D07.10,1,7.049995422363281,6.974995231628418,7.124995136260987,0.01715688407421112,0.5870646766169154,True,True,False,0.025,6.949995231628417,7.149995136260987,0.19999990463256978,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,472,STATIC_BAND_D07.10,1,7.099995136260986,6.974995231628418,7.124995136260987,0.014744162559509277,0.5522388059701493,True,True,False,0.025,6.949995231628417,7.149995136260987,0.19999990463256978,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,473,STATIC_BAND_D07.10,1,7.049995422363281,7.024995422363281,7.124995136260987,0.012147665023803711,0.5422885572139303,True,True,False,0.025,6.9999954223632805,7.149995136260987,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,474,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.124995136260987,0.014024198055267334,0.5323383084577115,True,True,False,0.025,6.9999954223632805,7.149995136260987,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,480,STATIC_BAND_D07.10,1,7.049995422363281,7.024995422363281,7.074995422363282,0.003630518913269043,0.3781094527363184,False,False,True,0.025,6.9999954223632805,7.099995422363282,0.10000000000000142,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,486,STATIC_BAND_D07.10,1,7.049995422363281,7.024995422363281,7.074995422363282,0.006855100393295288,0.4626865671641791,False,False,True,0.025,6.9999954223632805,7.099995422363282,0.10000000000000142,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,488,STATIC_BAND_D07.10,1,7.099995136260986,7.024995422363281,7.124995136260987,0.008203133940696716,0.4626865671641791,False,False,True,0.025,6.9999954223632805,7.149995136260987,0.1499997138977065,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,PRIMARY_CURB_COMPATIBLE_STATIC_BOUNDARY,False
R02ZF,0,STATIC_BAND_D04.90,2,4.9499969482421875,4.924996948242187,4.974996948242188,-0.004541963338851929,0.2835820895522388,False,False,True,0.025,4.899996948242187,4.999996948242188,0.10000000000000142,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,30,STATIC_BAND_D04.90,2,4.9499969482421875,4.924996948242187,4.974996948242188,-0.006403177976608276,0.13930348258706468,False,False,True,0.025,4.899996948242187,4.999996948242188,0.10000000000000142,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,60,STATIC_BAND_D04.90,2,4.799997329711914,4.774997329711914,4.824997329711914,0.0014629364013671875,0.3781094527363184,False,False,True,0.025,4.749997329711913,4.849997329711915,0.10000000000000142,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,375,STATIC_BAND_D04.90,2,4.9499969482421875,4.924996948242187,5.024997138977051,0.006081506609916687,0.417910447761194,False,False,True,0.025,4.899996948242187,5.0499971389770515,0.1500001907348647,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,390,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,4.924997234344483,0.002006739377975464,0.4427860696517413,False,False,True,0.025,4.849997234344482,4.949997234344483,0.10000000000000142,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,405,STATIC_BAND_D04.90,2,4.899997234344482,4.874997234344482,5.024997138977051,0.0,0.25870646766169153,False,False,True,0.025,4.849997234344482,5.0499971389770515,0.19999990463256978,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,414,STATIC_BAND_D04.90,2,4.9499969482421875,4.924996948242187,4.974996948242188,0.014177381992340088,0.5572139303482587,True,False,True,0.025,4.899996948242187,4.999996948242188,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,421,STATIC_BAND_D04.90,2,4.9499969482421875,4.924996948242187,4.974996948242188,0.010723039507865906,0.5124378109452736,True,True,False,0.025,4.899996948242187,4.999996948242188,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,422,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.009283095598220825,0.48756218905472637,False,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_UNAVAILABLE_LOCAL_CONTRAST_OR_COHERENCE,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,423,STATIC_BAND_D04.90,2,4.9499969482421875,4.924996948242187,4.974996948242188,0.010661765933036804,0.5024875621890548,True,True,False,0.025,4.899996948242187,4.999996948242188,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,424,STATIC_BAND_D04.90,2,4.9499969482421875,4.924996948242187,4.974996948242188,0.0107230544090271,0.5074626865671642,True,True,False,0.025,4.899996948242187,4.999996948242188,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,425,STATIC_BAND_D04.90,2,4.9499969482421875,4.924996948242187,4.974996948242188,0.014031842350959778,0.572139303482587,True,True,False,0.025,4.899996948242187,4.999996948242188,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,426,STATIC_BAND_D04.90,2,4.9499969482421875,4.924996948242187,4.974996948242188,0.0153798907995224,0.5671641791044776,True,True,False,0.025,4.899996948242187,4.999996948242188,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,427,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.016038596630096436,0.5970149253731343,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,428,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.01671263575553894,0.582089552238806,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,429,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.023131147027015686,0.6567164179104478,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,430,STATIC_BAND_D04.90,2,4.9499969482421875,4.924996948242187,4.974996948242188,0.02156861126422882,0.6915422885572139,True,True,False,0.025,4.899996948242187,4.999996948242188,0.10000000000000142,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
R02ZF,431,STATIC_BAND_D04.90,2,4.9499969482421875,4.874997234344482,4.974996948242188,0.02132353186607361,0.6766169154228856,True,True,False,0.025,4.849997234344482,4.999996948242188,0.1499997138977065,CURB_BAND_AVAILABLE_GT_BLIND,ALTERNATE_NEAR_STATIC_BOUNDARY_IDENTITY_CONFOUNDER,False
