explanation_component_id,segment_id,run_id,track_id,graph_edge_id,source_sar_frame,destination_sar_frame,source_region_id,destination_region_id,soft_intersection_px,source_total_retention,destination_explained_fraction,soft_iou,audit_edge_family,sar_p0_residual_state,sar_topology_state,mutual_local_dominant,exact_one_soft_pixel_mass,component_node_count,component_frame_count,small_side_node_count,large_side_node_count,small_side_frame_count,large_side_frame_count,bridge_frame_balance
TERGXC_E11CF34416B3842F4980,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_81B8391C1715163F3879,52,53,R01ZF_SARF000052__Q095__R0017,R01ZF_SARF000053__Q095__R0018,184.1875,0.7738970588235294,0.8855168269230769,0.7035091907376462,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,6,6,3,3,3,3,1.0
TERGXC_E11CF34416B3842F4980,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_0255A6BD1CA643182AD9,53,54,R01ZF_SARF000053__Q095__R0018,R01ZF_SARF000054__Q095__R0035,115.724609375,0.5563683143028846,0.997625942887931,0.5556326603336553,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,6,6,2,4,2,4,0.5
TERGXC_E11CF34416B3842F4980,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_5529E98B73BC6B60F2DA,54,55,R01ZF_SARF000054__Q095__R0035,R01ZF_SARF000055__Q095__R0037,62.9375,0.5425646551724138,0.642219387755102,0.4166321886636326,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,6,6,1,5,1,5,0.2
TERGXC_E11CF34416B3842F4980,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_EFE51B2291AA13D95FD8,50,51,R01ZF_SARF000050__Q095__R0020,R01ZF_SARF000051__Q095__R0020,192.78515625,0.8606480189732143,0.9404153963414634,0.8161432752889815,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,6,6,1,5,1,5,0.2
TERGXC_D318A9EB2329DA923EC4,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_7EF9D1D41500F5A68A8C,50,51,R01ZF_SARF000050__Q095__R0047,R01ZF_SARF000051__Q095__R0032,22.33203125,0.9709578804347826,0.12270346840659341,0.12225477407351966,UNCERTAIN_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,3,3,1,2,1,2,0.5
TERGXC_D318A9EB2329DA923EC4,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_E4C971401512DEDC5B56,51,52,R01ZF_SARF000051__Q095__R0032,R01ZF_SARF000052__Q095__R0042,73.0,0.4010989010989011,1.0,0.4010989010989011,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,3,3,1,2,1,2,0.5
TERGXC_DEBA9E5E3AEFC510A7D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_2C7F92F477A7C27561AC,59,60,R01ZF_SARF000059__Q095__R0028,R01ZF_SARF000060__Q095__R0031,141.109375,0.7236378205128206,0.7349446614583334,0.573870496282646,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,11,11,5,6,5,6,0.8333333333333334
TERGXC_DEBA9E5E3AEFC510A7D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_76250C532A1615963BE5,60,61,R01ZF_SARF000060__Q095__R0031,R01ZF_SARF000061__Q095__R0030,139.9501953125,0.7289072672526041,0.8184221948099415,0.627439219274703,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,11,11,5,6,5,6,0.8333333333333334
TERGXC_DEBA9E5E3AEFC510A7D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_4CBF465D0B396C52CEB8,57,58,R01ZF_SARF000057__Q095__R0039,R01ZF_SARF000058__Q095__R0025,75.455078125,0.9928299753289473,0.33240122522026433,0.3316051947160159,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,11,11,3,8,3,8,0.375
TERGXC_DEBA9E5E3AEFC510A7D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_229F99604964F57FF8A7,58,59,R01ZF_SARF000058__Q095__R0025,R01ZF_SARF000059__Q095__R0028,187.28125,0.8250275330396476,0.9604166666666667,0.7978964185860737,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,11,11,4,7,4,7,0.5714285714285714
TERGXC_DEBA9E5E3AEFC510A7D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_2F6B639D9C0015058523,55,56,R01ZF_SARF000055__Q095__R0025,R01ZF_SARF000056__Q095__R0047,53.0,0.23766816143497757,1.0,0.23766816143497757,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,11,11,1,10,1,10,0.1
TERGXC_DEBA9E5E3AEFC510A7D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_4DD5462C3116BB755854,61,62,R01ZF_SARF000061__Q095__R0030,R01ZF_SARF000062__Q095__R0045,79.5185546875,0.4650207876461988,0.99398193359375,0.4637152115355046,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,11,11,4,7,4,7,0.5714285714285714
TERGXC_DEBA9E5E3AEFC510A7D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_5B6A11C62A15499E8E4A,62,63,R01ZF_SARF000062__Q095__R0045,R01ZF_SARF000063__Q095__R0046,70.25,0.878125,0.7394736842105263,0.6706443914081146,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,11,11,3,8,3,8,0.375
TERGXC_DEBA9E5E3AEFC510A7D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_91502324FC0A699507EF,64,65,R01ZF_SARF000064__Q095__R0036,R01ZF_SARF000065__Q095__R0047,81.25,0.517515923566879,0.9447674418604651,0.5023183925811437,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,11,11,1,10,1,10,0.1
TERGXC_DEBA9E5E3AEFC510A7D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_916D7F74291AA79E7657,56,57,R01ZF_SARF000056__Q095__R0047,R01ZF_SARF000057__Q095__R0039,26.96875,0.5088443396226415,0.3548519736842105,0.2643185298621746,UNCERTAIN_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,11,11,2,9,2,9,0.2222222222222222
TERGXC_DEBA9E5E3AEFC510A7D1,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_654BF77998E515D29CD3,63,64,R01ZF_SARF000063__Q095__R0046,R01ZF_SARF000064__Q095__R0036,90.6953125,0.9546875,0.5776771496815286,0.5622608611420545,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,11,11,2,9,2,9,0.2222222222222222
TERGXC_7CCF84814D8182AF88CA,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_C22F0DD3AABD7B323FCB,61,62,R01ZF_SARF000061__Q095__R0053,R01ZF_SARF000062__Q095__R0047,22.150390625,0.515125363372093,0.3407752403846154,0.25801387782959845,UNCERTAIN_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,5,5,1,4,1,4,0.25
TERGXC_7CCF84814D8182AF88CA,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_591D4A25B6D3D6F9C177,58,59,R01ZF_SARF000058__Q095__R0048,R01ZF_SARF000059__Q095__R0044,8.0,1.0,0.16,0.16,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,5,5,1,4,1,4,0.25
TERGXC_7CCF84814D8182AF88CA,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_760F9B43FD450B7550BF,60,61,R01ZF_SARF000060__Q095__R0045,R01ZF_SARF000061__Q095__R0053,38.150390625,0.7785794005102041,0.887218386627907,0.7084617895614957,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,5,5,2,3,2,3,0.6666666666666666
TERGXC_7CCF84814D8182AF88CA,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_B82DBF67D3984E156E62,59,60,R01ZF_SARF000059__Q095__R0044,R01ZF_SARF000060__Q095__R0045,36.0078125,0.72015625,0.7348533163265306,0.5716234652114598,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,5,5,2,3,2,3,0.6666666666666666
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_40C6F78418E6048E4754,78,79,R01ZF_SARF000078__Q095__R0044,R01ZF_SARF000079__Q095__R0046,57.3125,0.7347756410256411,0.8683712121212122,0.6611391492429705,CORE_CONTINUATION,SAR_P0_RESIDUAL_COMMON_COMPATIBLE,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,1,21,1,19,0.05263157894736842
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_4C478590B20A5A423D93,61,62,R01ZF_SARF000061__Q095__R0031,R01ZF_SARF000062__Q095__R0035,91.9248046875,0.7125953851744186,0.6519489694148937,0.516213414935097,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,2,20,2,18,0.1111111111111111
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_9731137700609FB1BCE3,62,63,R01ZF_SARF000062__Q095__R0035,R01ZF_SARF000063__Q095__R0037,89.18359375,0.6325077570921985,0.9008443813131313,0.5913388070139087,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,3,19,3,17,0.17647058823529413
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_71293A8BC858E076B5CF,60,61,R01ZF_SARF000060__Q095__R0043,R01ZF_SARF000061__Q095__R0031,38.0,1.0,0.29457364341085274,0.29457364341085274,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,1,21,1,19,0.05263157894736842
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_B0836B42CF96EF02DB99,75,76,R01ZF_SARF000075__Q095__R0033,R01ZF_SARF000076__Q095__R0034,91.1640625,0.6906368371212122,0.81396484375,0.5964831569800133,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,4,18,4,16,0.25
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_FF9C131616497E95B43B,76,77,R01ZF_SARF000076__Q095__R0034,R01ZF_SARF000077__Q095__R0048,25.8125,0.23046875,0.9560185185185185,0.22805080066261735,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,3,19,3,17,0.17647058823529413
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_C3807F09A6B656478E51,63,64,R01ZF_SARF000063__Q095__R0037,R01ZF_SARF000064__Q095__R0053,10.0,0.10101010101010101,1.0,0.10101010101010101,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,4,18,4,16,0.25
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_8AEA559BEB370E8A0C98,64,65,R01ZF_SARF000064__Q095__R0053,R01ZF_SARF000065__Q095__R0052,3.671875,0.3671875,0.11126893939393939,0.09336511720301947,UNCERTAIN_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,5,17,5,16,0.3125
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_EFFADC976870E5510829,69,70,R01ZF_SARF000069__Q095__R0037,R01ZF_SARF000070__Q095__R0043,70.828125,0.6745535714285714,0.9702482876712328,0.6608835107158478,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,10,12,10,10,1.0
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_423671BEF8E3D0789C79,70,71,R01ZF_SARF000070__Q095__R0043,R01ZF_SARF000071__Q095__R0042,56.25,0.7705479452054794,0.78125,0.6338028169014085,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,9,13,9,11,0.8181818181818182
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_E5049C37A7C615E65EC4,64,65,R01ZF_SARF000064__Q095__R0050,R01ZF_SARF000065__Q095__R0033,44.0,1.0,0.33587786259541985,0.33587786259541985,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,1,21,1,20,0.05
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_7F80412912255D685D6B,65,66,R01ZF_SARF000065__Q095__R0033,R01ZF_SARF000066__Q095__R0041,78.109375,0.5962547709923665,0.4594669117647059,0.35043813529617945,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_MERGE_LIKE,True,False,22,20,2,20,2,20,0.1
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_36748094384E1373755B,73,74,R01ZF_SARF000073__Q095__R0035,R01ZF_SARF000074__Q095__R0033,102.92578125,0.9992794296116505,0.5332942033678757,0.5330892022578753,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,6,16,6,14,0.42857142857142855
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_5A546991C708180EA145,74,75,R01ZF_SARF000074__Q095__R0033,R01ZF_SARF000075__Q095__R0033,120.5625,0.6246761658031088,0.9133522727272727,0.589727911953531,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,5,17,5,15,0.3333333333333333
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_FF2E8BD134C5F1A5DE42,72,73,R01ZF_SARF000072__Q095__R0047,R01ZF_SARF000073__Q095__R0035,54.0009765625,0.9152707891949152,0.5242813258495146,0.5000135634906999,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,7,15,7,13,0.5384615384615384
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_933BC419D5A16532D08D,71,72,R01ZF_SARF000071__Q095__R0042,R01ZF_SARF000072__Q095__R0047,52.03125,0.72265625,0.881885593220339,0.6588840522358528,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,8,14,8,12,0.6666666666666666
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_CB8BAB694ED694CAA43A,68,69,R01ZF_SARF000068__Q095__R0038,R01ZF_SARF000069__Q095__R0037,63.203125,0.7802854938271605,0.6019345238095238,0.5146965262756076,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,11,11,11,9,1.2222222222222223
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_3E4AEB9DB507B2ECE3C9,77,78,R01ZF_SARF000077__Q095__R0048,R01ZF_SARF000078__Q095__R0044,27.0,1.0,0.34615384615384615,0.34615384615384615,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,2,20,2,18,0.1111111111111111
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_E3114DA3CFED2B234445,67,68,R01ZF_SARF000067__Q095__R0039,R01ZF_SARF000068__Q095__R0038,50.966796875,0.6981752996575342,0.6292197145061729,0.49466381058897124,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,10,12,8,12,0.6666666666666666
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_03CB0DF002D5DD24F41B,65,66,R01ZF_SARF000065__Q095__R0052,R01ZF_SARF000066__Q095__R0041,17.0546875,0.5168087121212122,0.10032169117647059,0.09171883534305281,WEAK_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_MERGE_LIKE,False,False,22,20,6,16,6,16,0.375
TERGXC_BBA35CEF50F84547C6DB,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_F746321700AEF1537C9F,66,67,R01ZF_SARF000066__Q095__R0041,R01ZF_SARF000067__Q095__R0039,43.763671875,0.25743336397058825,0.5995023544520548,0.21965708908037526,CORE_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,22,20,9,13,7,13,0.5384615384615384
TERGXC_CF719357EA0B132584CD,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_C011A261759D998DEBCA,60,61,R01ZF_SARF000060__Q095__R0050,R01ZF_SARF000061__Q095__R0058,3.0625,0.5104166666666666,0.30625,0.23671497584541062,UNCERTAIN_CONTINUATION,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,3,3,1,2,1,2,0.5
TERGXC_CF719357EA0B132584CD,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_D6D6D5A48DA3706892AC,61,62,R01ZF_SARF000061__Q095__R0058,R01ZF_SARF000062__Q095__R0058,4.46875,0.446875,0.89375,0.42433234421364985,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,3,3,1,2,1,2,0.5
TERGXC_ADA89BAAB2D28B556ED6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_9E7D3F6A8E49D8882ADA,64,65,R01ZF_SARF000064__Q095__R0043,R01ZF_SARF000065__Q095__R0020,103.125,0.5006067961165048,0.2461217183770883,0.19760479041916168,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_MERGE_LIKE,True,False,26,25,4,22,4,21,0.19047619047619047
TERGXC_ADA89BAAB2D28B556ED6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_2389848C934A7E93F611,65,66,R01ZF_SARF000065__Q095__R0020,R01ZF_SARF000066__Q095__R0015,387.046875,0.9237395584725537,0.7114832261029411,0.6720110686090991,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,26,25,5,21,5,20,0.25
TERGXC_ADA89BAAB2D28B556ED6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_570996B0FEBA503B8271,77,78,R01ZF_SARF000077__Q095__R0010,R01ZF_SARF000078__Q095__R0017,176.203125,0.7162728658536586,0.9129695595854922,0.6704917058089066,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,26,25,8,18,8,17,0.47058823529411764
TERGXC_ADA89BAAB2D28B556ED6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_00C976E2D8B367E0C584,78,79,R01ZF_SARF000078__Q095__R0017,R01ZF_SARF000079__Q095__R0010,162.1875,0.8403497409326425,0.7578855140186916,0.6624968087822313,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,26,25,7,19,7,18,0.3888888888888889
TERGXC_ADA89BAAB2D28B556ED6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_6F252AEA665844891B1D,63,64,R01ZF_SARF000063__Q095__R0013,R01ZF_SARF000064__Q095__R0043,190.71875,0.28984612462006076,0.9258191747572816,0.28326757948479925,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_SPLIT_LIKE,True,False,26,25,3,23,3,22,0.13636363636363635
TERGXC_ADA89BAAB2D28B556ED6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_A93443D735723D276658,74,75,R01ZF_SARF000074__Q095__R0003,R01ZF_SARF000075__Q095__R0003,389.75,0.9301909307875895,0.9063953488372093,0.8486663037561241,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,26,25,11,15,11,14,0.7857142857142857
TERGXC_ADA89BAAB2D28B556ED6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_0B5A5BB1BFDC5CD3D831,75,76,R01ZF_SARF000075__Q095__R0003,R01ZF_SARF000076__Q095__R0003,375.5625,0.8734011627906977,0.9365648379052369,0.8246191848497324,CORE_CONTINUATION,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,26,25,10,16,10,15,0.6666666666666666
TERGXC_ADA89BAAB2D28B556ED6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_EB49CA31A785BD771976,69,70,R01ZF_SARF000069__Q095__R0010,R01ZF_SARF000070__Q095__R0015,385.484375,0.7915490246406571,0.9833785076530612,0.7810986227639702,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,26,25,10,16,9,16,0.5625
TERGXC_ADA89BAAB2D28B556ED6,TERGS_BC5EA4947C3E28B93EB6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,TERGE_239FB4078D81E587F348,70,71,R01ZF_SARF000070__Q095__R0015,R01ZF_SARF000071__Q095__R0009,315.875,0.8058035714285714,0.9485735735735735,0.7720745493431103,DEFORMATION_LINK,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,False,26,25,11,15,10,15,0.6666666666666666
