segment_id,run_id,track_id,variant,component_count,multi_frame_component_count,isolated_component_count,largest_component_node_count,largest_component_frame_count,full_frame_coverage_component_count
TERGS_2329DA3AFF8E7609BCB2,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,23,12,11,19,8,6
TERGS_2329DA3AFF8E7609BCB2,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,REMOVE_BOTTOM_1PCT_SOFT_IOU,23,12,11,19,8,6
TERGS_2329DA3AFF8E7609BCB2,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,REMOVE_NONDOMINANT_BOTTOM_DECILE,27,13,14,13,8,6
TERGS_2329DA3AFF8E7609BCB2,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,MUTUAL_LOCAL_DOMINANCE_ONLY,29,15,14,8,8,6
TERGS_333C24F63385DAFD9021,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,ALL_POSITIVE_SOFT_SUPPORT,34,23,11,35,28,3
TERGS_333C24F63385DAFD9021,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,34,23,11,35,28,3
TERGS_333C24F63385DAFD9021,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,REMOVE_BOTTOM_1PCT_SOFT_IOU,35,24,11,35,28,3
TERGS_333C24F63385DAFD9021,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,REMOVE_NONDOMINANT_BOTTOM_DECILE,41,28,13,28,28,1
TERGS_333C24F63385DAFD9021,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,MUTUAL_LOCAL_DOMINANCE_ONLY,44,30,14,28,28,1
TERGS_2A1E38ABAA50E3792676,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,ALL_POSITIVE_SOFT_SUPPORT,21,18,3,8,8,6
TERGS_2A1E38ABAA50E3792676,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,21,18,3,8,8,6
TERGS_2A1E38ABAA50E3792676,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,REMOVE_BOTTOM_1PCT_SOFT_IOU,21,18,3,8,8,6
TERGS_2A1E38ABAA50E3792676,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,REMOVE_NONDOMINANT_BOTTOM_DECILE,21,18,3,8,8,6
TERGS_2A1E38ABAA50E3792676,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,MUTUAL_LOCAL_DOMINANCE_ONLY,21,18,3,8,8,6
TERGS_5CE262A17741C5FC8BFB,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,10,7,3,7,5,0
TERGS_5CE262A17741C5FC8BFB,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,10,7,3,7,5,0
TERGS_5CE262A17741C5FC8BFB,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,11,6,5,7,5,0
TERGS_5CE262A17741C5FC8BFB,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,10,7,3,7,5,0
TERGS_5CE262A17741C5FC8BFB,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,12,8,4,5,5,0
TERGS_5CE262A17741C5FC8BFB,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,10,6,4,7,5,0
TERGS_5CE262A17741C5FC8BFB,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,10,6,4,7,5,0
TERGS_5CE262A17741C5FC8BFB,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,11,5,6,7,5,0
TERGS_5CE262A17741C5FC8BFB,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,10,6,4,7,5,0
TERGS_5CE262A17741C5FC8BFB,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,12,7,5,5,5,0
TERGS_DA539F692DB3CF52F38F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,10,7,3,8,6,0
TERGS_DA539F692DB3CF52F38F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,10,7,3,8,6,0
TERGS_DA539F692DB3CF52F38F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,11,7,4,8,6,0
TERGS_DA539F692DB3CF52F38F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,10,7,3,8,6,0
TERGS_DA539F692DB3CF52F38F,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,12,8,4,6,6,0
TERGS_DA539F692DB3CF52F38F,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,11,6,5,8,6,0
TERGS_DA539F692DB3CF52F38F,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,11,6,5,8,6,0
TERGS_DA539F692DB3CF52F38F,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,12,6,6,8,6,0
TERGS_DA539F692DB3CF52F38F,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,12,6,6,8,6,0
TERGS_DA539F692DB3CF52F38F,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,14,7,7,6,6,0
TERGS_A6E046163A60B75E621B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,19,10,9,12,9,2
TERGS_A6E046163A60B75E621B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,19,10,9,12,9,2
TERGS_A6E046163A60B75E621B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,20,10,10,12,9,2
TERGS_A6E046163A60B75E621B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,20,10,10,11,9,2
TERGS_A6E046163A60B75E621B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,22,11,11,9,9,1
TERGS_A6E046163A60B75E621B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,17,9,8,12,9,2
TERGS_A6E046163A60B75E621B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,17,9,8,12,9,2
TERGS_A6E046163A60B75E621B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,18,9,9,12,9,2
TERGS_A6E046163A60B75E621B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,19,9,10,11,9,2
TERGS_A6E046163A60B75E621B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,21,10,11,9,9,1
TERGS_D9A02C06CA67BAF86AAE,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,48,25,23,54,23,2
TERGS_D9A02C06CA67BAF86AAE,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,48,25,23,54,23,2
TERGS_D9A02C06CA67BAF86AAE,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,49,25,24,54,23,2
TERGS_D9A02C06CA67BAF86AAE,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,54,30,24,36,23,2
TERGS_D9A02C06CA67BAF86AAE,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,59,34,25,23,23,1
TERGS_190792243168018C6692,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,40,21,19,58,23,2
TERGS_190792243168018C6692,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,40,21,19,58,23,2
TERGS_190792243168018C6692,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,41,21,20,58,23,2
TERGS_190792243168018C6692,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,45,23,22,40,23,2
TERGS_190792243168018C6692,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,51,28,23,23,23,1
TERGS_6436F78EE3B62E359C28,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,48,25,23,54,23,2
TERGS_6436F78EE3B62E359C28,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,48,25,23,54,23,2
TERGS_6436F78EE3B62E359C28,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,49,25,24,54,23,2
TERGS_6436F78EE3B62E359C28,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,54,30,24,36,23,2
TERGS_6436F78EE3B62E359C28,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,59,34,25,23,23,1
TERGS_6436F78EE3B62E359C28,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,40,21,19,58,23,2
TERGS_6436F78EE3B62E359C28,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,40,21,19,58,23,2
TERGS_6436F78EE3B62E359C28,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,41,21,20,58,23,2
TERGS_6436F78EE3B62E359C28,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,45,23,22,40,23,2
TERGS_6436F78EE3B62E359C28,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,51,28,23,23,23,1
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,20,11,9,13,8,3
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,20,11,9,13,8,3
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,20,11,9,13,8,3
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,22,13,9,8,8,3
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,22,13,9,8,8,3
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,17,12,5,13,8,4
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,17,12,5,13,8,4
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,17,12,5,13,8,4
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,20,14,6,8,8,4
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,20,14,6,8,8,4
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,ALL_POSITIVE_SOFT_SUPPORT,14,4,10,7,7,0
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,14,4,10,7,7,0
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_BOTTOM_1PCT_SOFT_IOU,14,4,10,7,7,0
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_NONDOMINANT_BOTTOM_DECILE,14,4,10,7,7,0
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,MUTUAL_LOCAL_DOMINANCE_ONLY,14,4,10,7,7,0
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,ALL_POSITIVE_SOFT_SUPPORT,4,2,2,2,2,0
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,4,2,2,2,2,0
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_BOTTOM_1PCT_SOFT_IOU,4,2,2,2,2,0
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_NONDOMINANT_BOTTOM_DECILE,4,2,2,2,2,0
TERGS_D848C6E5AC73E1AEEFDA,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,MUTUAL_LOCAL_DOMINANCE_ONLY,4,2,2,2,2,0
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,14,8,6,8,5,4
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,14,8,6,8,5,4
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,14,8,6,8,5,4
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,16,9,7,5,5,4
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,16,9,7,5,5,4
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,11,8,3,8,5,5
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,11,8,3,8,5,5
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,11,8,3,8,5,5
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,14,9,5,5,5,5
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,14,9,5,5,5,5
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,ALL_POSITIVE_SOFT_SUPPORT,9,2,7,5,5,2
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,9,2,7,5,5,2
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_BOTTOM_1PCT_SOFT_IOU,9,2,7,5,5,2
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_NONDOMINANT_BOTTOM_DECILE,9,2,7,5,5,2
TERGS_E7F91D8684FAAF6A9219,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,MUTUAL_LOCAL_DOMINANCE_ONLY,9,2,7,5,5,2
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,19,12,7,14,8,3
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,19,12,7,14,8,3
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,19,12,7,14,8,3
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,22,14,8,8,8,3
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,22,14,8,8,8,3
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,16,13,3,14,8,4
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,16,13,3,14,8,4
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,16,13,3,14,8,4
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,19,15,4,8,8,4
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,19,15,4,8,8,4
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,ALL_POSITIVE_SOFT_SUPPORT,17,4,13,8,8,1
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,17,4,13,8,8,1
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_BOTTOM_1PCT_SOFT_IOU,17,4,13,8,8,1
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_NONDOMINANT_BOTTOM_DECILE,18,4,14,8,8,1
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,MUTUAL_LOCAL_DOMINANCE_ONLY,18,4,14,8,8,1
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,ALL_POSITIVE_SOFT_SUPPORT,6,2,4,3,3,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,6,2,4,3,3,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_BOTTOM_1PCT_SOFT_IOU,6,2,4,3,3,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,REMOVE_NONDOMINANT_BOTTOM_DECILE,6,2,4,3,3,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON023,MUTUAL_LOCAL_DOMINANCE_ONLY,6,2,4,3,3,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,ALL_POSITIVE_SOFT_SUPPORT,4,0,4,1,1,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,4,0,4,1,1,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_BOTTOM_1PCT_SOFT_IOU,4,0,4,1,1,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,REMOVE_NONDOMINANT_BOTTOM_DECILE,4,0,4,1,1,0
TERGS_60EB5053F2693E18D58B,R02ZF,R02ZF_REUSED_R02ZF_PERSON024,MUTUAL_LOCAL_DOMINANCE_ONLY,4,0,4,1,1,0
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,ALL_POSITIVE_SOFT_SUPPORT,31,11,20,16,14,1
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,31,11,20,16,14,1
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_BOTTOM_1PCT_SOFT_IOU,32,10,22,16,14,1
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_NONDOMINANT_BOTTOM_DECILE,34,14,20,14,14,1
TERGS_409886F81D9E45334F4F,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,MUTUAL_LOCAL_DOMINANCE_ONLY,34,14,20,14,14,1
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,32,18,14,42,14,2
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,32,18,14,42,14,2
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,32,18,14,42,14,2
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,38,23,15,25,14,3
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,41,26,15,14,14,3
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,ALL_POSITIVE_SOFT_SUPPORT,31,11,20,16,14,1
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,31,11,20,16,14,1
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_BOTTOM_1PCT_SOFT_IOU,32,10,22,16,14,1
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_NONDOMINANT_BOTTOM_DECILE,34,14,20,14,14,1
TERGS_6C426359C612628C7A31,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,MUTUAL_LOCAL_DOMINANCE_ONLY,34,14,20,14,14,1
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,27,16,11,46,14,2
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,27,16,11,46,14,2
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,27,16,11,46,14,2
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,31,18,13,29,14,3
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,35,22,13,14,14,3
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,ALL_POSITIVE_SOFT_SUPPORT,31,11,20,16,14,1
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,31,11,20,16,14,1
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_BOTTOM_1PCT_SOFT_IOU,32,10,22,16,14,1
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,REMOVE_NONDOMINANT_BOTTOM_DECILE,34,14,20,14,14,1
TERGS_38238A43231066968F66,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,MUTUAL_LOCAL_DOMINANCE_ONLY,34,14,20,14,14,1
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,ALL_POSITIVE_SOFT_SUPPORT,23,14,9,18,8,5
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,23,14,9,18,8,5
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_BOTTOM_1PCT_SOFT_IOU,23,14,9,18,8,5
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,REMOVE_NONDOMINANT_BOTTOM_DECILE,27,17,10,17,8,5
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON017,MUTUAL_LOCAL_DOMINANCE_ONLY,30,20,10,8,8,5
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,ALL_POSITIVE_SOFT_SUPPORT,22,13,9,21,8,5
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_EXACT_ONE_SOFT_PIXEL_MASS,22,13,9,21,8,5
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_BOTTOM_1PCT_SOFT_IOU,22,13,9,21,8,5
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,REMOVE_NONDOMINANT_BOTTOM_DECILE,23,13,10,20,8,5
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON018,MUTUAL_LOCAL_DOMINANCE_ONLY,27,17,10,8,8,5
TERGS_406E06BEE8B19831E091,R02ZF,R02ZF_REUSED_R02ZF_PERSON021,ALL_POSITIVE_SOFT_SUPPORT,24,10,14,14,8,3
