run_id,timing_condition,frame_uid,frame_index,optical_query_frame_index,optical_query_timestamp_ms,optical_observation_frame_index,optical_observation_timestamp_ms,track_id,region_id,region_label,raw_theta_low_deg,raw_theta_high_deg,guarded_theta_low_deg,guarded_theta_high_deg,raw_width_deg,effective_shell_width_deg,intersection_pixel_count,region_pixel_count,region_coverage_fraction,region_area_stratum,region_theta_min_deg,region_theta_max_deg,region_theta_mid_deg,initial_theta_midpoint_gap_abs_deg,touches_observable_boundary,has_truncated_support,fragment_observation_count_full_run,pixel_intersection_used,reference_used,physical_target_id_used,optical_person_id_used,shell_degree_region_count,region_degree_shell_count,component_id,component_shell_count,component_region_count,component_edge_count,static_topology_state
R02ZF,NOMINAL,R02ZF_SARF000473,473,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARF000473__Q095__R0047,47,-33.905820501821715,-31.224733173684704,-39.905820501821715,-25.224733173684704,2.6810873281370107,14.68108732813701,37,37,1.0,TINY_Q1,-39.47055816650391,-37.9371223449707,-38.703840255737305,6.138563417984095,False,False,26,True,False,False,False,8,1,R02ZF_SARF000473__NOMINAL__Q095__C0001,2,9,15,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000473,473,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000473__Q095__R0007,7,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,545,545,1.0,MEDIUM_Q3,-27.497255325317383,-22.77695083618164,-25.13710308074951,3.8923792272922952,False,False,26,True,False,False,False,7,2,R02ZF_SARF000473__NOMINAL__Q095__C0001,2,9,15,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000473,473,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000473__Q095__R0009,9,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,394,394,1.0,MEDIUM_Q3,-32.97560119628906,-28.719215393066406,-30.84740829467773,1.8179259866359239,False,False,26,True,False,False,False,7,2,R02ZF_SARF000473__NOMINAL__Q095__C0001,2,9,15,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000473,473,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000473__Q095__R0010,10,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,437,437,1.0,MEDIUM_Q3,-28.103212356567383,-24.745689392089844,-26.424450874328613,2.6050314337131937,False,False,26,True,False,False,False,7,2,R02ZF_SARF000473__NOMINAL__Q095__C0001,2,9,15,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000473,473,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000473__Q095__R0014,14,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,616,616,1.0,LARGE_Q4,-36.04598236083984,-30.02433204650879,-33.03515720367432,4.0056748956325166,False,False,26,True,False,False,False,7,2,R02ZF_SARF000473__NOMINAL__Q095__C0001,2,9,15,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000473,473,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000473__Q095__R0021,21,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,694,694,1.0,LARGE_Q4,-35.67938232421875,-30.91593360900879,-33.29765796661377,4.268175658571963,False,False,26,True,False,False,False,7,2,R02ZF_SARF000473__NOMINAL__Q095__C0001,2,9,15,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000473,473,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000473__Q095__R0031,31,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,71,71,1.0,SMALL_Q2,-30.15237045288086,-29.18650245666504,-29.66943645477295,0.6399541467311423,False,False,26,True,False,False,False,7,2,R02ZF_SARF000473__NOMINAL__Q095__C0001,2,9,15,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000473,473,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON018,R02ZF_SARF000473__Q095__R0032,32,-30.42315936361596,-27.63580525246765,-36.42315936361596,-21.63580525246765,2.787354111148307,14.787354111148307,2,112,0.017857142857142856,SMALL_Q2,-21.67879104614257,-20.39162826538086,-21.03520965576172,7.994272652280088,False,False,26,True,False,False,False,7,1,R02ZF_SARF000473__NOMINAL__Q095__C0001,2,9,15,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000474,474,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARF000474__Q095__R0007,7,-33.905820501821715,-31.224733173684704,-39.905820501821715,-25.224733173684704,2.6810873281370107,14.68108732813701,1456,1742,0.835820895522388,LARGE_Q4,-35.31859588623047,-22.58708953857422,-28.952842712402344,3.612434125350866,False,False,26,True,False,False,False,5,2,R02ZF_SARF000474__NOMINAL__Q095__C0001,2,5,10,MULTIPLE_SHELLS_MULTIPLE_REGIONS
R02ZF,NOMINAL,R02ZF_SARF000474,474,284,15778,284,15778,R02ZF_REUSED_R02ZF_PERSON017,R02ZF_SARF000474__Q095__R0015,15,-33.905820501821715,-31.224733173684704,-39.905820501821715,-25.224733173684704,2.6810873281370107,14.68108732813701,258,304,0.8486842105263158,MEDIUM_Q3,-27.446548461914062,-24.693546295166016,-26.07004737854004,6.495229459213171,False,False,26,True,False,False,False,5,2,R02ZF_SARF000474__NOMINAL__Q095__C0001,2,5,10,MULTIPLE_SHELLS_MULTIPLE_REGIONS
