primary_hypothesis_id,control_hypothesis_id,control_family,static_distance,direction_used_for_selection,reference_used_for_selection
H_5797598BE43F74F5C671,H_074E09011067FEEEF17A,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.6998325663185976,False,False
H_544607243D29ED03DE88,H_8774450AE5215314E295,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.0816598055116342,False,False
H_8774450AE5215314E295,H_544607243D29ED03DE88,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.0816598055116342,False,False
H_1A20DEC8660820CC1479,H_A4C7B42DFC458422E53F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6102525606066893,False,False
H_A4C7B42DFC458422E53F,H_1A20DEC8660820CC1479,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6102525606066893,False,False
H_07B7C59B2AC944AE031B,H_8F2BAA62C19024144FF1,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5520226731982607,False,False
H_8F2BAA62C19024144FF1,H_07B7C59B2AC944AE031B,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5520226731982607,False,False
H_20D5C954780438A37BD7,H_8610E1E54AD8C655C3F4,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6192796647459544,False,False
H_8610E1E54AD8C655C3F4,H_20D5C954780438A37BD7,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6192796647459544,False,False
H_750413ABF9BA9C9D9CA1,H_FCF29DD87F47897CD9E3,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.1667500175874772,False,False
H_FCF29DD87F47897CD9E3,H_750413ABF9BA9C9D9CA1,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.1667500175874772,False,False
H_61234AE8D95082ECFB54,H_95566D901B7DA7E34173,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5363650820683947,False,False
H_95566D901B7DA7E34173,H_61234AE8D95082ECFB54,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5363650820683947,False,False
H_02B84BA899060FEC08B3,H_21094CABB0C253768EF8,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3385054529122722,False,False
H_21094CABB0C253768EF8,H_02B84BA899060FEC08B3,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3385054529122722,False,False
H_5CE33938F733EAB339E5,H_EBC274FD999AA47EC63A,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2707453225863459,False,False
H_EBC274FD999AA47EC63A,H_5CE33938F733EAB339E5,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2707453225863459,False,False
H_2FC428E2BE5B047BB457,H_D7B04EFF2532FE3B5773,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.4537276233719947,False,False
H_D7B04EFF2532FE3B5773,H_2FC428E2BE5B047BB457,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.4537276233719947,False,False
H_30266C95A9EDFA588158,H_C7C25418503B2A5ED8D0,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.738036341076292,False,False
H_C7C25418503B2A5ED8D0,H_30266C95A9EDFA588158,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.738036341076292,False,False
H_39344DBBAA6259BE1380,H_B4F970DADE5858439AC7,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.701983146005322,False,False
H_B4F970DADE5858439AC7,H_39344DBBAA6259BE1380,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.701983146005322,False,False
H_0E6ABF5058D1D35FD65F,H_2CBC516E9FE3DCAD543F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.604004642059275,False,False
H_2CBC516E9FE3DCAD543F,H_0E6ABF5058D1D35FD65F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.604004642059275,False,False
H_08B27371A1DEF5D0B474,H_335F0615C7E38D6CB982,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.7434941298424103,False,False
H_335F0615C7E38D6CB982,H_08B27371A1DEF5D0B474,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.7434941298424103,False,False
H_7BDE24EAB8E7C2A41208,H_EC79DBF9D81376CDA961,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.1253213690354469,False,False
H_EC79DBF9D81376CDA961,H_7BDE24EAB8E7C2A41208,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.1253213690354469,False,False
H_A84D227D6A3025EC77DA,H_D435EE99330ED81F66BF,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6539141241305018,False,False
H_D435EE99330ED81F66BF,H_A84D227D6A3025EC77DA,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6539141241305018,False,False
H_446A6AFE00E3A4FE8118,H_A801E7D6A63E36074A01,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5956842367220734,False,False
H_A801E7D6A63E36074A01,H_446A6AFE00E3A4FE8118,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5956842367220734,False,False
H_0B7CC9B1146DDB2C2A6C,H_EB4C95A79E8138E64412,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.662941228269767,False,False
H_EB4C95A79E8138E64412,H_0B7CC9B1146DDB2C2A6C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.662941228269767,False,False
H_532ECD7C474499539FAD,H_719B2DF7E37B74F1351C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2104115811112899,False,False
H_719B2DF7E37B74F1351C,H_532ECD7C474499539FAD,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2104115811112899,False,False
H_516814078D97E2E1DD49,H_DE96C973F06D3CE1FFB5,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5800266455922074,False,False
H_DE96C973F06D3CE1FFB5,H_516814078D97E2E1DD49,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5800266455922074,False,False
H_3497DF19D1FCF0B2434D,H_9508931BAB3759B48C3F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3821670164360849,False,False
H_9508931BAB3759B48C3F,H_3497DF19D1FCF0B2434D,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3821670164360849,False,False
H_6FF0A2C62522FE74A21F,H_785F3B9C3F13F9EDD2BE,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3144068861101585,False,False
H_785F3B9C3F13F9EDD2BE,H_6FF0A2C62522FE74A21F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3144068861101585,False,False
H_1BF8C27FC82C59BEF053,H_4A241934DCF01273D983,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.8639081246417144,False,False
H_4A241934DCF01273D983,H_1BF8C27FC82C59BEF053,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.8639081246417144,False,False
H_A2F1584DAC73E8BAD9CA,H_D355A7191441446EAACF,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2457353638347513,False,False
H_D355A7191441446EAACF,H_A2F1584DAC73E8BAD9CA,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2457353638347513,False,False
H_396465E27814FF0199B9,H_76B34EC237C5F6C7BB77,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7743281189298061,False,False
H_76B34EC237C5F6C7BB77,H_396465E27814FF0199B9,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7743281189298061,False,False
H_1E6CF0A2F7F7E7DAE607,H_33C6E49092BDD8D7F467,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7160982315213773,False,False
H_33C6E49092BDD8D7F467,H_1E6CF0A2F7F7E7DAE607,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7160982315213773,False,False
H_477A027287C3C21F0D81,H_EC6FB1CFEB95DEFD8630,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7833552230690712,False,False
H_EC6FB1CFEB95DEFD8630,H_477A027287C3C21F0D81,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7833552230690712,False,False
H_0A5389A1C61F8E2A7A79,H_58C24E00C045C4D760DB,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3308255759105938,False,False
H_58C24E00C045C4D760DB,H_0A5389A1C61F8E2A7A79,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3308255759105938,False,False
H_8E11E4C15B518FC28415,H_97A337B8E7E4536C2631,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7004406403915113,False,False
H_97A337B8E7E4536C2631,H_8E11E4C15B518FC28415,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7004406403915113,False,False
H_E01C316633F6C2698A73,H_EEC869CF1174D31A0444,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5025810112353888,False,False
H_EEC869CF1174D31A0444,H_E01C316633F6C2698A73,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.5025810112353888,False,False
H_4F57D24E2880FC98D9AB,H_C198DBC19E03D5462E97,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.434820880909463,False,False
H_C198DBC19E03D5462E97,H_4F57D24E2880FC98D9AB,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.434820880909463,False,False
H_E3614CDBEE4CF953845A,H_FB9BB056C793FC2C3B9D,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.446874867683955,False,False
H_FB9BB056C793FC2C3B9D,H_E3614CDBEE4CF953845A,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.446874867683955,False,False
H_10552BC7F48F6D9694D0,H_7AE2E33F9F2E19B9357D,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.7311835853882522,False,False
H_7AE2E33F9F2E19B9357D,H_10552BC7F48F6D9694D0,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.7311835853882522,False,False
H_CF78B19F00375060357F,H_FA9C2A5484E4E22E54B3,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.6951303903172823,False,False
H_FA9C2A5484E4E22E54B3,H_CF78B19F00375060357F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.6951303903172823,False,False
H_639D76975A79CF588D19,H_A812E5BB60500AA253FE,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.5971518863712353,False,False
H_A812E5BB60500AA253FE,H_639D76975A79CF588D19,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.5971518863712353,False,False
H_13922BF7FBAF13FFB0AF,H_3D2BED8C6B36CBC0AF5D,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.8200408625574501,False,False
H_3D2BED8C6B36CBC0AF5D,H_13922BF7FBAF13FFB0AF,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.8200408625574501,False,False
H_1A0A7EAF5CF275E0B4C3,H_F97B6D7ACA18A11A2A10,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2018681017504869,False,False
H_F97B6D7ACA18A11A2A10,H_1A0A7EAF5CF275E0B4C3,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2018681017504869,False,False
H_45960F65D64803D7D44C,H_52DDF77B518CF6005635,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.730460856845542,False,False
H_52DDF77B518CF6005635,H_45960F65D64803D7D44C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.730460856845542,False,False
H_AC3174D1130AED8895E2,H_F866A0C3D98C4583D143,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6722309694371131,False,False
H_F866A0C3D98C4583D143,H_AC3174D1130AED8895E2,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6722309694371131,False,False
H_17F8A3DD5927F9F95A6A,H_E31DA119E7CCB8949AE3,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.739487960984807,False,False
H_E31DA119E7CCB8949AE3,H_17F8A3DD5927F9F95A6A,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.739487960984807,False,False
H_00BA999E584553D9E98C,H_6124FF119D163E3C7883,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2869583138263296,False,False
H_6124FF119D163E3C7883,H_00BA999E584553D9E98C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.2869583138263296,False,False
H_21C0A7DFEAFE70874479,H_D064EBFA08436F70433A,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6565733783072472,False,False
H_D064EBFA08436F70433A,H_21C0A7DFEAFE70874479,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6565733783072472,False,False
H_65A3515E0FEC33443B99,H_A80FA047F0A2C8F05B44,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4587137491511246,False,False
H_A80FA047F0A2C8F05B44,H_65A3515E0FEC33443B99,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4587137491511246,False,False
H_942941ADCFC3B4661FEE,H_CC34C606BD5C4E821CD0,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3909536188251985,False,False
H_CC34C606BD5C4E821CD0,H_942941ADCFC3B4661FEE,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3909536188251985,False,False
H_609E924490178527E879,H_6E7ED46B0067A2520C7E,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3141959889438906,False,False
H_6E7ED46B0067A2520C7E,H_609E924490178527E879,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3141959889438906,False,False
H_3F0E0A57215739399743,H_E110C02448F26355BE0E,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7425281143023073,False,False
H_E110C02448F26355BE0E,H_3F0E0A57215739399743,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7425281143023073,False,False
H_21DD75DF7BB8254D50A2,H_FD5398A2953CA8D7C0D5,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.1836112486097254,False,False
H_FD5398A2953CA8D7C0D5,H_21DD75DF7BB8254D50A2,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.1836112486097254,False,False
H_7E44BAF5E6BCEC6CFACF,H_A51D532641B6BA49B16A,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.9311909311112496,False,False
H_A51D532641B6BA49B16A,H_7E44BAF5E6BCEC6CFACF,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.9311909311112496,False,False
H_0156207441508A6350FA,H_80DF70DF11AF2BEFC082,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6266812735379617,False,False
H_80DF70DF11AF2BEFC082,H_0156207441508A6350FA,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6266812735379617,False,False
H_63DC62431994EAB11778,H_AC284D55BCB4BE613F19,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.0502119033422441,False,False
H_AC284D55BCB4BE613F19,H_63DC62431994EAB11778,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.0502119033422441,False,False
H_C590BB58C1FFAB5B6690,H_C6CA8CAC9F087E57C588,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.464799978566713,False,False
H_C6CA8CAC9F087E57C588,H_C590BB58C1FFAB5B6690,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.464799978566713,False,False
H_6BC6F42F0CEC98AFF25D,H_D1ADCC547F50BE2C02FF,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3151979708631691,False,False
H_D1ADCC547F50BE2C02FF,H_6BC6F42F0CEC98AFF25D,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3151979708631691,False,False
H_A32996A4EC5F17C1C5F7,H_AB50B5347ED4C4CDA047,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6221714373081544,False,False
H_AB50B5347ED4C4CDA047,H_A32996A4EC5F17C1C5F7,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.6221714373081544,False,False
H_1F9D9320C27E74256679,H_7EAC005910FBF534BB20,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.824066861370993,False,False
H_7EAC005910FBF534BB20,H_1F9D9320C27E74256679,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,0.824066861370993,False,False
H_8FF6A606ADEAEA025967,H_DC41C3DD0789C1A97D53,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.153842851380181,False,False
H_DC41C3DD0789C1A97D53,H_8FF6A606ADEAEA025967,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.153842851380181,False,False
H_1C02F8AAA14D8175F77C,H_C78231BC565A91560B27,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.2515754963091412,False,False
H_C78231BC565A91560B27,H_1C02F8AAA14D8175F77C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.2515754963091412,False,False
H_DD4426EB42C20B06F264,H_1C02F8AAA14D8175F77C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,4.9464795234503445,False,False
H_58B1F6BD28CA12C35747,H_E681788B263B3FECBB71,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,5.348891214484401,False,False
H_E681788B263B3FECBB71,H_58B1F6BD28CA12C35747,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,5.348891214484401,False,False
H_92B7D8F72FB4BFDD263D,H_F51E58486E294E461FD3,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.411645440791955,False,False
H_AAC7B629C6466549403A,H_F51E58486E294E461FD3,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.695766481499726,False,False
H_F51E58486E294E461FD3,H_92B7D8F72FB4BFDD263D,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.411645440791955,False,False
H_21DB56C824C52B3912A4,H_DC9C6ADB2243DD523353,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,4.326293903688607,False,False
H_DC9C6ADB2243DD523353,H_21DB56C824C52B3912A4,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,4.326293903688607,False,False
H_25EA99D518D67BA8CFEF,H_76E28AED5F26B0A350D5,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.6325925591399315,False,False
H_76E28AED5F26B0A350D5,H_25EA99D518D67BA8CFEF,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.6325925591399315,False,False
H_3ABF1DB832D888064976,H_4267C0DD5E33D870F6A0,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,5.012696840173195,False,False
H_4267C0DD5E33D870F6A0,H_3ABF1DB832D888064976,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,5.012696840173195,False,False
H_1B9BA1E4FBCD111B4158,H_632ED1171CB0A15CA6AF,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.793680153000361,False,False
H_632ED1171CB0A15CA6AF,H_1B9BA1E4FBCD111B4158,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.793680153000361,False,False
H_509C3C3DDE3D86779EF3,H_B639673E9861482FB0CA,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.76151497305856,False,False
H_B639673E9861482FB0CA,H_509C3C3DDE3D86779EF3,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.76151497305856,False,False
H_A7FFDA446112F5084365,H_D3DA2490469839F20F06,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.6902761864539286,False,False
H_D3DA2490469839F20F06,H_A7FFDA446112F5084365,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.6902761864539286,False,False
H_314F15E0738D999DAE19,H_6B16B9943DE434F49627,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,5.344333851035235,False,False
H_6B16B9943DE434F49627,H_314F15E0738D999DAE19,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,5.344333851035235,False,False
H_2150040C8380580BF3EE,H_5E650DAC40E314135647,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.678434915481194,False,False
H_5E650DAC40E314135647,H_2150040C8380580BF3EE,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.678434915481194,False,False
H_E51118889B09BB5B93EA,H_2150040C8380580BF3EE,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,4.109773609765322,False,False
H_25FE0EC4F027255D86DC,H_3E8A19775F454420DE77,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.7113760720877247,False,False
H_3E8A19775F454420DE77,H_25FE0EC4F027255D86DC,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.7113760720877247,False,False
H_3F2322B873DA7C6A512E,H_7E0D2C0700420A417945,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.7852592515225054,False,False
H_7E0D2C0700420A417945,H_3F2322B873DA7C6A512E,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.7852592515225054,False,False
H_431DF32FFD02364F77B8,H_927F6A3C13117776445C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4427090152631925,False,False
H_91B1D4A4B592FB2D0A7D,H_927F6A3C13117776445C,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.8490403917033977,False,False
H_927F6A3C13117776445C,H_431DF32FFD02364F77B8,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.4427090152631925,False,False
H_2AA637B18D48AEFE8BE7,H_9F9A8D0D76568E30D99F,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.871041140621609,False,False
H_9F9A8D0D76568E30D99F,H_2AA637B18D48AEFE8BE7,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.871041140621609,False,False
H_E2216FA535101180871C,H_2AA637B18D48AEFE8BE7,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.1959156587187243,False,False
H_6048276A449147FFF7D3,H_9971A51645D5FA8A4446,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3121242749290274,False,False
H_9971A51645D5FA8A4446,H_6048276A449147FFF7D3,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.3121242749290274,False,False
H_FD2EF93E6A6817C6A4E8,H_9971A51645D5FA8A4446,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.826443080907605,False,False
H_808143ADFD00A6354FD8,H_D93DECF5951803D02086,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.1327417363589296,False,False
H_A4865D84724248EAC9CA,H_D93DECF5951803D02086,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.0597039574305516,False,False
H_D93DECF5951803D02086,H_A4865D84724248EAC9CA,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,2.0597039574305516,False,False
H_21F12AB23673ABF6E254,H_AC44988CD11021349FD1,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7551942998572636,False,False
H_480BFC955B484C5D0C96,H_21F12AB23673ABF6E254,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,3.512846017392192,False,False
H_AC44988CD11021349FD1,H_21F12AB23673ABF6E254,GT_BLIND_ALTERNATIVE_RAW_FRAGMENT_NOT_KNOWN_WRONG,1.7551942998572636,False,False
