run_id,source_frame,destination_frame,boundary_id,source_d_center_m,destination_d_center_m,p0_translation_dx_px,p0_translation_dy_px,p0_predicted_destination_d_m,raw_adjacent_delta_m,p0_compensated_residual_m,p0_state,p0_model,p0_semantics,manual_person_reference_used
R02ZF,6,7,STATIC_BOUNDARY_A,4.899997234344482,5.049997329711914,2.0913045406341553,-0.24556230008602142,4.908302512811941,0.15000009536743164,0.14169481689997276,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,6,7,STATIC_BOUNDARY_B,7.349994659423828,7.199995040893555,2.0913045406341553,-0.24556230008602142,7.358299937891287,-0.14999961853027344,-0.15830489699773231,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,6,7,STATIC_BOUNDARY_C,12.099990844726562,12.099990844726562,2.0913045406341553,-0.24556230008602142,12.108296123194021,0.0,-0.008305278467458876,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,7,8,STATIC_BOUNDARY_A,5.049997329711914,4.699997425079346,2.1147451400756836,-0.33424872159957886,5.06130211350529,-0.34999990463256836,-0.3613046884259443,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,7,8,STATIC_BOUNDARY_B,7.199995040893555,7.399994850158691,2.1147451400756836,-0.33424872159957886,7.211299824686931,0.19999980926513672,0.18869502547176076,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,7,8,STATIC_BOUNDARY_C,12.099990844726562,12.14999008178711,2.1147451400756836,-0.33424872159957886,12.111295628519938,0.049999237060546875,0.038694453267170914,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,8,9,STATIC_BOUNDARY_A,4.699997425079346,4.999997138977051,2.3570666313171387,-0.3263411521911621,4.711034763235038,0.2999997138977051,0.2889623757420132,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,8,9,STATIC_BOUNDARY_B,7.399994850158691,7.249995231628418,2.3570666313171387,-0.3263411521911621,7.411032188314383,-0.14999961853027344,-0.1610369566859653,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,8,9,STATIC_BOUNDARY_C,12.14999008178711,12.299989700317383,2.3570666313171387,-0.3263411521911621,12.161027419942801,0.14999961853027344,0.13896228037458158,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,9,10,STATIC_BOUNDARY_A,4.999997138977051,5.024997234344482,2.364798069000244,-0.28257471323013306,5.0095542317409505,0.02500009536743164,0.01544300260353193,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,9,10,STATIC_BOUNDARY_B,7.249995231628418,7.449995040893555,2.364798069000244,-0.28257471323013306,7.259552324392318,0.19999980926513672,0.190442716501237,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,9,10,STATIC_BOUNDARY_C,12.299989700317383,12.199990272521973,2.364798069000244,-0.28257471323013306,12.309546793081282,-0.09999942779541016,-0.10955652055930898,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,10,11,STATIC_BOUNDARY_A,5.024997234344482,4.899997234344482,2.0694992542266846,-0.47547194361686707,5.041078395393303,-0.125,-0.1410811610488203,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,10,11,STATIC_BOUNDARY_B,7.449995040893555,7.349994659423828,2.0694992542266846,-0.47547194361686707,7.466076201942375,-0.10000038146972656,-0.11608154251854685,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,10,11,STATIC_BOUNDARY_C,12.199990272521973,12.39999008178711,2.0694992542266846,-0.47547194361686707,12.216071433570793,0.19999980926513672,0.18391864821631643,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,11,12,STATIC_BOUNDARY_A,4.899997234344482,4.849997520446777,2.2024266719818115,-0.3437616527080536,4.911623759471402,-0.04999971389770508,-0.061626239024624496,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,11,12,STATIC_BOUNDARY_B,7.349994659423828,7.099995136260986,2.2024266719818115,-0.3437616527080536,7.3616211845507475,-0.2499995231628418,-0.2616260482897612,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,11,12,STATIC_BOUNDARY_C,12.39999008178711,12.249990463256836,2.2024266719818115,-0.3437616527080536,12.411616606914029,-0.14999961853027344,-0.16162614365719286,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,12,13,STATIC_BOUNDARY_A,4.849997520446777,4.899997234344482,2.290217161178589,-0.315390408039093,4.860664488315267,0.04999971389770508,0.039332746029215215,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,12,13,STATIC_BOUNDARY_B,7.099995136260986,7.149994850158691,2.290217161178589,-0.315390408039093,7.110662104129476,0.04999971389770508,0.039332746029215215,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,12,13,STATIC_BOUNDARY_C,12.249990463256836,12.199990272521973,2.290217161178589,-0.315390408039093,12.260657431125326,-0.05000019073486328,-0.060667158603353144,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,13,14,STATIC_BOUNDARY_A,4.899997234344482,5.099997043609619,2.189840078353882,-0.407988578081131,4.9137960086323895,0.19999980926513672,0.18620103497722962,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,13,14,STATIC_BOUNDARY_B,7.149994850158691,7.2749950885772705,2.189840078353882,-0.407988578081131,7.1637936244465985,0.1250002384185791,0.111201464130672,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,13,14,STATIC_BOUNDARY_C,12.199990272521973,12.14999008178711,2.189840078353882,-0.407988578081131,12.21378904680988,-0.05000019073486328,-0.06379896502277127,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,14,15,STATIC_BOUNDARY_A,5.099997043609619,5.099997043609619,2.048112630844116,-0.4190591871738434,5.114170242193468,0.0,-0.014173198583848468,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,14,15,STATIC_BOUNDARY_B,7.2749950885772705,6.999995231628418,2.048112630844116,-0.4190591871738434,7.289168287161119,-0.27499985694885254,-0.289173055532701,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,14,15,STATIC_BOUNDARY_C,12.14999008178711,12.199990272521973,2.048112630844116,-0.4190591871738434,12.164163280370957,0.05000019073486328,0.0358269921510157,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,15,16,STATIC_BOUNDARY_A,5.099997043609619,5.149996757507324,2.1273844242095947,-0.4027024209499359,5.113617032281893,0.04999971389770508,0.03637972522543098,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,15,16,STATIC_BOUNDARY_B,6.999995231628418,7.249995231628418,2.1273844242095947,-0.4027024209499359,7.013615220300692,0.25,0.2363800113277259,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,15,16,STATIC_BOUNDARY_C,12.199990272521973,12.099990844726562,2.1273844242095947,-0.4027024209499359,12.213610261194246,-0.09999942779541016,-0.11361941646768337,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,16,17,STATIC_BOUNDARY_A,5.149996757507324,4.9499969482421875,2.248218059539795,-0.33428627252578735,5.1613028113283015,-0.19999980926513672,-0.211305863086114,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,16,17,STATIC_BOUNDARY_B,7.249995231628418,7.074995279312134,2.248218059539795,-0.33428627252578735,7.261301285449395,-0.17499995231628418,-0.18630600613726145,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,16,17,STATIC_BOUNDARY_C,12.099990844726562,12.699989318847656,2.248218059539795,-0.33428627252578735,12.11129689854754,0.5999984741210938,0.5886924203001165,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,17,18,STATIC_BOUNDARY_A,4.9499969482421875,4.699997425079346,2.2664570808410645,-0.392974317073822,4.963287918121172,-0.2499995231628418,-0.2632904930418265,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,17,18,STATIC_BOUNDARY_B,7.074995279312134,7.249995231628418,2.2664570808410645,-0.392974317073822,7.0882862491911185,0.17499995231628418,0.16170898243729948,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,17,18,STATIC_BOUNDARY_C,12.699989318847656,12.299989700317383,2.2664570808410645,-0.392974317073822,12.713280288726642,-0.39999961853027344,-0.41329058840925903,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,18,19,STATIC_BOUNDARY_A,4.699997425079346,4.999997138977051,2.307758331298828,-0.37653669714927673,4.71273245045558,0.2999997138977051,0.28726468852147047,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,18,19,STATIC_BOUNDARY_B,7.249995231628418,7.199995040893555,2.307758331298828,-0.37653669714927673,7.262730257004653,-0.05000019073486328,-0.06273521611109789,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,18,19,STATIC_BOUNDARY_C,12.299989700317383,12.199990272521973,2.307758331298828,-0.37653669714927673,12.312724725693617,-0.09999942779541016,-0.11273445317164388,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,19,20,STATIC_BOUNDARY_A,4.999997138977051,4.849997520446777,2.3648672103881836,-0.2896011471748352,5.009791876080181,-0.14999961853027344,-0.15979435563340338,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,19,20,STATIC_BOUNDARY_B,7.199995040893555,7.249995231628418,2.3648672103881836,-0.2896011471748352,7.209789777996685,0.05000019073486328,0.040205453631733334,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,19,20,STATIC_BOUNDARY_C,12.199990272521973,12.299989700317383,2.3648672103881836,-0.2896011471748352,12.209785009625103,0.09999942779541016,0.09020469069228021,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,20,21,STATIC_BOUNDARY_A,4.849997520446777,4.899997234344482,2.5851378440856934,-0.4305499494075775,4.86455935352428,0.04999971389770508,0.035437880820202494,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,20,21,STATIC_BOUNDARY_B,7.249995231628418,7.049995422363281,2.5851378440856934,-0.4305499494075775,7.2645570647059206,-0.19999980926513672,-0.2145616423426393,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,20,21,STATIC_BOUNDARY_C,12.299989700317383,12.474990367889404,2.5851378440856934,-0.4305499494075775,12.314551533394885,0.17500066757202148,0.1604388344945189,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,21,22,STATIC_BOUNDARY_A,4.899997234344482,4.999997138977051,2.384852409362793,-0.4082545042037964,4.913805002645313,0.09999990463256836,0.0861921363317375,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,21,22,STATIC_BOUNDARY_B,7.049995422363281,7.249995231628418,2.384852409362793,-0.4082545042037964,7.063803190664112,0.19999980926513672,0.18619204096430586,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,21,22,STATIC_BOUNDARY_C,12.474990367889404,12.499990463256836,2.384852409362793,-0.4082545042037964,12.488798136190235,0.02500009536743164,0.011192327066600782,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,22,23,STATIC_BOUNDARY_A,4.999997138977051,4.999997138977051,2.348456621170044,-0.35581156611442566,5.012031209913379,0.0,-0.012034070936327801,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,22,23,STATIC_BOUNDARY_B,7.249995231628418,7.174994945526123,2.348456621170044,-0.35581156611442566,7.262029302564746,-0.07500028610229492,-0.08703435703862272,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,22,23,STATIC_BOUNDARY_C,12.499990463256836,11.949990272521973,2.348456621170044,-0.35581156611442566,12.512024534193163,-0.5500001907348633,-0.5620342616711902,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,23,24,STATIC_BOUNDARY_A,4.999997138977051,5.024997234344482,2.257730484008789,-0.33965831995010376,5.01148488334981,0.02500009536743164,0.01351235099467285,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,23,24,STATIC_BOUNDARY_B,7.174994945526123,7.049995422363281,2.257730484008789,-0.33965831995010376,7.186482689898882,-0.1249995231628418,-0.1364872675356006,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,23,24,STATIC_BOUNDARY_C,11.949990272521973,12.099990844726562,2.257730484008789,-0.33965831995010376,11.96147801689473,0.15000057220458984,0.13851282783183194,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,24,25,STATIC_BOUNDARY_A,5.024997234344482,4.999997138977051,2.21175479888916,-0.4712908864021301,5.040936985883599,-0.02500009536743164,-0.04093984690654828,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,24,25,STATIC_BOUNDARY_B,7.049995422363281,6.949995040893555,2.21175479888916,-0.4712908864021301,7.065935173902398,-0.10000038146972656,-0.1159401330088432,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,24,25,STATIC_BOUNDARY_C,12.099990844726562,12.099990844726562,2.21175479888916,-0.4712908864021301,12.11593059626568,0.0,-0.015939751539116642,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,25,26,STATIC_BOUNDARY_A,4.999997138977051,5.049997329711914,2.3361949920654297,-0.29985079169273376,5.010138534145706,0.05000019073486328,0.039858795566208194,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,25,26,STATIC_BOUNDARY_B,6.949995040893555,7.049995422363281,2.3361949920654297,-0.29985079169273376,6.96013643606221,0.10000038146972656,0.08985898630107148,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,25,26,STATIC_BOUNDARY_C,12.099990844726562,12.39999008178711,2.3361949920654297,-0.29985079169273376,12.110132239895217,0.2999992370605469,0.2898578418918927,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,26,27,STATIC_BOUNDARY_A,5.049997329711914,5.049997329711914,2.290435552597046,-0.3121936023235321,5.060556176905265,0.0,-0.010558847193350651,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,26,27,STATIC_BOUNDARY_B,7.049995422363281,7.049995422363281,2.290435552597046,-0.3121936023235321,7.060554269556632,0.0,-0.010558847193350651,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,26,27,STATIC_BOUNDARY_C,12.39999008178711,12.0499906539917,2.290435552597046,-0.3121936023235321,12.410548928980461,-0.34999942779541016,-0.3605582749887617,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,27,28,STATIC_BOUNDARY_A,5.049997329711914,4.999997138977051,2.3162155151367188,-0.27482181787490845,5.0592922081422955,-0.05000019073486328,-0.05929506916524474,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,27,28,STATIC_BOUNDARY_B,7.049995422363281,7.074995279312134,2.3162155151367188,-0.27482181787490845,7.059290300793663,0.02499985694885254,0.01570497851847108,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,27,28,STATIC_BOUNDARY_C,12.0499906539917,12.224990367889404,2.3162155151367188,-0.27482181787490845,12.05928553242208,0.17499971389770508,0.16570483546732362,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,28,29,STATIC_BOUNDARY_A,4.999997138977051,5.049997329711914,2.2071101665496826,-0.5208631157875061,5.017613496286492,0.05000019073486328,0.03238383342542228,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,28,29,STATIC_BOUNDARY_B,7.074995279312134,7.124994993209839,2.2071101665496826,-0.5208631157875061,7.092611636621575,0.04999971389770508,0.03238335658826408,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
R02ZF,28,29,STATIC_BOUNDARY_C,12.224990367889404,12.14999008178711,2.2071101665496826,-0.5208631157875061,12.242606725198845,-0.07500028610229492,-0.09261664341173592,P0_AVAILABLE,M1,SAR_IMAGE_DOMAIN_COMMON_APPARENT_TRANSLATION_NOT_PHYSICAL_PLATFORM_MOTION,False
