run_id,frame_uid,frame_index,sar_timestamp_ms,mode,shell_id,track_id,source_observation_count,source_timestamp_min_ms,source_timestamp_max_ms,source_has_future_observation,source_raw_fragment_ids,effective_intervals_json,effective_width_deg,candidate_q95_region_count,timing_window_low_offset_ms,timing_window_high_offset_ms,manual_reference_used,sar_range_assigned_by_optical,strict_runtime_identity_claimed
R01ZF,R01ZF_SARF000076,76,2533,FIXED_LAG_100MS,R01ZF_SARF000076__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,6,2333,2611,True,R01ZF_REUSED_R01ZF_PERSON003,"[[1.1957277642369348, 26.77183559475695]]",25.576107830520016,18,-250,100,False,False,False
R01ZF,R01ZF_SARF000076,76,2533,FULL_CONTEXT_OFFLINE,R01ZF_SARF000076__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,9,2333,2778,True,R01ZF_REUSED_R01ZF_PERSON001,"[[27.38676640698263, 58.518514380591995]]",31.131747973609365,18,-250,250,False,False,False
R01ZF,R01ZF_SARF000076,76,2533,FULL_CONTEXT_OFFLINE,R01ZF_SARF000076__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,9,2333,2778,True,R01ZF_REUSED_R01ZF_PERSON002,"[[31.045572100547403, 59.833559435023005]]",28.787987334475602,16,-250,250,False,False,False
R01ZF,R01ZF_SARF000076,76,2533,FULL_CONTEXT_OFFLINE,R01ZF_SARF000076__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,9,2333,2778,True,R01ZF_REUSED_R01ZF_PERSON003,"[[1.1957277642369348, 31.66744286704146]]",30.471715102804524,21,-250,250,False,False,False
R01ZF,R01ZF_SARF000077,77,2567,CAUSAL_REPLAY,R01ZF_SARF000077__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,5,2333,2556,False,R01ZF_REUSED_R01ZF_PERSON001,"[[27.38676640698263, 52.11889201672042]]",24.732125609737793,17,-250,0,False,False,False
R01ZF,R01ZF_SARF000077,77,2567,CAUSAL_REPLAY,R01ZF_SARF000077__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,5,2333,2556,False,R01ZF_REUSED_R01ZF_PERSON002,"[[31.045572100547403, 56.15814788061769]]",25.112575780070287,16,-250,0,False,False,False
R01ZF,R01ZF_SARF000077,77,2567,CAUSAL_REPLAY,R01ZF_SARF000077__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,5,2333,2556,False,R01ZF_REUSED_R01ZF_PERSON003,"[[1.1957277642369348, 25.09334334685377]]",23.897615582616837,19,-250,0,False,False,False
R01ZF,R01ZF_SARF000077,77,2567,FIXED_LAG_100MS,R01ZF_SARF000077__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,7,2333,2667,True,R01ZF_REUSED_R01ZF_PERSON001,"[[27.38676640698263, 55.37658448654959]]",27.98981807956696,18,-250,100,False,False,False
R01ZF,R01ZF_SARF000077,77,2567,FIXED_LAG_100MS,R01ZF_SARF000077__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,7,2333,2667,True,R01ZF_REUSED_R01ZF_PERSON002,"[[31.045572100547403, 59.14610742937201]]",28.100535328824606,16,-250,100,False,False,False
R01ZF,R01ZF_SARF000077,77,2567,FIXED_LAG_100MS,R01ZF_SARF000077__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,7,2333,2667,True,R01ZF_REUSED_R01ZF_PERSON003,"[[1.1957277642369348, 28.400714380164573]]",27.204986615927638,19,-250,100,False,False,False
R01ZF,R01ZF_SARF000077,77,2567,FULL_CONTEXT_OFFLINE,R01ZF_SARF000077__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,9,2333,2778,True,R01ZF_REUSED_R01ZF_PERSON001,"[[27.38676640698263, 58.518514380591995]]",31.131747973609365,18,-250,250,False,False,False
R01ZF,R01ZF_SARF000077,77,2567,FULL_CONTEXT_OFFLINE,R01ZF_SARF000077__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,9,2333,2778,True,R01ZF_REUSED_R01ZF_PERSON002,"[[31.045572100547403, 59.833559435023005]]",28.787987334475602,16,-250,250,False,False,False
R01ZF,R01ZF_SARF000077,77,2567,FULL_CONTEXT_OFFLINE,R01ZF_SARF000077__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,9,2333,2778,True,R01ZF_REUSED_R01ZF_PERSON003,"[[1.1957277642369348, 31.66744286704146]]",30.471715102804524,22,-250,250,False,False,False
R01ZF,R01ZF_SARF000078,78,2600,CAUSAL_REPLAY,R01ZF_SARF000078__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,4,2389,2556,False,R01ZF_REUSED_R01ZF_PERSON001,"[[28.774348382612118, 52.11889201672042]]",23.344543634108305,16,-250,0,False,False,False
R01ZF,R01ZF_SARF000078,78,2600,CAUSAL_REPLAY,R01ZF_SARF000078__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,4,2389,2556,False,R01ZF_REUSED_R01ZF_PERSON002,"[[32.56409169212337, 56.15814788061769]]",23.59405618849432,13,-250,0,False,False,False
R01ZF,R01ZF_SARF000078,78,2600,CAUSAL_REPLAY,R01ZF_SARF000078__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,4,2389,2556,False,R01ZF_REUSED_R01ZF_PERSON003,"[[2.791925853969701, 25.09334334685377]]",22.30141749288407,15,-250,0,False,False,False
R01ZF,R01ZF_SARF000078,78,2600,FIXED_LAG_100MS,R01ZF_SARF000078__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,6,2389,2667,True,R01ZF_REUSED_R01ZF_PERSON001,"[[28.774348382612118, 55.37658448654959]]",26.60223610393747,17,-250,100,False,False,False
R01ZF,R01ZF_SARF000078,78,2600,FIXED_LAG_100MS,R01ZF_SARF000078__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,6,2389,2667,True,R01ZF_REUSED_R01ZF_PERSON002,"[[32.56409169212337, 59.14610742937201]]",26.58201573724864,13,-250,100,False,False,False
R01ZF,R01ZF_SARF000078,78,2600,FIXED_LAG_100MS,R01ZF_SARF000078__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,6,2389,2667,True,R01ZF_REUSED_R01ZF_PERSON003,"[[2.791925853969701, 28.400714380164573]]",25.60878852619487,15,-250,100,False,False,False
R01ZF,R01ZF_SARF000078,78,2600,FULL_CONTEXT_OFFLINE,R01ZF_SARF000078__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,9,2389,2833,True,R01ZF_REUSED_R01ZF_PERSON001,"[[28.774348382612118, 59.833559435023005]]",31.059211052410888,17,-250,250,False,False,False
R01ZF,R01ZF_SARF000078,78,2600,FULL_CONTEXT_OFFLINE,R01ZF_SARF000078__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,9,2389,2833,True,R01ZF_REUSED_R01ZF_PERSON002,"[[32.56409169212337, 59.833559435023005]]",27.269467742899636,13,-250,250,False,False,False
R01ZF,R01ZF_SARF000078,78,2600,FULL_CONTEXT_OFFLINE,R01ZF_SARF000078__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,9,2389,2833,True,R01ZF_REUSED_R01ZF_PERSON003,"[[2.791925853969701, 33.256388706779774]]",30.464462852810072,18,-250,250,False,False,False
R01ZF,R01ZF_SARF000079,79,2633,CAUSAL_REPLAY,R01ZF_SARF000079__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,5,2389,2611,False,R01ZF_REUSED_R01ZF_PERSON001,"[[28.774348382612118, 53.75883145988708]]",24.98448307727496,17,-250,0,False,False,False
R01ZF,R01ZF_SARF000079,79,2633,CAUSAL_REPLAY,R01ZF_SARF000079__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,5,2389,2611,False,R01ZF_REUSED_R01ZF_PERSON002,"[[32.56409169212337, 57.63872661673997]]",25.074634924616603,15,-250,0,False,False,False
R01ZF,R01ZF_SARF000079,79,2633,CAUSAL_REPLAY,R01ZF_SARF000079__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,5,2389,2611,False,R01ZF_REUSED_R01ZF_PERSON003,"[[2.791925853969701, 26.77183559475695]]",23.97990974078725,18,-250,0,False,False,False
R01ZF,R01ZF_SARF000079,79,2633,FIXED_LAG_100MS,R01ZF_SARF000079__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,7,2389,2722,True,R01ZF_REUSED_R01ZF_PERSON001,"[[28.774348382612118, 56.925623421016226]]",28.15127503840411,17,-250,100,False,False,False
R01ZF,R01ZF_SARF000079,79,2633,FIXED_LAG_100MS,R01ZF_SARF000079__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,7,2389,2722,True,R01ZF_REUSED_R01ZF_PERSON002,"[[32.56409169212337, 59.833559435023005]]",27.269467742899636,15,-250,100,False,False,False
R01ZF,R01ZF_SARF000079,79,2633,FIXED_LAG_100MS,R01ZF_SARF000079__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,7,2389,2722,True,R01ZF_REUSED_R01ZF_PERSON003,"[[2.791925853969701, 30.06203949768974]]",27.270113643720038,20,-250,100,False,False,False
R01ZF,R01ZF_SARF000079,79,2633,FULL_CONTEXT_OFFLINE,R01ZF_SARF000079__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,9,2389,2833,True,R01ZF_REUSED_R01ZF_PERSON001,"[[28.774348382612118, 59.833559435023005]]",31.059211052410888,17,-250,250,False,False,False
R01ZF,R01ZF_SARF000079,79,2633,FULL_CONTEXT_OFFLINE,R01ZF_SARF000079__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,9,2389,2833,True,R01ZF_REUSED_R01ZF_PERSON002,"[[32.56409169212337, 59.833559435023005]]",27.269467742899636,15,-250,250,False,False,False
R01ZF,R01ZF_SARF000079,79,2633,FULL_CONTEXT_OFFLINE,R01ZF_SARF000079__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,9,2389,2833,True,R01ZF_REUSED_R01ZF_PERSON003,"[[2.791925853969701, 33.256388706779774]]",30.464462852810072,22,-250,250,False,False,False
R01ZF,R01ZF_SARF000080,80,2667,CAUSAL_REPLAY,R01ZF_SARF000080__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,5,2444,2667,False,R01ZF_REUSED_R01ZF_PERSON001,"[[30.260896879277837, 55.37658448654959]]",25.115687607271752,16,-250,0,False,False,False
R01ZF,R01ZF_SARF000080,80,2667,CAUSAL_REPLAY,R01ZF_SARF000080__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,5,2444,2667,False,R01ZF_REUSED_R01ZF_PERSON002,"[[33.732302870526624, 59.14610742937201]]",25.413804558845385,12,-250,0,False,False,False
R01ZF,R01ZF_SARF000080,80,2667,CAUSAL_REPLAY,R01ZF_SARF000080__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,5,2444,2667,False,R01ZF_REUSED_R01ZF_PERSON003,"[[4.391587316234528, 28.400714380164573]]",24.009127063930045,18,-250,0,False,False,False
R01ZF,R01ZF_SARF000080,80,2667,FIXED_LAG_100MS,R01ZF_SARF000080__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,6,2444,2722,True,R01ZF_REUSED_R01ZF_PERSON001,"[[30.260896879277837, 56.925623421016226]]",26.66472654173839,16,-250,100,False,False,False
R01ZF,R01ZF_SARF000080,80,2667,FIXED_LAG_100MS,R01ZF_SARF000080__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,6,2444,2722,True,R01ZF_REUSED_R01ZF_PERSON002,"[[33.732302870526624, 59.833559435023005]]",26.10125656449638,12,-250,100,False,False,False
R01ZF,R01ZF_SARF000080,80,2667,FIXED_LAG_100MS,R01ZF_SARF000080__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,6,2444,2722,True,R01ZF_REUSED_R01ZF_PERSON003,"[[4.391587316234528, 30.06203949768974]]",25.67045218145521,19,-250,100,False,False,False
R01ZF,R01ZF_SARF000080,80,2667,FULL_CONTEXT_OFFLINE,R01ZF_SARF000080__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,9,2444,2889,True,R01ZF_REUSED_R01ZF_PERSON001,"[[30.260896879277837, 59.833559435023005]]",29.57266255574517,16,-250,250,False,False,False
R01ZF,R01ZF_SARF000080,80,2667,FULL_CONTEXT_OFFLINE,R01ZF_SARF000080__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,9,2444,2889,True,R01ZF_REUSED_R01ZF_PERSON002,"[[33.732302870526624, 59.833559435023005]]",26.10125656449638,12,-250,250,False,False,False
R01ZF,R01ZF_SARF000080,80,2667,FULL_CONTEXT_OFFLINE,R01ZF_SARF000080__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,9,2444,2889,True,R01ZF_REUSED_R01ZF_PERSON003,"[[4.391587316234528, 34.916730799397286]]",30.525143483162758,22,-250,250,False,False,False
R01ZF,R01ZF_SARF000081,81,2700,CAUSAL_REPLAY,R01ZF_SARF000081__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,4,2500,2667,False,R01ZF_REUSED_R01ZF_PERSON001,"[[31.88023837003277, 55.37658448654959]]",23.49634611651682,13,-250,0,False,False,False
R01ZF,R01ZF_SARF000081,81,2700,CAUSAL_REPLAY,R01ZF_SARF000081__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,4,2500,2667,False,R01ZF_REUSED_R01ZF_PERSON002,"[[35.57137972403454, 59.14610742937201]]",23.574727705337466,11,-250,0,False,False,False
R01ZF,R01ZF_SARF000081,81,2700,CAUSAL_REPLAY,R01ZF_SARF000081__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,4,2500,2667,False,R01ZF_REUSED_R01ZF_PERSON003,"[[5.954720614474141, 28.400714380164573]]",22.44599376569043,15,-250,0,False,False,False
R01ZF,R01ZF_SARF000081,81,2700,FIXED_LAG_100MS,R01ZF_SARF000081__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,6,2500,2778,True,R01ZF_REUSED_R01ZF_PERSON001,"[[31.88023837003277, 58.518514380591995]]",26.638276010559224,13,-250,100,False,False,False
R01ZF,R01ZF_SARF000081,81,2700,FIXED_LAG_100MS,R01ZF_SARF000081__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,6,2500,2778,True,R01ZF_REUSED_R01ZF_PERSON002,"[[35.57137972403454, 59.833559435023005]]",24.262179710988462,11,-250,100,False,False,False
R01ZF,R01ZF_SARF000081,81,2700,FIXED_LAG_100MS,R01ZF_SARF000081__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,6,2500,2778,True,R01ZF_REUSED_R01ZF_PERSON003,"[[5.954720614474141, 31.66744286704146]]",25.712722252567318,18,-250,100,False,False,False
R01ZF,R01ZF_SARF000081,81,2700,FULL_CONTEXT_OFFLINE,R01ZF_SARF000081__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,9,2500,2944,True,R01ZF_REUSED_R01ZF_PERSON001,"[[31.88023837003277, 59.833559435023005]]",27.953321064990234,13,-250,250,False,False,False
R01ZF,R01ZF_SARF000081,81,2700,FULL_CONTEXT_OFFLINE,R01ZF_SARF000081__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,9,2500,2944,True,R01ZF_REUSED_R01ZF_PERSON002,"[[35.57137972403454, 59.833559435023005]]",24.262179710988462,11,-250,250,False,False,False
R01ZF,R01ZF_SARF000081,81,2700,FULL_CONTEXT_OFFLINE,R01ZF_SARF000081__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,9,2500,2944,True,R01ZF_REUSED_R01ZF_PERSON003,"[[5.954720614474141, 36.47331493830099]]",30.518594323826846,21,-250,250,False,False,False
R01ZF,R01ZF_SARF000082,82,2733,CAUSAL_REPLAY,R01ZF_SARF000082__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,5,2500,2722,False,R01ZF_REUSED_R01ZF_PERSON001,"[[31.88023837003277, 56.925623421016226]]",25.045385050983455,13,-250,0,False,False,False
R01ZF,R01ZF_SARF000082,82,2733,CAUSAL_REPLAY,R01ZF_SARF000082__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,5,2500,2722,False,R01ZF_REUSED_R01ZF_PERSON002,"[[35.57137972403454, 59.833559435023005]]",24.262179710988462,13,-250,0,False,False,False
R01ZF,R01ZF_SARF000082,82,2733,CAUSAL_REPLAY,R01ZF_SARF000082__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,5,2500,2722,False,R01ZF_REUSED_R01ZF_PERSON003,"[[5.954720614474141, 30.06203949768974]]",24.107318883215598,17,-250,0,False,False,False
R01ZF,R01ZF_SARF000082,82,2733,FIXED_LAG_100MS,R01ZF_SARF000082__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,7,2500,2833,True,R01ZF_REUSED_R01ZF_PERSON001,"[[31.88023837003277, 59.833559435023005]]",27.953321064990234,14,-250,100,False,False,False
R01ZF,R01ZF_SARF000082,82,2733,FIXED_LAG_100MS,R01ZF_SARF000082__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,7,2500,2833,True,R01ZF_REUSED_R01ZF_PERSON002,"[[35.57137972403454, 59.833559435023005]]",24.262179710988462,13,-250,100,False,False,False
R01ZF,R01ZF_SARF000082,82,2733,FIXED_LAG_100MS,R01ZF_SARF000082__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,7,2500,2833,True,R01ZF_REUSED_R01ZF_PERSON003,"[[5.954720614474141, 33.256388706779774]]",27.301668092305633,19,-250,100,False,False,False
R01ZF,R01ZF_SARF000082,82,2733,FULL_CONTEXT_OFFLINE,R01ZF_SARF000082__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,9,2500,2944,True,R01ZF_REUSED_R01ZF_PERSON001,"[[31.88023837003277, 59.833559435023005]]",27.953321064990234,14,-250,250,False,False,False
R01ZF,R01ZF_SARF000082,82,2733,FULL_CONTEXT_OFFLINE,R01ZF_SARF000082__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,9,2500,2944,True,R01ZF_REUSED_R01ZF_PERSON002,"[[35.57137972403454, 59.833559435023005]]",24.262179710988462,13,-250,250,False,False,False
R01ZF,R01ZF_SARF000082,82,2733,FULL_CONTEXT_OFFLINE,R01ZF_SARF000082__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,9,2500,2944,True,R01ZF_REUSED_R01ZF_PERSON003,"[[5.954720614474141, 36.47331493830099]]",30.518594323826846,23,-250,250,False,False,False
R01ZF,R01ZF_SARF000083,83,2767,CAUSAL_REPLAY,R01ZF_SARF000083__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,4,2556,2722,False,R01ZF_REUSED_R01ZF_PERSON001,"[[33.38185774528105, 56.925623421016226]]",23.543765675735173,13,-250,0,False,False,False
R01ZF,R01ZF_SARF000083,83,2767,CAUSAL_REPLAY,R01ZF_SARF000083__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,4,2556,2722,False,R01ZF_REUSED_R01ZF_PERSON002,"[[36.89795556437569, 59.833559435023005]]",22.935603870647313,11,-250,0,False,False,False
R01ZF,R01ZF_SARF000083,83,2767,CAUSAL_REPLAY,R01ZF_SARF000083__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,4,2556,2722,False,R01ZF_REUSED_R01ZF_PERSON003,"[[7.572675454195576, 30.06203949768974]]",22.489364043494163,15,-250,0,False,False,False
R01ZF,R01ZF_SARF000083,83,2767,FIXED_LAG_100MS,R01ZF_SARF000083__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,6,2556,2833,True,R01ZF_REUSED_R01ZF_PERSON001,"[[33.38185774528105, 59.833559435023005]]",26.451701689741952,13,-250,100,False,False,False
R01ZF,R01ZF_SARF000083,83,2767,FIXED_LAG_100MS,R01ZF_SARF000083__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,6,2556,2833,True,R01ZF_REUSED_R01ZF_PERSON002,"[[36.89795556437569, 59.833559435023005]]",22.935603870647313,11,-250,100,False,False,False
R01ZF,R01ZF_SARF000083,83,2767,FIXED_LAG_100MS,R01ZF_SARF000083__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,6,2556,2833,True,R01ZF_REUSED_R01ZF_PERSON003,"[[7.572675454195576, 33.256388706779774]]",25.683713252584198,17,-250,100,False,False,False
R01ZF,R01ZF_SARF000083,83,2767,FULL_CONTEXT_OFFLINE,R01ZF_SARF000083__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,9,2556,3000,True,R01ZF_REUSED_R01ZF_PERSON001,"[[33.38185774528105, 59.833559435023005]]",26.451701689741952,13,-250,250,False,False,False
R01ZF,R01ZF_SARF000083,83,2767,FULL_CONTEXT_OFFLINE,R01ZF_SARF000083__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,9,2556,3000,True,R01ZF_REUSED_R01ZF_PERSON002,"[[36.89795556437569, 59.833559435023005]]",22.935603870647313,11,-250,250,False,False,False
R01ZF,R01ZF_SARF000083,83,2767,FULL_CONTEXT_OFFLINE,R01ZF_SARF000083__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,9,2556,3000,True,R01ZF_REUSED_R01ZF_PERSON003,"[[7.572675454195576, 38.039338720380925]]",30.46666326618535,20,-250,250,False,False,False
R01ZF,R01ZF_SARF000084,84,2800,CAUSAL_REPLAY,R01ZF_SARF000084__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,5,2556,2778,False,R01ZF_REUSED_R01ZF_PERSON001,"[[33.38185774528105, 58.518514380591995]]",25.136656635310942,11,-250,0,False,False,False
R01ZF,R01ZF_SARF000084,84,2800,CAUSAL_REPLAY,R01ZF_SARF000084__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,5,2556,2778,False,R01ZF_REUSED_R01ZF_PERSON002,"[[36.89795556437569, 59.833559435023005]]",22.935603870647313,10,-250,0,False,False,False
R01ZF,R01ZF_SARF000084,84,2800,CAUSAL_REPLAY,R01ZF_SARF000084__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,5,2556,2778,False,R01ZF_REUSED_R01ZF_PERSON003,"[[7.572675454195576, 31.66744286704146]]",24.094767412845883,14,-250,0,False,False,False
R01ZF,R01ZF_SARF000084,84,2800,FIXED_LAG_100MS,R01ZF_SARF000084__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,7,2556,2889,True,R01ZF_REUSED_R01ZF_PERSON001,"[[33.38185774528105, 59.833559435023005]]",26.451701689741952,11,-250,100,False,False,False
R01ZF,R01ZF_SARF000084,84,2800,FIXED_LAG_100MS,R01ZF_SARF000084__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,7,2556,2889,True,R01ZF_REUSED_R01ZF_PERSON002,"[[36.89795556437569, 59.833559435023005]]",22.935603870647313,10,-250,100,False,False,False
R01ZF,R01ZF_SARF000084,84,2800,FIXED_LAG_100MS,R01ZF_SARF000084__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,7,2556,2889,True,R01ZF_REUSED_R01ZF_PERSON003,"[[7.572675454195576, 34.916730799397286]]",27.34405534520171,17,-250,100,False,False,False
R01ZF,R01ZF_SARF000084,84,2800,FULL_CONTEXT_OFFLINE,R01ZF_SARF000084__FULL_CONTEXT_OFFLINE__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,9,2556,3000,True,R01ZF_REUSED_R01ZF_PERSON001,"[[33.38185774528105, 59.833559435023005]]",26.451701689741952,11,-250,250,False,False,False
