run_id,frame_uid,frame_index,mode,shell_id,track_id,region_id,region_label,intersection_pixel_count,region_pixel_count,region_coverage_fraction,theta_min_deg,theta_max_deg,range_min_m,range_max_m,pixel_intersection_used,edge_semantics
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0016,16,525,525,1.0,-14.495453834533691,-11.261950492858887,15.941269048490746,16.7852700116788,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0017,17,152,152,1.0,-12.399694442749023,-9.85128116607666,10.942269071726258,11.359983036795985,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0023,23,150,213,0.704225352112676,-28.55337142944336,-26.329816818237305,11.789312811392437,12.438660716232766,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0025,25,76,128,0.59375,-5.545324802398682,-3.4596107006073,13.081226367261108,13.426068519268286,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0032,32,149,149,1.0,-8.435503005981445,-5.569214344024658,8.406752745550309,8.864259167051872,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0033,33,329,329,1.0,-7.478551387786865,-5.114687442779541,18.6188978991466,19.406409324801533,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0038,38,127,127,1.0,-7.776493549346924,-6.178245544433594,15.723382306790736,16.11295884663316,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0040,40,71,137,0.5182481751824818,-15.437047958374023,6.148749828338623,1.6158900333210318,1.8760801929444486,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0043,43,82,82,1.0,-11.548367500305176,-10.10336971282959,19.020864360577683,19.29430344814116,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0047,47,47,47,1.0,-14.912896156311035,-13.898173332214355,12.828156748420747,13.099500572669912,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0048,48,52,52,1.0,-17.215566635131836,-15.736529350280762,8.018223321290336,8.409889963699989,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0052,52,37,37,1.0,-10.780218124389648,-9.101977348327637,9.966178787036265,10.140247689582365,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0053,53,10,10,1.0,-18.6143741607666,-18.292905807495117,15.209505044938885,15.327152531813315,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0055,55,13,13,1.0,-17.188987731933594,-16.870738983154297,17.41895195268435,17.545664807878776,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,CAUSAL_REPLAY,R01ZF_SARF000048__CAUSAL_REPLAY__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0056,56,33,33,1.0,-18.745010375976562,-17.498151779174805,8.664355564625376,8.888713883163184,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0001,1,626,626,1.0,12.24669075012207,23.171743392944336,4.402125000005237,5.431121199456287,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0006,6,762,762,1.0,14.576153755187988,21.33884048461914,12.166904032217234,12.970695550609424,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0008,8,82,282,0.2907801418439716,-1.7809484004974365,2.2854535579681396,5.8773787405484805,6.72355031395821,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0012,12,341,2377,0.143458140513252,23.396329879760742,36.46430969238281,17.075460884262608,19.48712547342505,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0013,13,86,672,0.12797619047619047,-1.015916347503662,1.3031915426254272,13.893084133338688,15.788064014237985,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0015,15,243,243,1.0,14.519094467163086,20.203855514526367,6.940784737227361,7.514336233635142,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0019,19,735,735,1.0,13.586034774780273,18.583251953125,16.09884110692225,16.891776477757826,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0020,20,267,267,1.0,20.590110778808594,25.1932430267334,11.150365876216298,11.621386230020457,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0021,21,402,402,1.0,6.431616306304932,12.417716979980469,7.828886864583996,8.473580807707958,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0026,26,127,127,1.0,23.95182991027832,25.73082160949707,14.732760390474052,15.162145901138965,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0028,28,209,240,0.8708333333333333,0.3590600788593292,4.012470722198486,11.679014228359332,12.276628740175088,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0029,29,153,243,0.6296296296296297,0.24710798263549805,2.3689465522766113,17.242684571882346,17.78378993532608,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0031,31,152,152,1.0,11.362321853637695,13.472403526306152,10.310221023246108,10.94567310049995,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0036,36,14,197,0.07106598984771574,25.708457946777344,29.988231658935547,9.16383950287227,9.62959176605759,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0037,37,203,203,1.0,16.517160415649414,21.252227783203125,8.531894669333711,9.056507317260511,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0040,40,29,137,0.2116788321167883,-15.437047958374023,6.148749828338623,1.6158900333210318,1.8760801929444486,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0045,45,335,335,1.0,4.838061809539795,10.709766387939453,15.45271350825958,15.864385270648528,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0046,46,3,99,0.030303030303030304,26.17927360534668,27.352256774902344,18.329689632806744,18.707235439057243,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON001,R01ZF_REUSED_R01ZF_PERSON001,R01ZF_SARF000048__Q095__R0050,50,35,35,1.0,15.053353309631348,15.919269561767578,17.983498461512966,18.16985303855672,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0001,1,626,626,1.0,12.24669075012207,23.171743392944336,4.402125000005237,5.431121199456287,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0006,6,762,762,1.0,14.576153755187988,21.33884048461914,12.166904032217234,12.970695550609424,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0012,12,1453,2377,0.6112747160286075,23.396329879760742,36.46430969238281,17.075460884262608,19.48712547342505,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0015,15,243,243,1.0,14.519094467163086,20.203855514526367,6.940784737227361,7.514336233635142,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0019,19,735,735,1.0,13.586034774780273,18.583251953125,16.09884110692225,16.891776477757826,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0020,20,267,267,1.0,20.590110778808594,25.1932430267334,11.150365876216298,11.621386230020457,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0021,21,402,402,1.0,6.431616306304932,12.417716979980469,7.828886864583996,8.473580807707958,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0026,26,127,127,1.0,23.95182991027832,25.73082160949707,14.732760390474052,15.162145901138965,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0031,31,152,152,1.0,11.362321853637695,13.472403526306152,10.310221023246108,10.94567310049995,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0036,36,197,197,1.0,25.708457946777344,29.988231658935547,9.16383950287227,9.62959176605759,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0037,37,203,203,1.0,16.517160415649414,21.252227783203125,8.531894669333711,9.056507317260511,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0039,39,23,147,0.1564625850340136,28.685911178588867,40.94231033325195,2.2967409445966167,2.6920430752864823,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0040,40,4,137,0.029197080291970802,-15.437047958374023,6.148749828338623,1.6158900333210318,1.8760801929444486,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0045,45,312,335,0.9313432835820895,4.838061809539795,10.709766387939453,15.45271350825958,15.864385270648528,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0046,46,99,99,1.0,26.17927360534668,27.352256774902344,18.329689632806744,18.707235439057243,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0050,50,35,35,1.0,15.053353309631348,15.919269561767578,17.983498461512966,18.16985303855672,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON002,R01ZF_REUSED_R01ZF_PERSON002,R01ZF_SARF000048__Q095__R0059,59,3,3,1.0,29.125179290771484,29.34955406188965,11.748285904259165,11.777777509520151,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0002,2,403,403,1.0,-19.59025001525879,-11.080809593200684,4.594330316013117,5.413116385045036,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0004,4,379,379,1.0,-25.520769119262695,-21.83123016357422,14.00538508623867,14.58276121230713,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0005,5,396,396,1.0,-21.861743927001953,-18.409757614135742,12.721396373585405,13.42936107590506,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0007,7,620,620,1.0,-24.612314224243164,-15.910989761352539,10.175400634389655,10.858475053544478,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0008,8,46,282,0.16312056737588654,-1.7809484004974365,2.2854535579681396,5.8773787405484805,6.72355031395821,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0010,10,604,1670,0.36167664670658684,-35.4128532409668,-24.02427864074707,17.3162179927205,19.290017963766275,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0014,14,37,1229,0.030105777054515868,-39.42991256713867,-27.088224411010742,10.892350197374864,12.956101990017778,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0016,16,525,525,1.0,-14.495453834533691,-11.261950492858887,15.941269048490746,16.7852700116788,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0017,17,152,152,1.0,-12.399694442749023,-9.85128116607666,10.942269071726258,11.359983036795985,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0023,23,150,213,0.704225352112676,-28.55337142944336,-26.329816818237305,11.789312811392437,12.438660716232766,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
R01ZF,R01ZF_SARF000048,48,FIXED_LAG_100MS,R01ZF_SARF000048__FIXED_LAG_100MS__R01ZF_REUSED_R01ZF_PERSON003,R01ZF_REUSED_R01ZF_PERSON003,R01ZF_SARF000048__Q095__R0025,25,128,128,1.0,-5.545324802398682,-3.4596107006073,13.081226367261108,13.426068519268286,True,GT_BLIND_GEOMETRIC_INTERSECTION_NOT_IDENTITY_OR_FINAL_LOCALIZATION
