run_id,source_sar_frame,destination_sar_frame,source_region_id,destination_region_id,soft_intersection_px,p0_supported_continuation,p0_model,reference_used,p0_supported_destination_count,p0_supported_source_count,sar_topology_state
R01ZF,44,45,R01ZF_SARF000044__Q095__R0029,R01ZF_SARF000045__Q095__R0020,173.21875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0030,R01ZF_SARF000045__Q095__R0037,166.8369140625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0031,R01ZF_SARF000045__Q095__R0034,243.7236328125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0032,R01ZF_SARF000045__Q095__R0027,129.1689453125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0033,R01ZF_SARF000045__Q095__R0039,78.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0034,R01ZF_SARF000045__Q095__R0032,155.8623046875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0036,R01ZF_SARF000045__Q095__R0017,319.923828125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0037,R01ZF_SARF000045__Q095__R0030,85.2939453125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0038,R01ZF_SARF000045__Q095__R0036,116.455078125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0039,R01ZF_SARF000045__Q095__R0038,92.25,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0040,R01ZF_SARF000045__Q095__R0040,173.6298828125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0041,R01ZF_SARF000045__Q095__R0047,63.6064453125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0042,R01ZF_SARF000045__Q095__R0013,213.900390625,True,M1,False,1,3,P0_MERGE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0043,R01ZF_SARF000045__Q095__R0044,54.400390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0044,R01ZF_SARF000045__Q095__R0033,51.025390625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0045,R01ZF_SARF000045__Q095__R0046,103.349609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0048,R01ZF_SARF000045__Q095__R0028,61.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0049,R01ZF_SARF000045__Q095__R0043,50.1435546875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0050,R01ZF_SARF000045__Q095__R0041,41.6875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0051,R01ZF_SARF000045__Q095__R0042,35.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0052,R01ZF_SARF000045__Q095__R0055,2.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,44,45,R01ZF_SARF000044__Q095__R0053,R01ZF_SARF000045__Q095__R0048,41.380859375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0001,R01ZF_SARF000046__Q095__R0001,489.1875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0002,R01ZF_SARF000046__Q095__R0002,599.03125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0003,R01ZF_SARF000046__Q095__R0006,687.59375,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0004,R01ZF_SARF000046__Q095__R0004,810.6875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0005,R01ZF_SARF000046__Q095__R0008,387.59375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0006,R01ZF_SARF000046__Q095__R0003,636.21875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0007,R01ZF_SARF000046__Q095__R0007,210.90625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0008,R01ZF_SARF000046__Q095__R0005,374.375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0009,R01ZF_SARF000046__Q095__R0018,284.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0010,R01ZF_SARF000046__Q095__R0019,433.9375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0011,R01ZF_SARF000046__Q095__R0009,463.125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0012,R01ZF_SARF000046__Q095__R0013,1149.53125,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0012,R01ZF_SARF000046__Q095__R0016,1213.375,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0013,R01ZF_SARF000046__Q095__R0010,929.15625,True,M1,False,2,2,P0_SPLIT_AND_MERGE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0013,R01ZF_SARF000046__Q095__R0035,144.46875,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0014,R01ZF_SARF000046__Q095__R0006,540.09375,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0015,R01ZF_SARF000046__Q095__R0012,285.28125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0016,R01ZF_SARF000046__Q095__R0014,154.25,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0017,R01ZF_SARF000046__Q095__R0020,436.65625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0018,R01ZF_SARF000046__Q095__R0015,239.28125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0019,R01ZF_SARF000046__Q095__R0027,593.625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0020,R01ZF_SARF000046__Q095__R0043,73.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0021,R01ZF_SARF000046__Q095__R0029,148.03125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0022,R01ZF_SARF000046__Q095__R0017,197.125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0023,R01ZF_SARF000046__Q095__R0011,235.09375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0024,R01ZF_SARF000046__Q095__R0026,287.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0025,R01ZF_SARF000046__Q095__R0023,215.0625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0026,R01ZF_SARF000046__Q095__R0031,292.625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0027,R01ZF_SARF000046__Q095__R0028,133.375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0028,R01ZF_SARF000046__Q095__R0048,36.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0029,R01ZF_SARF000046__Q095__R0030,141.5625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0030,R01ZF_SARF000046__Q095__R0010,107.53125,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0031,R01ZF_SARF000046__Q095__R0024,215.25,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0032,R01ZF_SARF000046__Q095__R0034,126.71875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0034,R01ZF_SARF000046__Q095__R0025,265.875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0035,R01ZF_SARF000046__Q095__R0038,88.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0036,R01ZF_SARF000046__Q095__R0039,88.875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0037,R01ZF_SARF000046__Q095__R0036,112.46875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0038,R01ZF_SARF000046__Q095__R0045,64.25,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0039,R01ZF_SARF000046__Q095__R0042,54.5,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0040,R01ZF_SARF000046__Q095__R0033,161.125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0041,R01ZF_SARF000046__Q095__R0052,15.4375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0043,R01ZF_SARF000046__Q095__R0051,22.78125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0044,R01ZF_SARF000046__Q095__R0032,123.78125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0045,R01ZF_SARF000046__Q095__R0044,65.8125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0046,R01ZF_SARF000046__Q095__R0037,25.9375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0047,R01ZF_SARF000046__Q095__R0040,64.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0048,R01ZF_SARF000046__Q095__R0041,84.53125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0049,R01ZF_SARF000046__Q095__R0047,30.25,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0050,R01ZF_SARF000046__Q095__R0022,44.71875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0052,R01ZF_SARF000046__Q095__R0046,3.84375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,45,46,R01ZF_SARF000045__Q095__R0055,R01ZF_SARF000046__Q095__R0049,2.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0001,R01ZF_SARF000047__Q095__R0002,470.404296875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0002,R01ZF_SARF000047__Q095__R0001,589.595703125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0003,R01ZF_SARF000047__Q095__R0006,614.392578125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0004,R01ZF_SARF000047__Q095__R0005,666.04296875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0005,R01ZF_SARF000047__Q095__R0003,390.3828125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0006,R01ZF_SARF000047__Q095__R0015,1336.77734375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0007,R01ZF_SARF000047__Q095__R0012,169.212890625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0008,R01ZF_SARF000047__Q095__R0004,394.67578125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0009,R01ZF_SARF000047__Q095__R0010,528.11328125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0010,R01ZF_SARF000047__Q095__R0011,1148.53125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0011,R01ZF_SARF000047__Q095__R0008,256.412109375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0012,R01ZF_SARF000047__Q095__R0007,301.0078125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0013,R01ZF_SARF000047__Q095__R0020,905.5859375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0014,R01ZF_SARF000047__Q095__R0019,140.544921875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0015,R01ZF_SARF000047__Q095__R0017,236.84375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0016,R01ZF_SARF000047__Q095__R0018,928.380859375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0017,R01ZF_SARF000047__Q095__R0028,172.017578125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0019,R01ZF_SARF000047__Q095__R0013,438.537109375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0020,R01ZF_SARF000047__Q095__R0014,299.455078125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0021,R01ZF_SARF000047__Q095__R0022,589.96875,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0022,R01ZF_SARF000047__Q095__R0025,367.83203125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0023,R01ZF_SARF000047__Q095__R0030,194.78125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0024,R01ZF_SARF000047__Q095__R0037,93.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0025,R01ZF_SARF000047__Q095__R0023,272.912109375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0026,R01ZF_SARF000047__Q095__R0009,319.974609375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0027,R01ZF_SARF000047__Q095__R0036,367.5,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0028,R01ZF_SARF000047__Q095__R0026,124.884765625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0029,R01ZF_SARF000047__Q095__R0016,148.83203125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0030,R01ZF_SARF000047__Q095__R0031,144.625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0031,R01ZF_SARF000047__Q095__R0033,195.88671875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0032,R01ZF_SARF000047__Q095__R0049,23.40625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0033,R01ZF_SARF000047__Q095__R0032,148.478515625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0036,R01ZF_SARF000047__Q095__R0024,158.255859375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0038,R01ZF_SARF000047__Q095__R0054,6.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0039,R01ZF_SARF000047__Q095__R0027,89.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0041,R01ZF_SARF000047__Q095__R0029,151.1875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0042,R01ZF_SARF000047__Q095__R0047,35.8984375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0049,R01ZF_SARF000047__Q095__R0046,31.26171875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0050,R01ZF_SARF000047__Q095__R0041,20.26953125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,46,47,R01ZF_SARF000046__Q095__R0053,R01ZF_SARF000047__Q095__R0022,2.9375,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0001,R01ZF_SARF000048__Q095__R0001,572.21875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0002,R01ZF_SARF000048__Q095__R0002,401.125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0003,R01ZF_SARF000048__Q095__R0005,386.25,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0004,R01ZF_SARF000048__Q095__R0004,372.25,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0005,R01ZF_SARF000048__Q095__R0006,693.0625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0006,R01ZF_SARF000048__Q095__R0003,636.46875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0007,R01ZF_SARF000048__Q095__R0024,267.875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0008,R01ZF_SARF000048__Q095__R0008,179.96875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0009,R01ZF_SARF000048__Q095__R0021,386.71875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0010,R01ZF_SARF000048__Q095__R0007,572.84375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0011,R01ZF_SARF000048__Q095__R0014,1072.09375,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0011,R01ZF_SARF000048__Q095__R0023,192.375,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0012,R01ZF_SARF000048__Q095__R0017,147.3125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0013,R01ZF_SARF000048__Q095__R0016,464.125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0014,R01ZF_SARF000048__Q095__R0011,282.09375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0015,R01ZF_SARF000048__Q095__R0010,1345.375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0016,R01ZF_SARF000048__Q095__R0018,240.03125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0017,R01ZF_SARF000048__Q095__R0020,247.40625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0018,R01ZF_SARF000048__Q095__R0012,1066.6875,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0019,R01ZF_SARF000048__Q095__R0025,91.40625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0020,R01ZF_SARF000048__Q095__R0012,785.78125,True,M1,False,1,2,P0_MERGE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0021,R01ZF_SARF000048__Q095__R0055,9.125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0022,R01ZF_SARF000048__Q095__R0019,660.46875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0023,R01ZF_SARF000048__Q095__R0028,229.78125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0024,R01ZF_SARF000048__Q095__R0039,144.9375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0025,R01ZF_SARF000048__Q095__R0013,405.5625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0026,R01ZF_SARF000048__Q095__R0030,101.1875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0027,R01ZF_SARF000048__Q095__R0032,142.84375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0028,R01ZF_SARF000048__Q095__R0027,145.84375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0029,R01ZF_SARF000048__Q095__R0048,51.0625,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0029,R01ZF_SARF000048__Q095__R0056,33.0,True,M1,False,2,1,P0_SPLIT_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0030,R01ZF_SARF000048__Q095__R0040,137.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0031,R01ZF_SARF000048__Q095__R0031,108.5625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0032,R01ZF_SARF000048__Q095__R0036,176.46875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0033,R01ZF_SARF000048__Q095__R0037,142.6875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0034,R01ZF_SARF000048__Q095__R0047,6.65625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0035,R01ZF_SARF000048__Q095__R0058,4.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0036,R01ZF_SARF000048__Q095__R0045,246.0625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0037,R01ZF_SARF000048__Q095__R0038,83.25,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0041,R01ZF_SARF000048__Q095__R0053,5.53125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0042,R01ZF_SARF000048__Q095__R0022,50.5625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0044,R01ZF_SARF000048__Q095__R0049,15.875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0045,R01ZF_SARF000048__Q095__R0026,23.40625,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0047,R01ZF_SARF000048__Q095__R0052,12.125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0049,R01ZF_SARF000048__Q095__R0044,24.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0050,R01ZF_SARF000048__Q095__R0059,1.9375,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,47,48,R01ZF_SARF000047__Q095__R0054,R01ZF_SARF000048__Q095__R0029,6.0,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,48,49,R01ZF_SARF000048__Q095__R0001,R01ZF_SARF000049__Q095__R0001,599.21875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,48,49,R01ZF_SARF000048__Q095__R0002,R01ZF_SARF000049__Q095__R0002,401.46875,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
R01ZF,48,49,R01ZF_SARF000048__Q095__R0003,R01ZF_SARF000049__Q095__R0003,667.03125,True,M1,False,1,1,P0_ONE_TO_ONE_LIKE
